step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_pressure,J1_main_pressure,J2_side_pressure,J2_main_pressure
24,main_green,main_green,24,14.0,7.60147907993208,9,2,2,8.0,10.0,8.0,8.0
25,main_green,main_green,24,18.0,8.305650295189073,4,2,2,8.0,10.0,8.0,8.0
26,main_green,main_green,25,22.0,8.555993981743905,5,2,2,8.0,10.0,8.0,8.0
27,main_green,main_green,25,26.0,8.980108564968967,4,2,2,8.0,10.0,8.0,8.0
28,main_green,main_green,26,30.0,8.875608767614668,5,2,2,8.0,10.0,8.0,8.0
29,main_green,main_green,26,34.0,9.175840412393258,4,2,2,8.0,10.0,8.0,8.0
30,main_green,main_green,26,38.0,9.238100533810147,4,2,2,11.0,13.0,11.0,11.0
31,main_green,main_green,27,42.0,8.665497076919953,5,2,2,11.0,13.0,11.0,11.0
32,main_green,main_green,28,47.0,8.196649992549398,6,2,2,11.0,13.0,11.0,11.0
33,main_green,main_green,28,54.0,8.344171316024545,7,2,2,11.0,13.0,11.0,11.0
34,main_green,main_green,28,62.0,8.575337283635616,8,2,2,11.0,13.0,11.0,11.0
35,main_green,main_green,28,70.0,8.609216817431022,8,2,2,11.0,13.0,11.0,11.0
36,main_green,main_green,33,78.0,7.4376263859250225,13,2,2,11.0,13.0,11.0,11.0
37,main_green,main_green,34,86.0,7.542915302156371,9,2,2,11.0,13.0,11.0,11.0
38,main_green,main_green,34,94.0,7.9231092173034385,8,2,2,11.0,13.0,11.0,11.0
39,main_green,main_green,34,102.0,8.508652709387905,8,2,2,11.0,13.0,11.0,11.0
40,main_green,main_green,35,110.0,8.306436089874381,9,2,2,12.0,14.0,13.0,15.0
41,main_green,main_green,35,118.0,8.303276551068363,8,2,2,12.0,14.0,13.0,15.0
42,main_green,main_green,36,127.0,7.996997128411355,10,2,2,12.0,14.0,13.0,15.0
43,main_green,main_green,36,138.0,7.991731085914722,11,2,2,12.0,14.0,13.0,15.0
44,main_green,main_green,37,149.0,7.9423673904227226,12,2,2,12.0,14.0,13.0,15.0
45,main_green,main_green,37,160.0,8.024982818257156,11,2,2,12.0,14.0,13.0,15.0
46,main_green,main_green,37,172.0,8.174737670831174,12,2,2,12.0,14.0,13.0,15.0
47,main_green,main_green,38,184.0,8.194328231121629,13,2,2,12.0,14.0,13.0,15.0
48,main_green,main_green,43,196.0,7.3839912220999935,17,2,2,12.0,14.0,13.0,15.0
49,main_green,main_green,43,208.0,7.648292998332766,12,2,2,12.0,14.0,13.0,15.0
50,main_green,main_green,43,220.0,7.936805594042136,12,2,2,14.0,16.0,15.0,15.0
51,main_green,main_green,43,232.0,8.162475791344315,12,2,2,14.0,16.0,15.0,15.0
52,main_green,main_green,45,244.0,7.86998279048367,14,2,2,14.0,16.0,15.0,15.0
53,main_green,main_green,45,256.0,8.084447239296939,12,2,2,14.0,16.0,15.0,15.0
54,main_green,main_green,45,268.0,8.044165083060458,12,2,2,14.0,16.0,15.0,15.0
55,main_green,main_green,45,280.0,8.031806823280768,12,2,2,14.0,16.0,15.0,15.0
56,main_green,main_green,46,294.0,7.840410474866187,15,2,2,14.0,16.0,15.0,15.0
57,main_green,main_green,47,310.0,7.749469769984705,17,2,2,14.0,16.0,15.0,15.0
58,main_green,main_green,47,326.0,7.91188461570623,16,2,2,14.0,16.0,15.0,15.0
59,main_green,main_green,47,342.0,8.107269477660157,16,2,2,14.0,16.0,15.0,15.0
60,main_green,main_green,52,358.0,7.446822447560801,21,2,2,13.0,13.0,13.0,13.0
61,main_green,main_green,52,374.0,7.688490652017706,16,2,2,13.0,13.0,13.0,13.0
62,main_green,main_green,53,390.0,7.701645149890263,17,2,2,13.0,13.0,13.0,13.0
63,main_green,main_green,53,406.0,7.959867223353533,16,2,2,13.0,13.0,13.0,13.0
64,main_green,main_green,54,422.0,7.844210082231435,17,2,2,13.0,13.0,13.0,13.0
65,main_green,main_green,54,438.0,7.817771893848349,16,2,2,13.0,13.0,13.0,13.0
66,main_green,main_green,54,454.0,7.885348429601735,16,2,2,13.0,13.0,13.0,13.0
67,main_green,main_green,55,472.0,7.808832672441851,19,2,2,13.0,13.0,13.0,13.0
68,main_green,main_green,56,491.0,7.734621778859749,20,2,2,13.0,13.0,13.0,13.0
69,main_green,main_green,56,511.0,7.871366165101461,20,2,2,13.0,13.0,13.0,13.0
70,yellow_transition,yellow_transition,55,531.0,7.803365335016381,20,3,3,14.0,12.0,15.0,13.0
71,yellow_transition,yellow_transition,54,551.0,7.700400709470151,20,3,3,14.0,12.0,15.0,13.0
72,yellow_transition,yellow_transition,59,571.0,6.919923433695279,25,3,3,14.0,12.0,15.0,13.0
73,side_green,side_green,60,218.0,7.1107079682122905,14,0,0,14.0,12.0,15.0,13.0
74,side_green,side_green,60,31.0,7.687300203594785,5,0,0,14.0,12.0,15.0,13.0
75,side_green,side_green,60,3.0,8.133981214662173,1,0,0,14.0,12.0,15.0,13.0
76,side_green,side_green,60,5.0,8.64468460890344,3,0,0,14.0,12.0,15.0,13.0
77,side_green,side_green,59,9.0,9.002394510564454,4,0,0,14.0,12.0,15.0,13.0
78,side_green,side_green,60,13.0,9.34913207390762,5,0,0,14.0,12.0,15.0,13.0
79,side_green,side_green,59,17.0,9.63041201646551,4,0,0,14.0,12.0,15.0,13.0
80,side_green,side_green,60,23.0,9.669193837465704,7,0,0,14.0,12.0,15.0,13.0
81,side_green,side_green,59,29.0,9.78714316052582,6,0,0,14.0,12.0,15.0,13.0
82,side_green,side_green,59,38.0,9.833833012382652,9,0,0,14.0,12.0,15.0,13.0
83,yellow_transition,yellow_transition,59,47.0,9.538617049234533,10,1,1,-17.0,5.0,-14.0,10.0
84,yellow_transition,yellow_transition,64,57.0,8.653547320069674,15,1,1,-17.0,5.0,-14.0,10.0
85,yellow_transition,yellow_transition,64,67.0,8.499432722974722,10,1,1,-17.0,5.0,-14.0,10.0
86,main_green,main_green,64,9.0,8.81443166483816,3,2,2,-17.0,5.0,-14.0,10.0
87,main_green,main_green,64,1.0,9.085873570013394,1,2,2,-17.0,5.0,-14.0,10.0
88,main_green,main_green,66,0.0,9.231251771112845,2,2,2,-17.0,5.0,-14.0,10.0
89,main_green,main_green,66,0.0,9.789872726054334,0,2,2,-17.0,5.0,-14.0,10.0
90,main_green,main_green,65,0.0,10.268852922135759,0,2,2,-17.0,5.0,-14.0,10.0
91,main_green,main_green,64,0.0,10.804788697418832,0,2,2,-17.0,5.0,-14.0,10.0
92,main_green,main_green,62,2.0,10.922324912710527,3,2,2,-17.0,5.0,-14.0,10.0
93,main_green,main_green,59,4.0,10.918862383648111,3,2,2,-17.0,5.0,-14.0,10.0
94,main_green,main_green,57,7.0,11.130043048755006,3,2,2,-17.0,5.0,-14.0,10.0
95,main_green,main_green,50,11.0,10.99971557684561,4,2,2,-17.0,5.0,-14.0,10.0
96,main_green,main_green,52,15.0,10.086615030620662,9,2,2,-5.0,9.0,-9.0,5.0
97,main_green,main_green,48,19.0,10.26234867209381,4,2,2,-5.0,9.0,-9.0,5.0
98,main_green,main_green,47,23.0,10.232318411689327,5,2,2,-5.0,9.0,-9.0,5.0
99,main_green,main_green,47,27.0,10.451323025680416,4,2,2,-5.0,9.0,-9.0,5.0
100,main_green,main_green,48,31.0,10.47572902261606,5,2,2,-5.0,9.0,-9.0,5.0
101,main_green,main_green,48,35.0,10.41445944627081,4,2,2,-5.0,9.0,-9.0,5.0
102,main_green,main_green,48,39.0,10.332876455570755,4,2,2,-5.0,9.0,-9.0,5.0
103,main_green,main_green,49,43.0,10.042646912819649,5,2,2,-5.0,9.0,-9.0,5.0
104,main_green,main_green,50,51.0,9.984754801853533,9,2,2,-5.0,9.0,-9.0,5.0
105,main_green,main_green,50,59.0,10.203966204138563,8,2,2,-5.0,9.0,-9.0,5.0
106,main_green,main_green,50,67.0,10.310042643548353,8,2,2,0.0,16.0,-2.0,12.0
107,main_green,main_green,50,75.0,10.373489089141701,8,2,2,0.0,16.0,-2.0,12.0
108,main_green,main_green,55,83.0,9.430585055007837,13,2,2,0.0,16.0,-2.0,12.0
109,main_green,main_green,56,91.0,9.552772029829143,9,2,2,0.0,16.0,-2.0,12.0
110,main_green,main_green,56,99.0,9.838033789764685,8,2,2,0.0,16.0,-2.0,12.0
111,main_green,main_green,56,107.0,10.028003581332522,8,2,2,0.0,16.0,-2.0,12.0
112,main_green,main_green,56,115.0,9.830674294433905,9,2,2,0.0,16.0,-2.0,12.0
113,main_green,main_green,56,123.0,9.782548117366744,8,2,2,0.0,16.0,-2.0,12.0
114,main_green,main_green,53,131.0,9.295755523471355,9,2,2,0.0,16.0,-2.0,12.0
115,main_green,main_green,52,139.0,9.359233109453655,8,2,2,0.0,16.0,-2.0,12.0
116,main_green,main_green,51,149.0,9.142522169964762,11,2,2,4.0,10.0,4.0,12.0
117,main_green,main_green,51,161.0,9.289843842528498,12,2,2,4.0,10.0,4.0,12.0
118,main_green,main_green,50,173.0,9.317779559360767,12,2,2,4.0,10.0,4.0,12.0
119,main_green,main_green,50,185.0,9.229140810176215,13,2,2,4.0,10.0,4.0,12.0
120,main_green,main_green,55,197.0,8.436198972122892,17,2,2,4.0,10.0,4.0,12.0
121,main_green,main_green,54,209.0,8.562744606304204,12,2,2,4.0,10.0,4.0,12.0
122,main_green,main_green,54,221.0,8.859802283127237,12,2,2,4.0,10.0,4.0,12.0
123,main_green,main_green,54,233.0,8.991637659379712,12,2,2,4.0,10.0,4.0,12.0
124,main_green,main_green,56,245.0,8.807986067967201,14,2,2,4.0,10.0,4.0,12.0
125,main_green,main_green,56,257.0,8.839788170750312,12,2,2,4.0,10.0,4.0,12.0
126,main_green,main_green,56,269.0,8.875202072165177,12,2,2,9.0,9.0,8.0,8.0
127,main_green,main_green,56,282.0,8.801812298485752,13,2,2,9.0,9.0,8.0,8.0
128,main_green,main_green,57,296.0,8.779085087154108,15,2,2,9.0,9.0,8.0,8.0
129,main_green,main_green,58,312.0,8.61485028078424,17,2,2,9.0,9.0,8.0,8.0
130,main_green,main_green,58,328.0,8.909958152514166,16,2,2,9.0,9.0,8.0,8.0
131,main_green,main_green,58,344.0,8.839291724839237,16,2,2,9.0,9.0,8.0,8.0
132,main_green,main_green,63,360.0,8.199227541724007,21,2,2,9.0,9.0,8.0,8.0
133,main_green,main_green,63,376.0,8.512538659372566,16,2,2,9.0,9.0,8.0,8.0
134,main_green,main_green,63,392.0,8.603005610021834,17,2,2,9.0,9.0,8.0,8.0
135,main_green,main_green,61,408.0,8.556623061106519,16,2,2,9.0,9.0,8.0,8.0
136,yellow_transition,yellow_transition,60,424.0,8.123766180825431,17,3,3,15.0,13.0,12.0,6.0
137,yellow_transition,yellow_transition,58,440.0,7.855761441751989,16,3,3,15.0,13.0,12.0,6.0
138,yellow_transition,yellow_transition,58,458.0,7.783489239048793,18,3,3,15.0,13.0,12.0,6.0
139,side_green,side_green,59,148.0,8.014550848468465,14,0,0,15.0,13.0,12.0,6.0
140,side_green,side_green,60,12.0,8.289418805211538,6,0,0,15.0,13.0,12.0,6.0
141,side_green,side_green,58,3.0,8.569678886234986,1,0,0,15.0,13.0,12.0,6.0
142,side_green,side_green,57,4.0,8.961734348181228,1,0,0,15.0,13.0,12.0,6.0
143,side_green,side_green,56,5.0,9.406443683008648,1,0,0,15.0,13.0,12.0,6.0
144,side_green,side_green,61,8.0,9.141318331017356,8,0,0,15.0,13.0,12.0,6.0
145,side_green,side_green,60,12.0,9.458458280673506,5,0,0,15.0,13.0,12.0,6.0
146,side_green,side_green,60,17.0,9.744814481110613,5,0,0,15.0,13.0,12.0,6.0
147,side_green,side_green,59,22.0,9.620870679523701,5,0,0,15.0,13.0,12.0,6.0
148,side_green,side_green,60,28.0,9.598923258187966,7,0,0,15.0,13.0,12.0,6.0
149,yellow_transition,yellow_transition,59,35.0,9.487448782582108,7,1,1,-9.0,13.0,-10.0,6.0
150,yellow_transition,yellow_transition,60,47.0,9.229679602233482,13,1,1,-9.0,13.0,-10.0,6.0
151,yellow_transition,yellow_transition,60,59.0,9.076904729071337,12,1,1,-9.0,13.0,-10.0,6.0
152,main_green,main_green,61,14.0,9.165920940174802,7,2,2,-9.0,13.0,-10.0,6.0
153,main_green,main_green,61,4.0,9.358592966964792,2,2,2,-9.0,13.0,-10.0,6.0
154,main_green,main_green,61,6.0,9.82350490620421,2,2,2,-9.0,13.0,-10.0,6.0
155,main_green,main_green,62,8.0,10.26644030080395,3,2,2,-9.0,13.0,-10.0,6.0
156,main_green,main_green,66,10.0,9.942093582464613,7,2,2,-9.0,13.0,-10.0,6.0
157,main_green,main_green,65,12.0,10.60344750476372,2,2,2,-9.0,13.0,-10.0,6.0
158,main_green,main_green,58,14.0,10.862681029842745,2,2,2,-9.0,13.0,-10.0,6.0
159,main_green,main_green,52,16.0,11.157406116536281,2,2,2,-9.0,13.0,-10.0,6.0
160,main_green,main_green,53,18.0,10.826320526566464,4,2,2,-9.0,13.0,-10.0,6.0
161,main_green,main_green,51,20.0,10.850022388564707,2,2,2,-9.0,13.0,-10.0,6.0
162,main_green,main_green,48,22.0,10.701786566771583,2,2,2,-3.0,9.0,-4.0,10.0
163,main_green,main_green,47,25.0,10.50309950229903,3,2,2,-3.0,9.0,-4.0,10.0
164,main_green,main_green,46,28.0,10.296103083983656,4,2,2,-3.0,9.0,-4.0,10.0
165,main_green,main_green,47,33.0,10.188869810861446,6,2,2,-3.0,9.0,-4.0,10.0
166,main_green,main_green,45,38.0,10.171225545418707,5,2,2,-3.0,9.0,-4.0,10.0
167,main_green,main_green,45,44.0,10.282803906637742,6,2,2,-3.0,9.0,-4.0,10.0
168,main_green,main_green,50,50.0,9.320605958430432,11,2,2,-3.0,9.0,-4.0,10.0
169,main_green,main_green,50,56.0,9.61413632888322,6,2,2,-3.0,9.0,-4.0,10.0
170,main_green,main_green,51,62.0,9.725500268274246,7,2,2,-3.0,9.0,-4.0,10.0
171,main_green,main_green,51,68.0,9.896993689053437,6,2,2,-3.0,9.0,-4.0,10.0
172,main_green,main_green,52,74.0,9.873859886673586,7,2,2,0.0,10.0,3.0,17.0
173,main_green,main_green,52,80.0,10.049138241967004,6,2,2,0.0,10.0,3.0,17.0
174,main_green,main_green,52,86.0,9.865945502037723,6,2,2,0.0,10.0,3.0,17.0
175,main_green,main_green,53,93.0,9.496731343624399,8,2,2,0.0,10.0,3.0,17.0
176,main_green,main_green,54,102.0,9.459777663812142,10,2,2,0.0,10.0,3.0,17.0
177,main_green,main_green,54,112.0,9.57915318760807,10,2,2,0.0,10.0,3.0,17.0
178,main_green,main_green,51,122.0,9.478948514391044,10,2,2,0.0,10.0,3.0,17.0
179,main_green,main_green,51,132.0,9.485036962647317,10,2,2,0.0,10.0,3.0,17.0
180,main_green,main_green,55,142.0,8.672535953373906,15,2,2,0.0,10.0,3.0,17.0
181,main_green,main_green,56,152.0,8.656178014582304,11,2,2,0.0,10.0,3.0,17.0
182,main_green,main_green,56,162.0,8.977197466928624,10,2,2,7.0,15.0,7.0,15.0
183,main_green,main_green,53,172.0,9.137647073243146,10,2,2,7.0,15.0,7.0,15.0
184,main_green,main_green,54,182.0,9.089313537081006,11,2,2,7.0,15.0,7.0,15.0
185,main_green,main_green,52,192.0,9.06448018556509,10,2,2,7.0,15.0,7.0,15.0
186,main_green,main_green,53,202.0,8.968162079517626,11,2,2,7.0,15.0,7.0,15.0
187,main_green,main_green,53,213.0,8.983465555799834,11,2,2,7.0,15.0,7.0,15.0
188,main_green,main_green,53,224.0,8.839631802899493,12,2,2,7.0,15.0,7.0,15.0
189,main_green,main_green,53,237.0,8.766409882842893,13,2,2,7.0,15.0,7.0,15.0
190,main_green,main_green,53,250.0,8.800475237273043,13,2,2,7.0,15.0,7.0,15.0
191,main_green,main_green,54,263.0,8.811606339142758,14,2,2,7.0,15.0,7.0,15.0
192,main_green,main_green,59,277.0,8.112555205747398,19,2,2,8.0,14.0,4.0,6.0
193,main_green,main_green,59,291.0,8.387770339225295,14,2,2,8.0,14.0,4.0,6.0
194,main_green,main_green,59,305.0,8.743165592896236,14,2,2,8.0,14.0,4.0,6.0
195,main_green,main_green,59,319.0,8.809821070817454,14,2,2,8.0,14.0,4.0,6.0
196,main_green,main_green,61,333.0,8.564756737312416,16,2,2,8.0,14.0,4.0,6.0
197,main_green,main_green,61,347.0,8.645201094143928,14,2,2,8.0,14.0,4.0,6.0
198,main_green,main_green,61,361.0,8.631405070636946,14,2,2,8.0,14.0,4.0,6.0
199,main_green,main_green,61,376.0,8.710402397484645,15,2,2,8.0,14.0,4.0,6.0
200,main_green,main_green,60,392.0,8.44141614702296,17,2,2,8.0,14.0,4.0,6.0
201,main_green,main_green,61,409.0,8.418104410030217,18,2,2,8.0,14.0,4.0,6.0
202,main_green,main_green,61,426.0,8.421184894660401,17,2,2,8.0,8.0,10.0,12.0
203,main_green,main_green,60,443.0,8.509307959037065,17,2,2,8.0,8.0,10.0,12.0
204,main_green,main_green,65,461.0,7.877951803317815,23,2,2,8.0,8.0,10.0,12.0
205,main_green,main_green,64,479.0,7.982396802084554,18,2,2,8.0,8.0,10.0,12.0
206,main_green,main_green,65,497.0,8.170624018655069,19,2,2,8.0,8.0,10.0,12.0
207,main_green,main_green,64,515.0,8.168002834098363,18,2,2,8.0,8.0,10.0,12.0
208,main_green,main_green,63,533.0,8.005505659776487,19,2,2,8.0,8.0,10.0,12.0
209,main_green,main_green,62,551.0,7.8850099101228714,18,2,2,8.0,8.0,10.0,12.0
210,main_green,main_green,60,570.0,7.824270923456481,19,2,2,8.0,8.0,10.0,12.0
211,main_green,main_green,60,591.0,7.590105914794662,22,2,2,8.0,8.0,10.0,12.0
212,yellow_transition,yellow_transition,59,612.0,7.356890138486463,22,3,3,12.0,6.0,18.0,18.0
213,yellow_transition,yellow_transition,59,634.0,7.396342253093709,22,3,3,12.0,6.0,18.0,18.0
214,yellow_transition,yellow_transition,59,656.0,7.453166381092034,22,3,3,12.0,6.0,18.0,18.0
215,side_green,main_green,58,471.0,7.4584196118663435,18,0,2,12.0,6.0,18.0,18.0
216,side_green,main_green,63,383.0,7.196175854599075,19,0,2,12.0,6.0,18.0,18.0
217,side_green,main_green,64,368.0,7.480843544877177,13,0,2,12.0,6.0,18.0,18.0
218,side_green,main_green,63,380.0,7.842099796844305,12,0,2,12.0,6.0,18.0,18.0
219,side_green,main_green,62,392.0,8.019033112647195,12,0,2,12.0,6.0,18.0,18.0
220,side_green,main_green,63,404.0,8.107707054866307,13,0,2,12.0,6.0,18.0,18.0
221,side_green,main_green,62,418.0,8.271469313781367,14,0,2,12.0,6.0,18.0,18.0
222,side_green,main_green,62,432.0,8.307036194708095,15,0,2,12.0,6.0,18.0,18.0
223,side_green,main_green,62,448.0,8.51171168661282,16,0,2,12.0,6.0,18.0,18.0
224,side_green,main_green,63,464.0,8.428866678530346,17,0,2,12.0,6.0,18.0,18.0
225,yellow_transition,yellow_transition,63,481.0,8.248907367726027,17,1,3,-13.0,15.0,18.0,4.0
226,yellow_transition,yellow_transition,63,498.0,8.181278804239499,17,1,3,-13.0,15.0,18.0,4.0
227,yellow_transition,yellow_transition,64,515.0,7.838022968220894,18,1,3,-13.0,15.0,18.0,4.0
228,main_green,side_green,69,249.0,7.439437668806567,18,2,0,-13.0,15.0,18.0,4.0
229,main_green,side_green,69,88.0,7.799256217371957,7,2,0,-13.0,15.0,18.0,4.0
230,main_green,side_green,68,15.0,8.302887320283066,4,2,0,-13.0,15.0,18.0,4.0
231,main_green,side_green,67,10.0,8.602887845891164,3,2,0,-13.0,15.0,18.0,4.0
232,main_green,side_green,69,13.0,8.860325075522733,5,2,0,-13.0,15.0,18.0,4.0
233,main_green,side_green,68,16.0,9.430593892754445,3,2,0,-13.0,15.0,18.0,4.0
234,main_green,side_green,66,20.0,10.009212739382177,4,2,0,-13.0,15.0,18.0,4.0
235,main_green,side_green,65,25.0,10.394289174413462,5,2,0,-13.0,15.0,18.0,4.0
236,main_green,side_green,64,30.0,10.342195740557798,6,2,0,-13.0,15.0,18.0,4.0
237,main_green,side_green,62,36.0,10.196111699857054,7,2,0,-13.0,15.0,18.0,4.0
238,yellow_transition,yellow_transition,62,42.0,10.467535770292518,6,3,1,-11.0,-3.0,-14.0,14.0
239,yellow_transition,yellow_transition,59,49.0,10.242080060949464,7,3,1,-11.0,-3.0,-14.0,14.0
240,yellow_transition,yellow_transition,62,57.0,9.364680052789797,13,3,1,-11.0,-3.0,-14.0,14.0
241,main_green,main_green,61,17.0,9.82362254534652,4,2,2,-11.0,-3.0,-14.0,14.0
242,main_green,main_green,61,9.0,10.035809253497103,3,2,2,-11.0,-3.0,-14.0,14.0
243,main_green,main_green,60,11.0,10.403852839881335,2,2,2,-11.0,-3.0,-14.0,14.0
244,main_green,main_green,61,13.0,10.651273142038367,3,2,2,-11.0,-3.0,-14.0,14.0
245,main_green,main_green,61,15.0,10.835116622060001,2,2,2,-11.0,-3.0,-14.0,14.0
246,main_green,main_green,58,17.0,11.019493909627212,2,2,2,-11.0,-3.0,-14.0,14.0
247,main_green,main_green,59,19.0,10.974193628561814,3,2,2,-11.0,-3.0,-14.0,14.0
248,main_green,main_green,56,23.0,10.818309716680009,5,2,2,-11.0,-3.0,-14.0,14.0
249,main_green,main_green,55,28.0,10.871270730145111,5,2,2,-11.0,-3.0,-14.0,14.0
250,main_green,main_green,52,34.0,10.837169684523216,6,2,2,-11.0,-3.0,-14.0,14.0
251,main_green,main_green,49,40.0,10.9287097478189,6,2,2,-3.0,9.0,-7.0,13.0
252,main_green,main_green,51,46.0,9.817363703615488,11,2,2,-3.0,9.0,-7.0,13.0
253,main_green,main_green,50,52.0,9.797100551954253,7,2,2,-3.0,9.0,-7.0,13.0
254,main_green,main_green,49,58.0,10.060716855085955,6,2,2,-3.0,9.0,-7.0,13.0
255,main_green,main_green,49,64.0,10.350845245745777,6,2,2,-3.0,9.0,-7.0,13.0
256,main_green,main_green,50,70.0,10.18813704078278,7,2,2,-3.0,9.0,-7.0,13.0
257,main_green,main_green,49,76.0,10.211284496179323,6,2,2,-3.0,9.0,-7.0,13.0
258,main_green,main_green,49,82.0,9.869750152819861,7,2,2,-3.0,9.0,-7.0,13.0
259,main_green,main_green,49,88.0,9.912879691557183,6,2,2,-3.0,9.0,-7.0,13.0
260,main_green,main_green,50,96.0,9.680012965358523,9,2,2,-3.0,9.0,-7.0,13.0
261,main_green,main_green,50,106.0,9.814446855635673,10,2,2,8.0,20.0,-2.0,8.0
262,main_green,main_green,50,116.0,9.905341245196052,10,2,2,8.0,20.0,-2.0,8.0
263,main_green,main_green,51,126.0,9.880346636616393,11,2,2,8.0,20.0,-2.0,8.0
264,main_green,main_green,56,136.0,9.026574790805077,15,2,2,8.0,20.0,-2.0,8.0
265,main_green,main_green,56,146.0,9.313836864854297,10,2,2,8.0,20.0,-2.0,8.0
266,main_green,main_green,55,156.0,9.51665808774703,10,2,2,8.0,20.0,-2.0,8.0
267,main_green,main_green,53,166.0,9.58142137309307,10,2,2,8.0,20.0,-2.0,8.0
268,main_green,main_green,55,176.0,9.258740804081338,12,2,2,8.0,20.0,-2.0,8.0
269,main_green,main_green,53,186.0,9.063670442705765,10,2,2,8.0,20.0,-2.0,8.0
270,main_green,main_green,53,196.0,9.185257580085821,10,2,2,8.0,20.0,-2.0,8.0
271,main_green,main_green,53,207.0,9.209615376949559,11,2,2,10.0,12.0,3.0,11.0
272,main_green,main_green,54,219.0,9.108082588949298,13,2,2,10.0,12.0,3.0,11.0
273,main_green,main_green,55,232.0,8.9486942957096,14,2,2,10.0,12.0,3.0,11.0
274,main_green,main_green,55,245.0,8.966535849317783,13,2,2,10.0,12.0,3.0,11.0
275,main_green,main_green,55,259.0,9.155575229355195,14,2,2,10.0,12.0,3.0,11.0
276,main_green,main_green,60,273.0,8.519663327244167,19,2,2,10.0,12.0,3.0,11.0
277,main_green,main_green,58,287.0,8.50522739427014,14,2,2,10.0,12.0,3.0,11.0
278,main_green,main_green,59,301.0,8.520627831073673,15,2,2,10.0,12.0,3.0,11.0
279,main_green,main_green,58,315.0,8.668209693659874,14,2,2,10.0,12.0,3.0,11.0
280,main_green,main_green,59,329.0,8.563456443560122,15,2,2,10.0,12.0,3.0,11.0
281,main_green,main_green,58,343.0,8.590481047443108,14,2,2,13.0,13.0,7.0,7.0
282,main_green,main_green,58,357.0,8.702479651334265,14,2,2,13.0,13.0,7.0,7.0
283,main_green,main_green,59,372.0,8.5368926294244,16,2,2,13.0,13.0,7.0,7.0
284,main_green,main_green,59,389.0,8.37561945999987,18,2,2,13.0,13.0,7.0,7.0
285,main_green,main_green,59,406.0,8.475099718794795,17,2,2,13.0,13.0,7.0,7.0
286,main_green,main_green,59,424.0,8.575727663182866,18,2,2,13.0,13.0,7.0,7.0
287,main_green,main_green,58,442.0,8.557132141189605,18,2,2,13.0,13.0,7.0,7.0
288,main_green,main_green,63,460.0,7.861502080117279,23,2,2,13.0,13.0,7.0,7.0
289,main_green,main_green,63,478.0,7.9044223754474245,19,2,2,13.0,13.0,7.0,7.0
290,main_green,main_green,63,496.0,8.20123305774942,18,2,2,13.0,13.0,7.0,7.0
291,yellow_transition,yellow_transition,60,514.0,7.9998051878501615,18,3,3,16.0,12.0,11.0,7.0
292,yellow_transition,yellow_transition,60,532.0,7.770494208189885,19,3,3,16.0,12.0,11.0,7.0
