distance,decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,reward,done
200,42,1859,0,1,68,27.0,8.454,8,0,2,-27.0,False
200,42,1860,0,1,68,35.0,8.584,7,0,2,-35.0,False
200,42,1861,0,1,67,45.0,8.616,9,0,2,-45.0,False
200,42,1862,0,1,67,56.0,8.42,11,0,2,-56.0,False
200,42,1863,0,1,66,68.0,8.446,11,0,2,-68.0,False
200,42,1864,0,1,67,81.0,8.601,13,0,2,-81.0,False
200,42,1865,0,1,67,93.0,8.843,13,0,2,-93.0,False
200,42,1866,0,1,67,75.0,9.129,9,0,2,-75.0,False
200,42,1867,0,1,67,85.0,9.27,9,0,2,-85.0,False
200,42,1868,0,1,69,95.0,8.988,11,0,2,-95.0,False
200,42,1869,0,1,67,106.0,8.733,10,0,2,-106.0,False
200,42,1870,0,1,70,99.0,8.187,14,0,2,-99.0,False
200,42,1871,0,1,68,107.0,7.864,11,0,2,-107.0,False
200,42,1872,0,1,67,118.0,7.904,11,0,2,-118.0,False
200,42,1873,0,1,67,130.0,8.084,12,0,2,-130.0,False
200,42,1874,0,1,67,143.0,8.095,14,0,2,-143.0,False
200,42,1875,0,1,66,159.0,7.951,17,0,2,-159.0,False
200,42,1876,0,1,65,175.0,8.018,16,0,2,-175.0,False
200,42,1877,0,1,66,192.0,7.97,18,0,2,-192.0,False
200,42,1878,0,1,65,210.0,7.934,18,0,2,-210.0,False
200,42,1879,0,1,65,228.0,7.959,18,0,2,-228.0,False
200,42,1880,0,1,65,247.0,7.867,19,0,2,-247.0,False
200,42,1881,0,1,65,266.0,7.799,20,0,2,-266.0,False
200,42,1882,0,1,66,287.0,7.583,22,0,2,-287.0,False
200,42,1883,0,1,63,308.0,7.36,21,0,2,-308.0,False
200,42,1884,0,1,63,329.0,7.329,21,0,2,-329.0,False
200,42,1885,0,1,61,352.0,7.029,23,0,2,-352.0,False
200,42,1886,0,1,58,375.0,6.564,23,0,2,-375.0,False
200,42,1887,0,1,63,398.0,5.6,29,0,2,-398.0,False
200,42,1888,0,1,61,422.0,5.417,24,0,2,-422.0,False
200,42,1889,0,1,61,447.0,5.497,25,0,2,-447.0,False
200,42,1890,0,1,60,474.0,5.326,28,0,2,-474.0,False
200,42,1891,0,1,60,503.0,5.438,29,0,2,-503.0,False
200,43,1892,1,0,58,533.0,5.346,30,1,3,0.0,False
200,43,1893,1,0,59,563.0,5.159,32,1,3,0.0,False
200,43,1894,1,0,58,594.0,5.019,31,1,3,0.0,False
200,43,1895,1,0,56,351.0,5.186,23,2,0,-351.0,False
200,43,1896,1,0,56,177.0,5.43,17,2,0,-177.0,False
200,43,1897,1,0,57,105.0,5.794,11,2,0,-105.0,False
200,43,1898,1,0,56,48.0,6.086,6,2,0,-48.0,False
200,43,1899,1,0,57,13.0,6.481,5,2,0,-13.0,False
200,43,1900,1,0,57,10.0,7.127,2,2,0,-10.0,False
200,43,1901,1,0,57,13.0,7.761,3,2,0,-13.0,False
200,43,1902,1,0,57,18.0,8.222,4,2,0,-18.0,False
200,43,1903,1,0,55,24.0,8.586,3,2,0,-24.0,False
200,43,1904,1,0,59,31.0,8.126,9,2,0,-31.0,False
200,43,1905,1,0,60,39.0,7.984,6,2,0,-39.0,False
200,43,1906,1,0,60,35.0,8.169,3,2,0,-35.0,False
200,43,1907,1,0,59,43.0,8.337,5,2,0,-43.0,False
200,43,1908,1,0,59,53.0,8.656,7,2,0,-53.0,False
200,43,1909,1,0,59,64.0,9.014,8,2,0,-64.0,False
200,43,1910,1,0,60,44.0,9.118,9,2,0,-44.0,False
200,43,1911,1,0,60,46.0,9.431,9,2,0,-46.0,False
200,43,1912,1,0,61,47.0,9.388,9,2,0,-47.0,False
200,43,1913,1,0,60,48.0,9.5,7,2,0,-48.0,False
200,43,1914,1,0,59,52.0,9.595,7,2,0,-52.0,False
200,43,1915,1,0,59,54.0,9.755,6,2,0,-54.0,False
200,43,1916,1,0,60,61.0,9.655,8,2,0,-61.0,False
200,43,1917,1,0,59,69.0,9.696,8,2,0,-69.0,False
200,43,1918,1,0,59,78.0,9.773,9,2,0,-78.0,False
200,43,1919,1,0,59,88.0,9.625,11,2,0,-88.0,False
200,43,1920,1,0,58,99.0,9.605,11,2,0,-99.0,False
200,43,1921,1,0,59,110.0,8.384,16,2,0,-110.0,False
200,43,1922,1,0,59,122.0,8.224,13,2,0,-122.0,False
200,43,1923,1,0,57,134.0,7.962,12,2,0,-134.0,False
200,43,1924,1,0,61,149.0,7.338,20,2,0,-149.0,False
200,43,1925,1,0,59,165.0,7.205,17,2,0,-165.0,False
200,43,1926,1,0,60,181.0,7.429,17,2,0,-181.0,False
200,43,1927,1,0,63,198.0,7.166,20,2,0,-198.0,False
200,43,1928,1,0,61,215.0,6.994,17,2,0,-215.0,False
200,43,1929,1,0,60,230.0,7.021,17,2,0,-230.0,False
200,43,1930,1,0,61,248.0,6.931,19,2,0,-248.0,False
200,43,1931,1,0,60,267.0,7.015,19,2,0,-267.0,False
200,43,1932,1,0,59,287.0,7.043,20,2,0,-287.0,False
200,43,1933,1,0,60,307.0,6.982,21,2,0,-307.0,False
200,43,1934,1,0,61,329.0,7.027,23,2,0,-329.0,False
200,43,1935,1,0,60,351.0,6.766,22,2,0,-351.0,False
200,43,1936,1,0,60,375.0,6.942,24,2,0,-375.0,False
200,44,1937,0,1,58,400.0,6.603,25,3,1,0.0,False
200,44,1938,0,1,57,426.0,6.313,26,3,1,0.0,False
200,44,1939,0,1,61,452.0,5.502,31,3,1,0.0,False
200,44,1940,0,1,61,254.0,5.624,19,0,2,-254.0,False
200,44,1941,0,1,62,168.0,5.545,16,0,2,-168.0,False
200,44,1942,0,1,60,101.0,5.533,12,0,2,-101.0,False
200,44,1943,0,1,60,55.0,5.986,9,0,2,-55.0,False
200,44,1944,0,1,61,39.0,6.306,11,0,2,-39.0,False
200,44,1945,0,1,61,28.0,6.846,8,0,2,-28.0,False
200,44,1946,0,1,60,22.0,7.236,7,0,2,-22.0,False
200,44,1947,0,1,60,27.0,7.575,6,0,2,-27.0,False
200,44,1948,0,1,62,31.0,7.59,8,0,2,-31.0,False
200,44,1949,0,1,62,39.0,8.118,7,0,2,-39.0,False
200,44,1950,0,1,61,49.0,8.637,9,0,2,-49.0,False
200,44,1951,0,1,62,59.0,8.754,10,0,2,-59.0,False
200,44,1952,0,1,62,70.0,9.119,10,0,2,-70.0,False
200,44,1953,0,1,62,83.0,9.165,12,0,2,-83.0,False
200,44,1954,0,1,63,96.0,8.996,13,0,2,-96.0,False
200,44,1955,0,1,63,110.0,8.963,13,0,2,-110.0,False
200,44,1956,0,1,68,113.0,8.208,17,0,2,-113.0,False
200,44,1957,0,1,69,121.0,8.141,12,0,2,-121.0,False
200,44,1958,0,1,67,131.0,8.076,11,0,2,-131.0,False
200,44,1959,0,1,67,145.0,7.983,14,0,2,-145.0,False
200,44,1960,0,1,66,160.0,8.08,14,0,2,-160.0,False
200,44,1961,0,1,67,163.0,8.191,17,0,2,-163.0,False
200,44,1962,0,1,67,177.0,8.142,16,0,2,-177.0,False
200,44,1963,0,1,65,193.0,8.203,16,0,2,-193.0,False
200,44,1964,0,1,65,210.0,8.328,17,0,2,-210.0,False
200,44,1965,0,1,66,228.0,8.187,19,0,2,-228.0,False
200,44,1966,0,1,65,246.0,8.096,18,0,2,-246.0,False
200,44,1967,0,1,64,265.0,7.85,20,0,2,-265.0,False
200,44,1968,0,1,64,285.0,7.755,20,0,2,-285.0,False
200,44,1969,0,1,64,305.0,7.789,20,0,2,-305.0,False
200,44,1970,0,1,64,327.0,7.661,23,0,2,-327.0,False
200,44,1971,0,1,63,349.0,7.559,22,0,2,-349.0,False
200,44,1972,0,1,58,371.0,7.098,22,0,2,-371.0,False
200,44,1973,0,1,63,394.0,6.452,28,0,2,-394.0,False
200,44,1974,0,1,61,417.0,6.259,23,0,2,-417.0,False
200,44,1975,0,1,59,441.0,6.028,24,0,2,-441.0,False
200,44,1976,0,1,59,466.0,5.702,26,0,2,-466.0,False
200,44,1977,0,1,58,494.0,5.692,28,0,2,-494.0,False
200,44,1978,0,1,58,522.0,5.478,29,0,2,-522.0,False
200,44,1979,0,1,56,551.0,5.08,30,0,2,-551.0,False
200,44,1980,0,1,56,581.0,5.204,30,0,2,-581.0,False
200,44,1981,0,1,54,611.0,4.911,30,0,2,-611.0,False
200,45,1982,1,0,55,642.0,4.734,32,1,3,0.0,False
200,45,1983,1,0,54,674.0,4.56,32,1,3,0.0,False
200,45,1984,1,0,54,706.0,4.394,32,1,3,0.0,False
200,45,1985,1,0,56,443.0,4.421,27,2,0,-443.0,False
200,45,1986,1,0,55,223.0,4.68,17,2,0,-223.0,False
200,45,1987,1,0,55,124.0,5.157,12,2,0,-124.0,False
200,45,1988,1,0,55,70.0,5.578,10,2,0,-70.0,False
200,45,1989,1,0,53,33.0,5.986,6,2,0,-33.0,False
200,45,1990,1,0,59,12.0,5.711,8,2,0,-12.0,False
200,45,1991,1,0,59,14.0,6.253,4,2,0,-14.0,False
200,45,1992,1,0,58,21.0,6.666,4,2,0,-21.0,False
200,45,1993,1,0,59,25.0,7.124,6,2,0,-25.0,False
200,45,1994,1,0,59,34.0,7.822,6,2,0,-34.0,False
200,45,1995,1,0,59,44.0,8.011,7,2,0,-44.0,False
200,45,1996,1,0,61,55.0,7.952,10,2,0,-55.0,False
200,45,1997,1,0,61,68.0,8.243,10,2,0,-68.0,False
200,45,1998,1,0,61,68.0,8.326,10,2,0,-68.0,False
200,45,1999,1,0,61,77.0,8.543,9,2,0,-77.0,False
200,45,2000,1,0,62,90.0,8.62,12,2,0,-90.0,False
200,45,2001,1,0,67,103.0,8.166,16,2,0,-103.0,False
200,45,2002,1,0,67,116.0,8.278,11,2,0,-116.0,False
200,45,2003,1,0,67,114.0,8.451,11,2,0,-114.0,False
200,45,2004,1,0,72,114.0,8.008,17,2,0,-114.0,False
200,45,2005,1,0,71,115.0,8.235,13,2,0,-115.0,False
200,45,2006,1,0,71,117.0,8.512,13,2,0,-117.0,False
200,45,2007,1,0,75,119.0,8.061,18,2,0,-119.0,False
200,45,2008,1,0,75,123.0,8.514,12,2,0,-123.0,False
200,45,2009,1,0,75,119.0,8.737,10,2,0,-119.0,False
200,45,2010,1,0,73,129.0,8.801,11,2,0,-129.0,False
200,45,2011,1,0,72,140.0,9.109,11,2,0,-140.0,False
200,45,2012,1,0,69,153.0,9.183,13,2,0,-153.0,False
200,45,2013,1,0,69,167.0,9.123,15,2,0,-167.0,False
200,45,2014,1,0,68,181.0,9.09,14,2,0,-181.0,False
200,45,2015,1,0,69,196.0,8.866,16,2,0,-196.0,False
200,45,2016,1,0,67,211.0,8.605,15,2,0,-211.0,False
200,45,2017,1,0,66,227.0,8.22,15,2,0,-227.0,False
200,45,2018,1,0,65,243.0,7.992,17,2,0,-243.0,False
200,45,2019,1,0,65,261.0,7.569,19,2,0,-261.0,False
200,45,2020,1,0,63,281.0,7.224,20,2,0,-281.0,False
200,45,2021,1,0,63,301.0,6.953,20,2,0,-301.0,False
200,45,2022,1,0,62,322.0,6.236,22,2,0,-322.0,False
200,45,2023,1,0,59,345.0,5.676,23,2,0,-345.0,False
200,45,2024,1,0,63,371.0,5.101,31,2,0,-371.0,False
200,45,2025,1,0,63,397.0,5.039,27,2,0,-397.0,False
200,45,2026,1,0,62,426.0,5.133,29,2,0,-426.0,False
200,46,2027,0,1,62,456.0,5.229,30,3,1,0.0,False
200,46,2028,0,1,64,487.0,5.145,33,3,1,0.0,False
200,46,2029,0,1,63,518.0,5.15,31,3,1,0.0,False
200,46,2030,0,1,62,301.0,5.486,24,0,2,-301.0,False
200,46,2031,0,1,64,170.0,5.723,19,0,2,-170.0,False
200,46,2032,0,1,63,96.0,6.157,11,0,2,-96.0,False
200,46,2033,0,1,62,54.0,6.734,9,0,2,-54.0,False
200,46,2034,0,1,63,24.0,7.037,6,0,2,-24.0,False
200,46,2035,0,1,63,13.0,7.415,3,0,2,-13.0,False
200,46,2036,0,1,62,14.0,7.741,3,0,2,-14.0,False
200,46,2037,0,1,64,20.0,7.857,5,0,2,-20.0,False
200,46,2038,0,1,64,28.0,8.431,5,0,2,-28.0,False
200,46,2039,0,1,63,38.0,8.612,7,0,2,-38.0,False
200,46,2040,0,1,63,49.0,8.877,8,0,2,-49.0,False
200,46,2041,0,1,64,61.0,8.928,10,0,2,-61.0,False
200,46,2042,0,1,67,73.0,8.568,13,0,2,-73.0,False
200,46,2043,0,1,66,85.0,8.779,9,0,2,-85.0,False
200,46,2044,0,1,66,79.0,8.869,11,0,2,-79.0,False
200,46,2045,0,1,66,92.0,9.105,12,0,2,-92.0,False
200,46,2046,0,1,65,105.0,9.321,12,0,2,-105.0,False
200,46,2047,0,1,65,119.0,9.244,14,0,2,-119.0,False
200,46,2048,0,1,65,124.0,9.466,12,0,2,-124.0,False
200,46,2049,0,1,62,114.0,9.346,10,0,2,-114.0,False
200,46,2050,0,1,61,125.0,9.005,10,0,2,-125.0,False
200,46,2051,0,1,62,118.0,8.877,12,0,2,-118.0,False
200,46,2052,0,1,61,113.0,8.766,11,0,2,-113.0,False
200,46,2053,0,1,61,125.0,8.644,13,0,2,-125.0,False
200,46,2054,0,1,60,138.0,8.691,13,0,2,-138.0,False
200,46,2055,0,1,59,151.0,8.757,13,0,2,-151.0,False
200,46,2056,0,1,60,164.0,8.657,14,0,2,-164.0,False
200,46,2057,0,1,58,177.0,8.443,13,0,2,-177.0,False
200,46,2058,0,1,55,190.0,8.043,13,0,2,-190.0,False
200,46,2059,0,1,60,204.0,6.913,20,0,2,-204.0,False
200,46,2060,0,1,60,219.0,6.995,15,0,2,-219.0,False
200,46,2061,0,1,58,236.0,6.852,17,0,2,-236.0,False
200,46,2062,0,1,60,255.0,6.733,20,0,2,-255.0,False
200,46,2063,0,1,59,275.0,6.859,21,0,2,-275.0,False
200,46,2064,0,1,58,296.0,6.867,21,0,2,-296.0,False
200,46,2065,0,1,59,317.0,6.633,23,0,2,-317.0,False
200,46,2066,0,1,57,339.0,6.538,22,0,2,-339.0,False
200,46,2067,0,1,57,362.0,6.575,23,0,2,-362.0,False
200,46,2068,0,1,56,386.0,6.218,25,0,2,-386.0,False
200,46,2069,0,1,55,410.0,6.107,24,0,2,-410.0,False
200,46,2070,0,1,54,436.0,5.781,27,0,2,-436.0,False
200,46,2071,0,1,54,462.0,5.916,26,0,2,-462.0,False
200,47,2072,1,0,51,489.0,5.583,27,1,3,0.0,False
200,47,2073,1,0,51,516.0,5.331,28,1,3,0.0,False
200,47,2074,1,0,50,543.0,5.169,27,1,3,0.0,False
200,47,2075,1,0,49,325.0,5.279,19,2,0,-325.0,False
200,47,2076,1,0,54,225.0,4.864,20,2,0,-225.0,False
200,47,2077,1,0,54,146.0,5.109,12,2,0,-146.0,False
200,47,2078,1,0,54,87.0,5.758,9,2,0,-87.0,False
200,47,2079,1,0,53,39.0,6.255,6,2,0,-39.0,False
200,47,2080,1,0,53,10.0,6.805,3,2,0,-10.0,False
200,47,2081,1,0,58,10.0,6.632,9,2,0,-10.0,False
200,47,2082,1,0,58,14.0,7.455,3,2,0,-14.0,False
200,47,2083,1,0,58,19.0,7.925,4,2,0,-19.0,False
200,47,2084,1,0,62,25.0,7.524,10,2,0,-25.0,False
200,47,2085,1,0,62,32.0,7.932,6,2,0,-32.0,False
200,47,2086,1,0,62,40.0,8.226,7,2,0,-40.0,False
200,47,2087,1,0,63,50.0,8.575,10,2,0,-50.0,False
200,47,2088,1,0,64,61.0,8.869,11,2,0,-61.0,False
200,47,2089,1,0,64,72.0,9.235,10,2,0,-72.0,False
200,47,2090,1,0,65,84.0,9.367,12,2,0,-84.0,False
200,47,2091,1,0,65,82.0,9.724,11,2,0,-82.0,False
200,47,2092,1,0,65,81.0,9.693,11,2,0,-81.0,False
200,47,2093,1,0,68,81.0,8.614,16,2,0,-81.0,False
200,47,2094,1,0,66,81.0,8.453,10,2,0,-81.0,False
200,47,2095,1,0,66,78.0,8.714,9,2,0,-78.0,False
200,47,2096,1,0,65,71.0,8.849,9,2,0,-71.0,False
200,47,2097,1,0,65,80.0,9.2,9,2,0,-80.0,False
200,47,2098,1,0,65,90.0,9.202,10,2,0,-90.0,False
200,47,2099,1,0,67,101.0,8.78,13,2,0,-101.0,False
200,47,2100,1,0,67,112.0,8.877,11,2,0,-112.0,False
200,47,2101,1,0,64,125.0,8.628,13,2,0,-125.0,False
200,47,2102,1,0,64,139.0,8.557,14,2,0,-139.0,False
200,47,2103,1,0,63,154.0,8.066,16,2,0,-154.0,False
200,47,2104,1,0,63,170.0,7.817,17,2,0,-170.0,False
200,47,2105,1,0,63,186.0,8.057,16,2,0,-186.0,False
200,47,2106,1,0,62,205.0,8.132,19,2,0,-205.0,False
200,47,2107,1,0,62,224.0,8.287,19,2,0,-224.0,False
200,47,2108,1,0,62,244.0,7.992,21,2,0,-244.0,False
200,47,2109,1,0,60,264.0,7.742,20,2,0,-264.0,False
200,47,2110,1,0,63,284.0,6.798,25,2,0,-284.0,False
200,47,2111,1,0,62,304.0,6.382,21,2,0,-304.0,False
200,47,2112,1,0,61,325.0,5.938,21,2,0,-325.0,False
200,47,2113,1,0,59,348.0,5.747,23,2,0,-348.0,False
200,47,2114,1,0,59,372.0,5.361,25,2,0,-372.0,False
200,47,2115,1,0,59,399.0,5.584,26,2,0,-399.0,False
200,47,2116,1,0,59,427.0,5.574,27,2,0,-427.0,False
200,48,2117,0,1,60,456.0,5.278,30,3,1,0.0,False
200,48,2118,0,1,59,486.0,5.161,29,3,1,0.0,False
200,48,2119,0,1,59,517.0,5.06,30,3,1,0.0,False
200,48,2120,0,1,58,298.0,5.073,23,0,2,-298.0,False
200,48,2121,0,1,59,154.0,5.124,19,0,2,-154.0,False
200,48,2122,0,1,59,75.0,5.548,12,0,2,-75.0,False
200,48,2123,0,1,59,43.0,6.245,9,0,2,-43.0,False
200,48,2124,0,1,59,22.0,6.928,5,0,2,-22.0,False
200,48,2125,0,1,60,13.0,7.387,4,0,2,-13.0,False
200,48,2126,0,1,57,8.0,7.566,2,0,2,-8.0,False
200,48,2127,0,1,62,11.0,7.294,7,0,2,-11.0,False
200,48,2128,0,1,62,15.0,7.421,4,0,2,-15.0,False
200,48,2129,0,1,62,21.0,7.887,3,0,2,-21.0,False
200,48,2130,0,1,62,29.0,8.319,5,0,2,-29.0,False
200,48,2131,0,1,63,36.0,8.629,8,0,2,-36.0,False
200,48,2132,0,1,62,45.0,9.023,7,0,2,-45.0,False
200,48,2133,0,1,63,55.0,9.202,9,0,2,-55.0,False
200,48,2134,0,1,64,60.0,9.279,10,0,2,-60.0,False
200,48,2135,0,1,64,71.0,9.571,10,0,2,-71.0,False
200,48,2136,0,1,65,82.0,9.59,11,0,2,-82.0,False
200,48,2137,0,1,65,88.0,9.709,9,0,2,-88.0,False
200,48,2138,0,1,64,78.0,9.653,7,0,2,-78.0,False
200,48,2139,0,1,65,78.0,9.392,9,0,2,-78.0,False
200,48,2140,0,1,62,86.0,9.23,7,0,2,-86.0,False
200,48,2141,0,1,61,94.0,9.283,7,0,2,-94.0,False
200,48,2142,0,1,61,87.0,8.972,10,0,2,-87.0,False
200,48,2143,0,1,61,96.0,8.932,10,0,2,-96.0,False
200,48,2144,0,1,64,104.0,8.211,13,0,2,-104.0,False
200,48,2145,0,1,63,115.0,8.1,12,0,2,-115.0,False
200,48,2146,0,1,62,127.0,8.057,12,0,2,-127.0,False
200,48,2147,0,1,62,142.0,8.041,16,0,2,-142.0,False
200,48,2148,0,1,60,158.0,8.101,16,0,2,-158.0,False
200,48,2149,0,1,57,174.0,8.048,16,0,2,-174.0,False
200,48,2150,0,1,57,190.0,7.964,17,0,2,-190.0,False
200,48,2151,0,1,56,206.0,8.143,16,0,2,-206.0,False
200,48,2152,0,1,56,222.0,8.071,16,0,2,-222.0,False
200,48,2153,0,1,55,239.0,7.883,17,0,2,-239.0,False
200,48,2154,0,1,55,257.0,7.487,19,0,2,-257.0,False
200,48,2155,0,1,54,276.0,7.415,19,0,2,-276.0,False
200,48,2156,0,1,54,295.0,7.215,20,0,2,-295.0,False
200,48,2157,0,1,52,315.0,6.858,20,0,2,-315.0,False
200,48,2158,0,1,52,335.0,6.642,20,0,2,-335.0,False
200,48,2159,0,1,49,355.0,5.985,20,0,2,-355.0,False
200,48,2160,0,1,47,377.0,5.489,22,0,2,-377.0,False
200,48,2161,0,1,52,400.0,4.819,28,0,2,-400.0,False
200,49,2162,1,0,52,425.0,4.436,26,1,3,0.0,False
200,49,2163,1,0,51,451.0,4.27,26,1,3,0.0,False
200,49,2164,1,0,55,478.0,3.762,32,1,3,0.0,False
200,49,2165,1,0,56,268.0,4.096,22,2,0,-268.0,False
200,49,2166,1,0,55,181.0,4.686,15,2,0,-181.0,False
200,49,2167,1,0,59,113.0,4.983,18,2,0,-113.0,False
200,49,2168,1,0,60,57.0,5.935,10,2,0,-57.0,False
200,49,2169,1,0,60,24.0,6.859,5,2,0,-24.0,False
200,49,2170,1,0,61,11.0,7.732,4,2,0,-11.0,False
200,49,2171,1,0,62,10.0,8.559,3,2,0,-10.0,False
200,49,2172,1,0,60,14.0,8.945,3,2,0,-14.0,False
200,49,2173,1,0,61,18.0,9.266,4,2,0,-18.0,False
200,49,2174,1,0,61,22.0,9.855,3,2,0,-22.0,False
200,49,2175,1,0,61,27.0,10.132,4,2,0,-27.0,False
200,49,2176,1,0,62,33.0,10.089,6,2,0,-33.0,False
200,49,2177,1,0,61,40.0,10.036,6,2,0,-40.0,False
200,49,2178,1,0,60,47.0,9.647,6,2,0,-47.0,False
200,49,2179,1,0,65,55.0,8.553,12,2,0,-55.0,False
200,49,2180,1,0,65,55.0,8.506,9,2,0,-55.0,False
200,49,2181,1,0,65,53.0,8.72,9,2,0,-53.0,False
200,49,2182,1,0,65,54.0,8.718,8,2,0,-54.0,False
200,49,2183,1,0,62,54.0,8.486,7,2,0,-54.0,False
200,49,2184,1,0,63,54.0,8.353,9,2,0,-54.0,False
200,49,2185,1,0,62,61.0,8.581,8,2,0,-61.0,False
200,49,2186,1,0,61,70.0,8.799,9,2,0,-70.0,False
200,49,2187,1,0,60,81.0,8.965,11,2,0,-81.0,False
200,49,2188,1,0,61,93.0,8.766,13,2,0,-93.0,False
200,49,2189,1,0,61,105.0,8.824,12,2,0,-105.0,False
200,49,2190,1,0,61,118.0,8.638,13,2,0,-118.0,False
200,49,2191,1,0,62,132.0,8.135,16,2,0,-132.0,False
200,49,2192,1,0,62,148.0,8.157,16,2,0,-148.0,False
200,49,2193,1,0,62,164.0,8.003,16,2,0,-164.0,False
200,49,2194,1,0,62,181.0,7.847,18,2,0,-181.0,False
200,49,2195,1,0,61,199.0,7.644,17,2,0,-199.0,False
200,49,2196,1,0,65,218.0,6.925,23,2,0,-218.0,False
200,49,2197,1,0,66,237.0,6.654,19,2,0,-237.0,False
200,49,2198,1,0,63,259.0,6.415,21,2,0,-259.0,False
200,49,2199,1,0,64,283.0,6.303,24,2,0,-283.0,False
200,49,2200,1,0,62,308.0,6.03,24,2,0,-308.0,False
200,49,2201,1,0,63,333.0,6.083,25,2,0,-333.0,False
200,49,2202,1,0,63,352.0,5.945,27,2,0,-352.0,False
200,49,2203,1,0,59,380.0,5.61,28,2,0,-380.0,False
200,49,2204,1,0,58,408.0,5.636,28,2,0,-408.0,False
200,49,2205,1,0,57,436.0,5.66,28,2,0,-436.0,False
200,49,2206,1,0,57,465.0,5.549,30,2,0,-465.0,False
200,50,2207,0,1,56,495.0,5.179,31,3,1,0.0,False
200,50,2208,0,1,55,525.0,4.993,30,3,1,0.0,False
200,50,2209,0,1,55,556.0,4.95,31,3,1,0.0,False
200,50,2210,0,1,55,338.0,5.249,23,0,2,-338.0,False
200,50,2211,0,1,55,172.0,5.655,15,0,2,-172.0,False
200,50,2212,0,1,55,107.0,5.714,11,0,2,-107.0,False
200,50,2213,0,1,60,58.0,5.374,13,0,2,-58.0,False
200,50,2214,0,1,60,37.0,5.86,5,0,2,-37.0,False
200,50,2215,0,1,60,23.0,6.366,4,0,2,-23.0,False
200,50,2216,0,1,60,17.0,6.629,4,0,2,-17.0,False
200,50,2217,0,1,60,25.0,7.02,5,0,2,-25.0,False
200,50,2218,0,1,60,28.0,7.712,5,0,2,-28.0,False
200,50,2219,0,1,61,38.0,8.223,8,0,2,-38.0,False
200,50,2220,0,1,60,48.0,8.366,8,0,2,-48.0,False
200,50,2221,0,1,60,59.0,8.796,8,0,2,-59.0,False
200,50,2222,0,1,61,51.0,8.947,10,0,2,-51.0,False
200,50,2223,0,1,61,59.0,9.086,8,0,2,-59.0,False
200,50,2224,0,1,60,69.0,9.138,9,0,2,-69.0,False
200,50,2225,0,1,61,80.0,9.125,11,0,2,-80.0,False
200,50,2226,0,1,61,92.0,9.183,11,0,2,-92.0,False
200,50,2227,0,1,61,95.0,9.372,9,0,2,-95.0,False
200,50,2228,0,1,62,106.0,9.454,11,0,2,-106.0,False
200,50,2229,0,1,62,117.0,9.44,10,0,2,-117.0,False
200,50,2230,0,1,65,128.0,8.51,15,0,2,-128.0,False
200,50,2231,0,1,66,140.0,8.267,12,0,2,-140.0,False
200,50,2232,0,1,64,136.0,8.039,12,0,2,-136.0,False
200,50,2233,0,1,64,114.0,8.272,9,0,2,-114.0,False
200,50,2234,0,1,65,127.0,8.428,14,0,2,-127.0,False
200,50,2235,0,1,63,142.0,8.469,15,0,2,-142.0,False
200,50,2236,0,1,60,157.0,8.283,16,0,2,-157.0,False
200,50,2237,0,1,61,172.0,8.294,16,0,2,-172.0,False
200,50,2238,0,1,61,187.0,8.331,15,0,2,-187.0,False
200,50,2239,0,1,61,204.0,8.389,17,0,2,-204.0,False
200,50,2240,0,1,60,221.0,8.358,17,0,2,-221.0,False
200,50,2241,0,1,63,239.0,7.475,22,0,2,-239.0,False
200,50,2242,0,1,64,255.0,7.533,18,0,2,-255.0,False
200,50,2243,0,1,61,273.0,7.439,18,0,2,-273.0,False
200,50,2244,0,1,65,292.0,6.814,24,0,2,-292.0,False
200,50,2245,0,1,64,311.0,6.753,19,0,2,-311.0,False
200,50,2246,0,1,61,331.0,6.726,20,0,2,-331.0,False
200,50,2247,0,1,65,352.0,6.239,26,0,2,-352.0,False
200,50,2248,0,1,62,374.0,6.015,22,0,2,-374.0,False
200,50,2249,0,1,62,397.0,5.988,23,0,2,-397.0,False
200,50,2250,0,1,62,422.0,5.709,27,0,2,-422.0,False
200,50,2251,0,1,61,448.0,5.917,26,0,2,-448.0,False
200,51,2252,1,0,60,476.0,5.965,28,1,3,0.0,False
200,51,2253,1,0,61,504.0,6.041,29,1,3,0.0,False
200,51,2254,1,0,60,533.0,6.095,29,1,3,0.0,False
200,51,2255,1,0,59,314.0,6.325,21,2,0,-314.0,False
200,51,2256,1,0,59,206.0,6.787,15,2,0,-206.0,False
200,51,2257,1,0,60,124.0,6.816,12,2,0,-124.0,False
200,51,2258,1,0,60,70.0,7.047,9,2,0,-70.0,False
200,51,2259,1,0,61,33.0,7.247,6,2,0,-33.0,False
200,51,2260,1,0,61,9.0,7.507,3,2,0,-9.0,False
200,51,2261,1,0,61,9.0,7.78,2,2,0,-9.0,False
200,51,2262,1,0,61,13.0,7.966,3,2,0,-13.0,False
200,51,2263,1,0,58,20.0,7.751,5,2,0,-20.0,False
200,51,2264,1,0,64,28.0,7.139,12,2,0,-28.0,False
200,51,2265,1,0,63,38.0,7.114,8,2,0,-38.0,False
200,51,2266,1,0,63,51.0,7.167,11,2,0,-51.0,False
200,51,2267,1,0,64,59.0,7.286,13,2,0,-59.0,False
200,51,2268,1,0,65,73.0,7.555,15,2,0,-73.0,False
