episode,decisions,episode_reward,avg_loss,epsilon,final_vehicle_count,final_total_waiting_time,final_mean_speed,final_total_queue
42,80,-147286.0,0.0362812205334194,0.19702864881039545,167,1650.0,4.840114878773804,77
43,80,-147043.0,0.03663559905253351,0.18930115133525544,173,2205.0,6.3685616842424135,71
44,80,-153755.0,0.033366963418666275,0.18187672763943039,160,1650.0,8.340746081735658,47
45,80,-141742.0,0.03576982573140412,0.174743491117198,146,1302.0,4.5968008345026155,78
46,80,-139164.0,0.0361909459461458,0.16789002135755518,159,1490.0,5.619232900358492,74
47,80,-131286.0,0.038013951864559206,0.16130534585998219,163,1077.0,3.943373082622072,88
48,80,-135656.0,0.037658579170238224,0.1549789224673154,147,1927.0,3.519012460933201,97
49,80,-161597.0,0.040569273149594666,0.1489006224876073,182,9593.0,3.05615998608404,132
50,80,-139096.0,0.04016517793061212,0.14306071447795007,148,2252.0,4.7029638300436325,84
51,80,-139185.0,0.04002570096636191,0.13744984866429907,193,2063.0,7.4044851728799115,60
52,81,-141921.0,0.04654912903536985,0.13199301245136907,100,790.0,6.398594527917362,37
53,80,-159862.0,0.03565602108137682,0.12681622381371466,192,2279.0,6.594641784675794,82
54,80,-165151.0,0.039062335330527276,0.12184246971630769,155,1391.0,5.0433968362726675,77
55,81,-143748.0,0.04723384095654811,0.11700525521602372,92,3115.0,0.1256985886026558,91
56,80,-124512.0,0.04303620597347617,0.11241628899350227,155,889.0,6.316616164308168,64
57,80,-127848.0,0.04608124743681401,0.1080073028150614,150,900.0,6.265064072810871,61
58,80,-141521.0,0.05276015755953267,0.10377123783243417,157,1239.0,8.41060008092995,43
59,80,-139702.0,0.04650433590868488,0.09970131204659592,151,1961.0,3.8218496186500004,92
60,81,-142359.0,0.04872653683946456,0.09574311394496485,122,1987.0,7.086401981277988,48
61,80,-125522.0,0.053241470945067704,0.09198805255801025,168,1610.0,4.416000920532351,91
62,80,-115681.0,0.058866655942983924,0.08838026532413888,149,884.0,6.2946579094432495,61
63,80,-131705.0,0.05170867731794715,0.08491397612575076,178,3192.0,4.914052484748941,105
64,81,-139721.0,0.06411205048178449,0.08154284356787815,85,2159.0,0.2548264084711947,83
65,81,-155052.0,0.05311204856376589,0.07830554686649538,111,1240.0,7.397597714581497,43
66,80,-128328.0,0.059780751122161746,0.07523438985783813,151,2581.0,4.061289934278329,97
67,80,-135798.0,0.0657475860323757,0.0722836841549857,189,723.0,9.583559042192656,35
68,81,-138993.0,0.057392766791177385,0.06941398128420057,106,714.0,7.1694950356483735,42
69,80,-142901.0,0.06038450209889561,0.06669155300612173,157,2329.0,5.612639593968804,77
