step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_pressure,J1_main_pressure,J2_side_pressure,J2_main_pressure
112,main_green,side_green,60,181.0,8.25627511877335,12,2,0,7.0,11.0,16.0,12.0
113,main_green,side_green,60,132.0,8.45596205963329,7,2,0,7.0,11.0,16.0,12.0
114,main_green,side_green,60,140.0,8.474253379714895,9,2,0,7.0,11.0,16.0,12.0
115,main_green,side_green,60,148.0,8.851102553180484,8,2,0,7.0,11.0,16.0,12.0
116,main_green,side_green,60,156.0,8.945034269522212,9,2,0,7.0,11.0,16.0,12.0
117,main_green,side_green,59,166.0,9.214480960176166,10,2,0,7.0,11.0,16.0,12.0
118,main_green,side_green,57,176.0,9.384817913313489,10,2,0,7.0,11.0,16.0,12.0
119,main_green,side_green,57,187.0,9.28725683733899,12,2,0,7.0,11.0,16.0,12.0
120,main_green,side_green,62,199.0,8.56965188440014,17,2,0,7.0,11.0,16.0,12.0
121,main_green,side_green,62,211.0,8.622697304592924,12,2,0,7.0,11.0,16.0,12.0
122,yellow_transition,yellow_transition,62,223.0,8.743231757916533,12,3,1,9.0,3.0,-9.0,17.0
123,yellow_transition,yellow_transition,62,236.0,8.667947100351386,13,3,1,9.0,3.0,-9.0,17.0
124,yellow_transition,yellow_transition,64,249.0,8.203557697026422,15,3,1,9.0,3.0,-9.0,17.0
125,side_green,main_green,64,71.0,8.308288724569477,8,0,2,9.0,3.0,-9.0,17.0
126,side_green,main_green,64,2.0,8.556233804808063,1,0,2,9.0,3.0,-9.0,17.0
127,side_green,main_green,63,3.0,8.917487716618234,1,0,2,9.0,3.0,-9.0,17.0
128,side_green,main_green,62,5.0,9.041704325408501,3,0,2,9.0,3.0,-9.0,17.0
129,side_green,main_green,63,8.0,9.460752539235715,4,0,2,9.0,3.0,-9.0,17.0
130,side_green,main_green,62,13.0,9.80134776240863,5,0,2,9.0,3.0,-9.0,17.0
131,side_green,main_green,61,18.0,10.138287999885822,5,0,2,9.0,3.0,-9.0,17.0
132,side_green,main_green,63,23.0,9.561809349646934,10,0,2,9.0,3.0,-9.0,17.0
133,side_green,main_green,59,29.0,9.553719636263294,6,0,2,9.0,3.0,-9.0,17.0
134,side_green,main_green,58,35.0,9.546877921683446,7,0,2,9.0,3.0,-9.0,17.0
135,yellow_transition,yellow_transition,57,43.0,9.666204719397005,8,1,3,-10.0,14.0,-3.0,7.0
136,yellow_transition,yellow_transition,57,51.0,9.608990544291183,9,1,3,-10.0,14.0,-3.0,7.0
137,yellow_transition,yellow_transition,56,59.0,9.496888133497892,8,1,3,-10.0,14.0,-3.0,7.0
138,main_green,main_green,56,28.0,9.597102406857827,4,2,2,-10.0,14.0,-3.0,7.0
139,main_green,main_green,57,22.0,9.50219055256313,3,2,2,-10.0,14.0,-3.0,7.0
140,main_green,main_green,57,25.0,9.410292411568477,4,2,2,-10.0,14.0,-3.0,7.0
141,main_green,main_green,57,30.0,9.673083907683608,5,2,2,-10.0,14.0,-3.0,7.0
142,main_green,main_green,57,36.0,9.980339280918685,6,2,2,-10.0,14.0,-3.0,7.0
143,main_green,main_green,56,42.0,10.283015922982155,6,2,2,-10.0,14.0,-3.0,7.0
144,main_green,main_green,59,48.0,9.707816580117614,11,2,2,-10.0,14.0,-3.0,7.0
145,main_green,main_green,57,54.0,9.709780057723876,7,2,2,-10.0,14.0,-3.0,7.0
146,main_green,main_green,55,60.0,9.990391650950448,6,2,2,-10.0,14.0,-3.0,7.0
147,main_green,main_green,54,66.0,10.223548936547608,6,2,2,-10.0,14.0,-3.0,7.0
148,main_green,main_green,54,72.0,10.08805625078503,7,2,2,1.0,15.0,-2.0,4.0
149,main_green,main_green,53,78.0,9.74543973104496,6,2,2,1.0,15.0,-2.0,4.0
150,main_green,main_green,54,84.0,9.593825964495325,7,2,2,1.0,15.0,-2.0,4.0
151,main_green,main_green,52,90.0,9.598139583663649,6,2,2,1.0,15.0,-2.0,4.0
152,main_green,main_green,53,99.0,9.500687084438173,10,2,2,1.0,15.0,-2.0,4.0
153,main_green,main_green,53,108.0,9.609136365058198,9,2,2,1.0,15.0,-2.0,4.0
154,main_green,main_green,53,118.0,9.804408171735119,10,2,2,1.0,15.0,-2.0,4.0
155,main_green,main_green,54,128.0,9.730281227424953,11,2,2,1.0,15.0,-2.0,4.0
156,main_green,main_green,58,138.0,8.924747103344982,15,2,2,1.0,15.0,-2.0,4.0
157,main_green,main_green,57,148.0,9.191640834555344,10,2,2,1.0,15.0,-2.0,4.0
158,main_green,main_green,57,158.0,9.429278525365115,10,2,2,1.0,9.0,8.0,14.0
159,main_green,main_green,57,168.0,9.495313847366154,10,2,2,1.0,9.0,8.0,14.0
160,main_green,main_green,58,178.0,9.086815726175153,12,2,2,1.0,9.0,8.0,14.0
161,main_green,main_green,57,188.0,9.121722865080011,10,2,2,1.0,9.0,8.0,14.0
162,main_green,main_green,57,198.0,9.122374844201026,10,2,2,1.0,9.0,8.0,14.0
163,main_green,main_green,57,209.0,9.195534630380967,11,2,2,1.0,9.0,8.0,14.0
164,main_green,main_green,57,221.0,9.137081987388482,13,2,2,1.0,9.0,8.0,14.0
165,main_green,main_green,57,235.0,9.053036055202972,15,2,2,1.0,9.0,8.0,14.0
166,main_green,main_green,55,249.0,9.076098920005798,14,2,2,1.0,9.0,8.0,14.0
167,main_green,main_green,55,263.0,9.061793214142032,14,2,2,1.0,9.0,8.0,14.0
168,main_green,main_green,60,277.0,8.47008223193909,19,2,2,4.0,8.0,9.0,13.0
169,main_green,main_green,60,291.0,8.63174050466798,14,2,2,4.0,8.0,9.0,13.0
170,main_green,main_green,60,305.0,8.69233195235505,15,2,2,4.0,8.0,9.0,13.0
171,main_green,main_green,59,319.0,8.842706332876856,14,2,2,4.0,8.0,9.0,13.0
172,main_green,main_green,60,333.0,8.600518007104494,15,2,2,4.0,8.0,9.0,13.0
173,main_green,main_green,58,347.0,8.546259073524782,14,2,2,4.0,8.0,9.0,13.0
174,main_green,main_green,58,361.0,8.522545690816075,14,2,2,4.0,8.0,9.0,13.0
175,main_green,main_green,58,377.0,8.314525123682978,17,2,2,4.0,8.0,9.0,13.0
176,main_green,main_green,58,394.0,8.383743291523162,18,2,2,4.0,8.0,9.0,13.0
177,main_green,main_green,58,412.0,8.417709213656464,18,2,2,4.0,8.0,9.0,13.0
178,yellow_transition,yellow_transition,58,430.0,8.47784832588783,18,3,3,8.0,10.0,13.0,11.0
179,yellow_transition,yellow_transition,57,448.0,8.339083416692324,18,3,3,8.0,10.0,13.0,11.0
180,yellow_transition,yellow_transition,61,466.0,7.373855143445768,23,3,3,8.0,10.0,13.0,11.0
181,main_green,side_green,62,295.0,7.585068394438531,15,2,0,8.0,10.0,13.0,11.0
182,main_green,side_green,62,211.0,7.896704827595309,10,2,0,8.0,10.0,13.0,11.0
183,main_green,side_green,62,205.0,8.356528822120852,10,2,0,8.0,10.0,13.0,11.0
184,main_green,side_green,63,215.0,8.458709058807665,11,2,0,8.0,10.0,13.0,11.0
185,main_green,side_green,63,225.0,8.728358523766465,10,2,0,8.0,10.0,13.0,11.0
186,main_green,side_green,63,235.0,8.711091132879138,11,2,0,8.0,10.0,13.0,11.0
187,main_green,side_green,62,245.0,8.897463067840398,10,2,0,8.0,10.0,13.0,11.0
188,main_green,side_green,63,259.0,9.007827815723536,15,2,0,8.0,10.0,13.0,11.0
189,main_green,side_green,62,273.0,8.921088078434462,14,2,0,8.0,10.0,13.0,11.0
190,main_green,side_green,60,289.0,8.868932311088475,16,2,0,8.0,10.0,13.0,11.0
191,yellow_transition,yellow_transition,60,305.0,8.601713043632733,17,3,1,10.0,2.0,-14.0,14.0
192,yellow_transition,yellow_transition,63,321.0,7.78063154092993,21,3,1,10.0,2.0,-14.0,14.0
193,yellow_transition,yellow_transition,62,338.0,7.578031927943171,17,3,1,10.0,2.0,-14.0,14.0
194,side_green,main_green,61,126.0,7.8237498658555245,9,0,2,10.0,2.0,-14.0,14.0
195,side_green,main_green,61,17.0,8.179524303696049,3,0,2,10.0,2.0,-14.0,14.0
196,side_green,main_green,63,3.0,8.51253814367138,4,0,2,10.0,2.0,-14.0,14.0
197,side_green,main_green,62,5.0,8.854123778774918,2,0,2,10.0,2.0,-14.0,14.0
198,side_green,main_green,62,7.0,9.476212354827101,2,0,2,10.0,2.0,-14.0,14.0
199,side_green,main_green,61,10.0,9.975328254071117,3,0,2,10.0,2.0,-14.0,14.0
200,side_green,main_green,60,15.0,10.291776512486821,6,0,2,10.0,2.0,-14.0,14.0
201,side_green,main_green,60,20.0,10.495246394605969,6,0,2,10.0,2.0,-14.0,14.0
202,side_green,main_green,58,26.0,10.720158687934399,6,0,2,10.0,2.0,-14.0,14.0
203,side_green,main_green,57,33.0,10.751994597528062,7,0,2,10.0,2.0,-14.0,14.0
204,yellow_transition,yellow_transition,59,40.0,9.853458711313964,12,1,3,-14.0,14.0,-11.0,-1.0
205,yellow_transition,yellow_transition,55,47.0,9.666732931857798,7,1,3,-14.0,14.0,-11.0,-1.0
206,yellow_transition,yellow_transition,56,54.0,9.445837373633179,8,1,3,-14.0,14.0,-11.0,-1.0
207,main_green,main_green,56,19.0,9.88535877771893,3,2,2,-14.0,14.0,-11.0,-1.0
208,main_green,main_green,57,16.0,9.945142968515482,3,2,2,-14.0,14.0,-11.0,-1.0
209,main_green,main_green,57,18.0,10.375705940184908,2,2,2,-14.0,14.0,-11.0,-1.0
210,main_green,main_green,56,20.0,10.37367041586488,2,2,2,-14.0,14.0,-11.0,-1.0
211,main_green,main_green,57,23.0,10.441339069229274,4,2,2,-14.0,14.0,-11.0,-1.0
212,main_green,main_green,56,28.0,10.307400375521597,6,2,2,-14.0,14.0,-11.0,-1.0
213,main_green,main_green,54,34.0,10.544111476939998,6,2,2,-14.0,14.0,-11.0,-1.0
214,main_green,main_green,52,40.0,10.706208007629824,6,2,2,-14.0,14.0,-11.0,-1.0
215,main_green,main_green,50,46.0,10.742279703071898,6,2,2,-14.0,14.0,-11.0,-1.0
216,main_green,main_green,54,52.0,9.807048186718411,11,2,2,-14.0,14.0,-11.0,-1.0
217,main_green,main_green,54,58.0,9.830349127417833,7,2,2,2.0,20.0,-1.0,3.0
218,main_green,main_green,52,64.0,9.989123737565912,6,2,2,2.0,20.0,-1.0,3.0
219,main_green,main_green,52,70.0,10.275232107401163,6,2,2,2.0,20.0,-1.0,3.0
220,main_green,main_green,52,76.0,10.209434925135842,7,2,2,2.0,20.0,-1.0,3.0
221,main_green,main_green,52,82.0,10.222381683629058,6,2,2,2.0,20.0,-1.0,3.0
222,main_green,main_green,51,88.0,9.91014550211977,7,2,2,2.0,20.0,-1.0,3.0
223,main_green,main_green,51,95.0,9.80206339512002,7,2,2,2.0,20.0,-1.0,3.0
224,main_green,main_green,51,102.0,9.674051747626038,8,2,2,2.0,20.0,-1.0,3.0
225,main_green,main_green,51,111.0,9.784833202772104,9,2,2,2.0,20.0,-1.0,3.0
226,main_green,main_green,49,120.0,9.660683062175915,9,2,2,2.0,20.0,-1.0,3.0
227,main_green,main_green,50,130.0,9.722639057072545,11,2,2,-3.0,7.0,8.0,18.0
228,main_green,main_green,55,140.0,8.886618215561981,15,2,2,-3.0,7.0,8.0,18.0
229,main_green,main_green,55,150.0,9.096629176242374,10,2,2,-3.0,7.0,8.0,18.0
230,main_green,main_green,55,160.0,9.28577498260496,10,2,2,-3.0,7.0,8.0,18.0
231,main_green,main_green,55,170.0,9.554531016148053,10,2,2,-3.0,7.0,8.0,18.0
232,main_green,main_green,55,180.0,9.056366391158065,12,2,2,-3.0,7.0,8.0,18.0
233,main_green,main_green,54,190.0,9.070654759354124,10,2,2,-3.0,7.0,8.0,18.0
234,main_green,main_green,54,200.0,9.058202502005132,10,2,2,-3.0,7.0,8.0,18.0
235,main_green,main_green,53,211.0,9.11023736694599,11,2,2,-3.0,7.0,8.0,18.0
236,main_green,main_green,53,223.0,8.806179234194126,13,2,2,-3.0,7.0,8.0,18.0
237,main_green,main_green,54,237.0,8.783783909630758,15,2,2,3.0,9.0,11.0,11.0
238,main_green,main_green,54,251.0,8.938885380799137,14,2,2,3.0,9.0,11.0,11.0
239,main_green,main_green,54,265.0,9.049259876609158,14,2,2,3.0,9.0,11.0,11.0
240,main_green,main_green,58,279.0,8.287411221525746,19,2,2,3.0,9.0,11.0,11.0
241,main_green,main_green,58,293.0,8.612184434458937,14,2,2,3.0,9.0,11.0,11.0
242,main_green,main_green,59,307.0,8.72805306126565,15,2,2,3.0,9.0,11.0,11.0
243,main_green,main_green,57,321.0,8.677237246084653,14,2,2,3.0,9.0,11.0,11.0
244,main_green,main_green,57,335.0,8.373417444739486,15,2,2,3.0,9.0,11.0,11.0
245,main_green,main_green,56,349.0,8.30158109356301,14,2,2,3.0,9.0,11.0,11.0
246,main_green,main_green,56,363.0,8.347676157259267,14,2,2,3.0,9.0,11.0,11.0
247,yellow_transition,yellow_transition,56,378.0,8.090101655228855,16,3,3,9.0,9.0,14.0,12.0
248,yellow_transition,yellow_transition,57,396.0,8.007473488847387,19,3,3,9.0,9.0,14.0,12.0
249,yellow_transition,yellow_transition,57,414.0,8.08821732739199,18,3,3,9.0,9.0,14.0,12.0
250,main_green,side_green,57,253.0,8.264362016248231,14,2,0,9.0,9.0,14.0,12.0
251,main_green,side_green,57,182.0,8.505867830419257,11,2,0,9.0,9.0,14.0,12.0
252,main_green,side_green,62,182.0,8.139835060277342,14,2,0,9.0,9.0,14.0,12.0
253,main_green,side_green,62,192.0,8.339621208731568,11,2,0,9.0,9.0,14.0,12.0
254,main_green,side_green,62,202.0,8.83544009478115,10,2,0,9.0,9.0,14.0,12.0
255,main_green,side_green,61,212.0,9.206916668508281,10,2,0,9.0,9.0,14.0,12.0
256,main_green,side_green,62,222.0,9.37210284831712,11,2,0,9.0,9.0,14.0,12.0
257,main_green,side_green,59,232.0,9.275748536592136,10,2,0,9.0,9.0,14.0,12.0
258,main_green,side_green,60,242.0,9.061998933569349,11,2,0,9.0,9.0,14.0,12.0
259,main_green,side_green,58,254.0,8.928489215348986,12,2,0,9.0,9.0,14.0,12.0
260,yellow_transition,yellow_transition,59,268.0,8.80031139196474,15,3,1,11.0,5.0,-12.0,16.0
261,yellow_transition,yellow_transition,59,283.0,8.931257048465783,15,3,1,11.0,5.0,-12.0,16.0
262,yellow_transition,yellow_transition,59,298.0,8.734757253626249,15,3,1,11.0,5.0,-12.0,16.0
263,side_green,main_green,60,102.0,8.603563401785484,8,0,2,11.0,5.0,-12.0,16.0
264,side_green,main_green,65,12.0,8.307101137107237,7,0,2,11.0,5.0,-12.0,16.0
265,side_green,main_green,64,0.0,8.781398246707939,0,0,2,11.0,5.0,-12.0,16.0
266,side_green,main_green,64,1.0,9.35484791241949,1,0,2,11.0,5.0,-12.0,16.0
267,side_green,main_green,64,2.0,9.858696419320102,1,0,2,11.0,5.0,-12.0,16.0
268,side_green,main_green,61,4.0,9.85850681057557,4,0,2,11.0,5.0,-12.0,16.0
269,side_green,main_green,60,6.0,10.19546622982991,2,0,2,11.0,5.0,-12.0,16.0
270,side_green,main_green,58,9.0,10.530632331833756,3,0,2,11.0,5.0,-12.0,16.0
271,side_green,main_green,58,13.0,10.709128323334742,4,0,2,11.0,5.0,-12.0,16.0
272,side_green,main_green,57,18.0,10.521758446479172,6,0,2,11.0,5.0,-12.0,16.0
273,yellow_transition,yellow_transition,55,25.0,10.137199203309985,8,1,3,-14.0,14.0,-9.0,-3.0
274,yellow_transition,yellow_transition,53,32.0,10.215234514484596,7,1,3,-14.0,14.0,-9.0,-3.0
275,yellow_transition,yellow_transition,52,40.0,10.22841952993507,8,1,3,-14.0,14.0,-9.0,-3.0
276,main_green,main_green,57,18.0,9.479336001729422,9,2,2,-14.0,14.0,-9.0,-3.0
277,main_green,main_green,56,11.0,9.862155708551088,2,2,2,-14.0,14.0,-9.0,-3.0
278,main_green,main_green,57,13.0,10.115204537720357,3,2,2,-14.0,14.0,-9.0,-3.0
279,main_green,main_green,57,15.0,10.626942489161372,2,2,2,-14.0,14.0,-9.0,-3.0
280,main_green,main_green,58,17.0,10.705929131228382,3,2,2,-14.0,14.0,-9.0,-3.0
281,main_green,main_green,58,19.0,11.053582436097862,2,2,2,-14.0,14.0,-9.0,-3.0
282,main_green,main_green,55,21.0,10.932809011383307,2,2,2,-14.0,14.0,-9.0,-3.0
283,main_green,main_green,53,23.0,10.611607151116106,3,2,2,-14.0,14.0,-9.0,-3.0
284,main_green,main_green,52,27.0,10.408743380121338,5,2,2,-14.0,14.0,-9.0,-3.0
285,main_green,main_green,51,31.0,10.487373984658914,4,2,2,-14.0,14.0,-9.0,-3.0
286,main_green,main_green,49,37.0,10.469403165426986,6,2,2,-5.0,13.0,-4.0,8.0
287,main_green,main_green,47,43.0,10.517668082303066,6,2,2,-5.0,13.0,-4.0,8.0
288,main_green,main_green,52,49.0,9.701398155597918,11,2,2,-5.0,13.0,-4.0,8.0
289,main_green,main_green,52,55.0,9.732979109737704,7,2,2,-5.0,13.0,-4.0,8.0
