step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_pressure,J1_main_pressure,J2_side_pressure,J2_main_pressure
773,main_green,main_green,50,81.0,9.850525132977161,6,2,2,-3.0,15.0,-4.0,4.0
774,main_green,main_green,49,87.0,9.721224801875787,6,2,2,-3.0,15.0,-4.0,4.0
775,main_green,main_green,49,94.0,10.024570319296936,7,2,2,-3.0,15.0,-4.0,4.0
776,main_green,main_green,50,103.0,9.710151352863958,10,2,2,-2.0,10.0,8.0,18.0
777,main_green,main_green,50,112.0,9.559426750733204,10,2,2,-2.0,10.0,8.0,18.0
778,main_green,main_green,50,122.0,9.65243253988907,10,2,2,-2.0,10.0,8.0,18.0
779,main_green,main_green,50,132.0,9.894738350662665,10,2,2,-2.0,10.0,8.0,18.0
780,main_green,main_green,54,142.0,8.917796528525225,15,2,2,-2.0,10.0,8.0,18.0
781,main_green,main_green,54,152.0,9.134163642666678,10,2,2,-2.0,10.0,8.0,18.0
782,main_green,main_green,55,162.0,9.140077678168483,11,2,2,-2.0,10.0,8.0,18.0
783,main_green,main_green,53,172.0,9.294735952911214,10,2,2,-2.0,10.0,8.0,18.0
784,main_green,main_green,53,182.0,9.101365912512613,11,2,2,-2.0,10.0,8.0,18.0
785,main_green,main_green,52,192.0,9.123044589267725,10,2,2,-2.0,10.0,8.0,18.0
786,main_green,main_green,52,202.0,9.022810249370771,10,2,2,3.0,11.0,12.0,18.0
787,main_green,main_green,53,212.0,8.804195215609994,11,2,2,3.0,11.0,12.0,18.0
788,main_green,main_green,54,224.0,8.818488197505891,13,2,2,3.0,11.0,12.0,18.0
789,main_green,main_green,54,238.0,8.920899366715737,14,2,2,3.0,11.0,12.0,18.0
790,main_green,main_green,54,252.0,9.037295373285913,14,2,2,3.0,11.0,12.0,18.0
791,main_green,main_green,53,266.0,9.059703680488065,14,2,2,3.0,11.0,12.0,18.0
792,main_green,main_green,57,280.0,8.310526110000074,19,2,2,3.0,11.0,12.0,18.0
793,main_green,main_green,58,294.0,8.345442607680603,15,2,2,3.0,11.0,12.0,18.0
794,main_green,main_green,57,308.0,8.581113785010047,14,2,2,3.0,11.0,12.0,18.0
795,main_green,main_green,57,322.0,8.67925084638995,14,2,2,3.0,11.0,12.0,18.0
796,yellow_transition,yellow_transition,58,336.0,8.514653460620368,15,3,3,9.0,9.0,12.0,10.0
797,yellow_transition,yellow_transition,58,350.0,8.437307343271048,14,3,3,9.0,9.0,12.0,10.0
798,yellow_transition,yellow_transition,59,364.0,8.178251681384804,15,3,3,9.0,9.0,12.0,10.0
799,main_green,side_green,59,212.0,8.421529085783472,11,2,0,9.0,9.0,12.0,10.0
800,main_green,side_green,59,148.0,8.405662414711333,9,2,0,9.0,9.0,12.0,10.0
801,main_green,side_green,59,153.0,8.738540981514861,7,2,0,9.0,9.0,12.0,10.0
802,main_green,side_green,59,161.0,9.014335220693216,8,2,0,9.0,9.0,12.0,10.0
803,main_green,side_green,60,170.0,9.116923824303733,10,2,0,9.0,9.0,12.0,10.0
804,main_green,side_green,65,179.0,8.617176766656478,14,2,0,9.0,9.0,12.0,10.0
805,main_green,side_green,64,189.0,8.872167220968882,10,2,0,9.0,9.0,12.0,10.0
806,main_green,side_green,63,200.0,8.94768099376795,11,2,0,9.0,9.0,12.0,10.0
807,main_green,side_green,62,212.0,9.08354116917623,12,2,0,9.0,9.0,12.0,10.0
808,main_green,side_green,64,225.0,8.849423511035672,15,2,0,9.0,9.0,12.0,10.0
809,yellow_transition,yellow_transition,63,238.0,8.650776526766455,13,3,1,9.0,3.0,-10.0,16.0
810,yellow_transition,yellow_transition,63,252.0,8.56685939876899,14,3,1,9.0,3.0,-10.0,16.0
811,yellow_transition,yellow_transition,62,268.0,8.244166498936158,16,3,1,9.0,3.0,-10.0,16.0
812,side_green,main_green,61,87.0,8.239448063032754,10,0,2,9.0,3.0,-10.0,16.0
813,side_green,main_green,61,7.0,8.258906115328735,4,0,2,9.0,3.0,-10.0,16.0
814,side_green,main_green,60,5.0,8.823040541973631,2,0,2,9.0,3.0,-10.0,16.0
815,side_green,main_green,59,7.0,9.359900226502795,2,0,2,9.0,3.0,-10.0,16.0
816,side_green,main_green,63,9.0,9.068241285927202,7,0,2,9.0,3.0,-10.0,16.0
817,side_green,main_green,63,12.0,9.848164843854565,3,0,2,9.0,3.0,-10.0,16.0
818,side_green,main_green,60,16.0,10.276052939781662,5,0,2,9.0,3.0,-10.0,16.0
819,side_green,main_green,59,20.0,10.760650511946203,4,0,2,9.0,3.0,-10.0,16.0
820,side_green,main_green,56,24.0,10.792771431663096,5,0,2,9.0,3.0,-10.0,16.0
821,side_green,main_green,55,28.0,10.815365794671738,4,0,2,9.0,3.0,-10.0,16.0
822,yellow_transition,yellow_transition,53,32.0,10.582062201707595,4,1,3,-9.0,13.0,-2.0,4.0
823,yellow_transition,yellow_transition,53,37.0,10.113921410436827,6,1,3,-9.0,13.0,-2.0,4.0
824,yellow_transition,yellow_transition,54,43.0,9.800559349434353,7,1,3,-9.0,13.0,-2.0,4.0
825,main_green,main_green,54,30.0,10.023731098994418,3,2,2,-9.0,13.0,-2.0,4.0
826,main_green,main_green,54,30.0,10.212447429095434,3,2,2,-9.0,13.0,-2.0,4.0
827,main_green,main_green,54,34.0,10.472043250509309,4,2,2,-9.0,13.0,-2.0,4.0
828,main_green,main_green,59,38.0,9.853600546842957,9,2,2,-9.0,13.0,-2.0,4.0
829,main_green,main_green,60,42.0,10.161844849584831,5,2,2,-9.0,13.0,-2.0,4.0
830,main_green,main_green,59,46.0,10.529603537742325,4,2,2,-9.0,13.0,-2.0,4.0
831,main_green,main_green,55,50.0,10.724130378542183,4,2,2,-9.0,13.0,-2.0,4.0
832,main_green,main_green,55,54.0,10.648624369443986,5,2,2,-9.0,13.0,-2.0,4.0
833,main_green,main_green,52,58.0,10.573455109586122,4,2,2,-9.0,13.0,-2.0,4.0
834,main_green,main_green,52,62.0,10.338229518102027,5,2,2,-9.0,13.0,-2.0,4.0
835,main_green,main_green,51,66.0,10.280561546553896,4,2,2,-2.0,16.0,-1.0,3.0
836,main_green,main_green,52,72.0,10.161170086088799,7,2,2,-2.0,16.0,-1.0,3.0
837,main_green,main_green,51,79.0,10.14951129790224,7,2,2,-2.0,16.0,-1.0,3.0
838,main_green,main_green,50,86.0,10.250023152290252,7,2,2,-2.0,16.0,-1.0,3.0
839,main_green,main_green,51,94.0,10.076778674349159,9,2,2,-2.0,16.0,-1.0,3.0
840,main_green,main_green,53,102.0,9.077329914281732,13,2,2,-2.0,16.0,-1.0,3.0
841,main_green,main_green,53,110.0,9.478316531937864,8,2,2,-2.0,16.0,-1.0,3.0
842,main_green,main_green,51,118.0,9.64347888547796,8,2,2,-2.0,16.0,-1.0,3.0
843,main_green,main_green,50,126.0,9.764001269251912,8,2,2,-2.0,16.0,-1.0,3.0
844,main_green,main_green,51,134.0,9.441162812111477,10,2,2,-2.0,16.0,-1.0,3.0
845,main_green,main_green,51,142.0,9.46514663140734,8,2,2,-2.0,8.0,12.0,18.0
846,main_green,main_green,51,150.0,9.479086460171484,8,2,2,-2.0,8.0,12.0,18.0
847,main_green,main_green,51,158.0,9.51391974708979,8,2,2,-2.0,8.0,12.0,18.0
848,main_green,main_green,52,169.0,9.432437082356826,12,2,2,-2.0,8.0,12.0,18.0
849,main_green,main_green,53,181.0,9.280082308783491,13,2,2,-2.0,8.0,12.0,18.0
850,main_green,main_green,53,193.0,9.394616577071108,12,2,2,-2.0,8.0,12.0,18.0
851,main_green,main_green,51,205.0,9.430809763414821,12,2,2,-2.0,8.0,12.0,18.0
852,main_green,main_green,55,217.0,8.580884913509676,17,2,2,-2.0,8.0,12.0,18.0
853,main_green,main_green,55,229.0,8.850725184543732,12,2,2,-2.0,8.0,12.0,18.0
854,main_green,main_green,56,241.0,8.963572517331414,13,2,2,-2.0,8.0,12.0,18.0
855,main_green,main_green,55,253.0,8.997623271827111,12,2,2,2.0,6.0,16.0,16.0
856,main_green,main_green,56,265.0,8.920779755152338,13,2,2,2.0,6.0,16.0,16.0
857,main_green,main_green,56,277.0,8.899418922270092,12,2,2,2.0,6.0,16.0,16.0
858,main_green,main_green,55,289.0,8.736516924534087,12,2,2,2.0,6.0,16.0,16.0
859,main_green,main_green,56,303.0,8.65955772996833,15,2,2,2.0,6.0,16.0,16.0
860,main_green,main_green,56,318.0,8.5618532644795,16,2,2,2.0,6.0,16.0,16.0
861,main_green,main_green,56,334.0,8.611835345429649,16,2,2,2.0,6.0,16.0,16.0
862,main_green,main_green,55,350.0,8.721806356778185,16,2,2,2.0,6.0,16.0,16.0
863,main_green,main_green,55,366.0,8.87913499788181,16,2,2,2.0,6.0,16.0,16.0
864,main_green,main_green,59,382.0,8.060205294643767,21,2,2,2.0,6.0,16.0,16.0
865,yellow_transition,yellow_transition,60,398.0,8.096598264084916,17,3,3,10.0,12.0,17.0,7.0
866,yellow_transition,yellow_transition,59,414.0,8.137304177785296,16,3,3,10.0,12.0,17.0,7.0
867,yellow_transition,yellow_transition,58,431.0,8.086318185440128,17,3,3,10.0,12.0,17.0,7.0
868,main_green,side_green,59,248.0,8.13656033369411,13,2,0,10.0,12.0,17.0,7.0
869,main_green,side_green,59,151.0,8.415348674597178,8,2,0,10.0,12.0,17.0,7.0
870,main_green,side_green,60,135.0,8.579751305013966,7,2,0,10.0,12.0,17.0,7.0
871,main_green,side_green,60,141.0,8.867159856022122,6,2,0,10.0,12.0,17.0,7.0
872,main_green,side_green,61,147.0,8.954991051495211,7,2,0,10.0,12.0,17.0,7.0
873,main_green,side_green,60,155.0,9.321125540072279,8,2,0,10.0,12.0,17.0,7.0
874,main_green,side_green,59,165.0,9.51490613574851,10,2,0,10.0,12.0,17.0,7.0
875,main_green,side_green,60,175.0,9.72907658761966,11,2,0,10.0,12.0,17.0,7.0
876,main_green,side_green,64,185.0,9.106795750684194,15,2,0,10.0,12.0,17.0,7.0
877,main_green,side_green,63,196.0,9.04124773145655,11,2,0,10.0,12.0,17.0,7.0
878,yellow_transition,yellow_transition,63,208.0,9.010748204455309,12,3,1,12.0,6.0,-12.0,10.0
879,yellow_transition,yellow_transition,61,220.0,8.944748320589321,12,3,1,12.0,6.0,-12.0,10.0
880,yellow_transition,yellow_transition,63,233.0,8.32117583570028,15,3,1,12.0,6.0,-12.0,10.0
881,side_green,main_green,62,62.0,8.472508539069004,5,0,2,12.0,6.0,-12.0,10.0
882,side_green,main_green,61,1.0,8.766083397513299,1,0,2,12.0,6.0,-12.0,10.0
883,side_green,main_green,60,3.0,9.247808534996334,2,0,2,12.0,6.0,-12.0,10.0
884,side_green,main_green,61,5.0,9.39327744670355,3,0,2,12.0,6.0,-12.0,10.0
885,side_green,main_green,61,9.0,9.753069086735344,5,0,2,12.0,6.0,-12.0,10.0
886,side_green,main_green,59,14.0,10.26019376394748,5,0,2,12.0,6.0,-12.0,10.0
887,side_green,main_green,56,19.0,10.575061030371401,5,0,2,12.0,6.0,-12.0,10.0
888,side_green,main_green,60,24.0,9.879563663266174,10,0,2,12.0,6.0,-12.0,10.0
889,side_green,main_green,58,30.0,10.03452024318563,6,0,2,12.0,6.0,-12.0,10.0
890,side_green,main_green,58,36.0,9.902668061728205,7,0,2,12.0,6.0,-12.0,10.0
891,yellow_transition,yellow_transition,57,42.0,10.025525395255775,6,1,3,-8.0,16.0,-4.0,0.0
892,yellow_transition,yellow_transition,56,49.0,9.70307511602203,8,1,3,-8.0,16.0,-4.0,0.0
893,yellow_transition,yellow_transition,53,57.0,9.406290963385157,8,1,3,-8.0,16.0,-4.0,0.0
894,main_green,main_green,52,33.0,9.382792350731911,4,2,2,-8.0,16.0,-4.0,0.0
895,main_green,main_green,53,24.0,9.349650952073222,3,2,2,-8.0,16.0,-4.0,0.0
896,main_green,main_green,54,28.0,9.56135597348579,5,2,2,-8.0,16.0,-4.0,0.0
897,main_green,main_green,54,33.0,10.08471254995793,5,2,2,-8.0,16.0,-4.0,0.0
898,main_green,main_green,54,39.0,10.410735315657748,6,2,2,-8.0,16.0,-4.0,0.0
899,main_green,main_green,53,45.0,10.738935435446292,6,2,2,-8.0,16.0,-4.0,0.0
900,main_green,main_green,55,51.0,9.847998407053312,11,2,2,-8.0,16.0,-4.0,0.0
901,main_green,main_green,54,57.0,9.892691755434626,7,2,2,-8.0,16.0,-4.0,0.0
902,main_green,main_green,51,63.0,10.14987651373956,6,2,2,-8.0,16.0,-4.0,0.0
903,main_green,main_green,51,69.0,10.371584991949964,6,2,2,-8.0,16.0,-4.0,0.0
904,main_green,main_green,51,75.0,10.166209917587894,7,2,2,1.0,15.0,1.0,9.0
905,main_green,main_green,50,81.0,10.165669194558475,6,2,2,1.0,15.0,1.0,9.0
906,main_green,main_green,51,87.0,9.938540833444872,7,2,2,1.0,15.0,1.0,9.0
907,main_green,main_green,49,94.0,9.733686152716839,7,2,2,1.0,15.0,1.0,9.0
908,main_green,main_green,50,101.0,9.605783256037915,8,2,2,1.0,15.0,1.0,9.0
909,main_green,main_green,49,110.0,9.562807251971588,9,2,2,1.0,15.0,1.0,9.0
910,main_green,main_green,49,119.0,9.751890069543801,9,2,2,1.0,15.0,1.0,9.0
911,main_green,main_green,50,129.0,9.53330039780441,11,2,2,1.0,15.0,1.0,9.0
912,main_green,main_green,55,139.0,8.83466974793325,15,2,2,1.0,15.0,1.0,9.0
913,main_green,main_green,55,149.0,9.172675009742116,10,2,2,1.0,15.0,1.0,9.0
914,main_green,main_green,55,159.0,9.38314356880348,10,2,2,1.0,5.0,11.0,19.0
915,main_green,main_green,53,169.0,9.471951704970909,10,2,2,1.0,5.0,11.0,19.0
916,main_green,main_green,55,179.0,9.302680275379808,12,2,2,1.0,5.0,11.0,19.0
917,main_green,main_green,55,189.0,9.509284402253348,10,2,2,1.0,5.0,11.0,19.0
918,main_green,main_green,54,199.0,9.366439740367733,10,2,2,1.0,5.0,11.0,19.0
919,main_green,main_green,53,209.0,9.222550161669606,10,2,2,1.0,5.0,11.0,19.0
920,main_green,main_green,52,220.0,8.885431401575472,12,2,2,1.0,5.0,11.0,19.0
921,main_green,main_green,52,232.0,8.564977557407516,13,2,2,1.0,5.0,11.0,19.0
922,main_green,main_green,52,246.0,8.876114106559605,14,2,2,1.0,5.0,11.0,19.0
923,main_green,main_green,52,260.0,8.903632262525123,14,2,2,1.0,5.0,11.0,19.0
924,main_green,main_green,57,274.0,8.267624029136272,19,2,2,2.0,8.0,14.0,20.0
925,main_green,main_green,57,288.0,8.399320868984413,14,2,2,2.0,8.0,14.0,20.0
926,main_green,main_green,58,302.0,8.521004355266898,15,2,2,2.0,8.0,14.0,20.0
927,main_green,main_green,58,316.0,8.720829703476445,14,2,2,2.0,8.0,14.0,20.0
928,main_green,main_green,59,330.0,8.458644999376645,15,2,2,2.0,8.0,14.0,20.0
929,main_green,main_green,58,344.0,8.490792968577063,14,2,2,2.0,8.0,14.0,20.0
930,main_green,main_green,57,358.0,8.48148546169305,14,2,2,2.0,8.0,14.0,20.0
931,main_green,main_green,58,375.0,8.409636769286568,18,2,2,2.0,8.0,14.0,20.0
932,main_green,main_green,59,392.0,8.396081412165886,18,2,2,2.0,8.0,14.0,20.0
933,main_green,main_green,59,409.0,8.42586266980925,17,2,2,2.0,8.0,14.0,20.0
934,yellow_transition,yellow_transition,59,426.0,8.474610364313007,17,3,3,8.0,6.0,13.0,13.0
935,yellow_transition,yellow_transition,57,444.0,8.188650859025422,18,3,3,8.0,6.0,13.0,13.0
936,yellow_transition,yellow_transition,61,463.0,7.239391898750136,24,3,3,8.0,6.0,13.0,13.0
937,side_green,main_green,62,342.0,7.579511555836228,15,0,2,8.0,6.0,13.0,13.0
938,side_green,main_green,62,307.0,7.936064996064661,10,0,2,8.0,6.0,13.0,13.0
939,side_green,main_green,62,317.0,8.258989634422615,10,0,2,8.0,6.0,13.0,13.0
940,side_green,main_green,63,327.0,8.391376871669367,11,0,2,8.0,6.0,13.0,13.0
941,side_green,main_green,62,338.0,8.636094860251495,11,0,2,8.0,6.0,13.0,13.0
942,side_green,main_green,63,350.0,8.70769806530201,13,0,2,8.0,6.0,13.0,13.0
943,side_green,main_green,63,363.0,9.007336222171807,13,0,2,8.0,6.0,13.0,13.0
944,side_green,main_green,63,377.0,8.816466322715897,15,0,2,8.0,6.0,13.0,13.0
945,side_green,main_green,62,391.0,8.784235654859573,14,0,2,8.0,6.0,13.0,13.0
946,side_green,main_green,62,407.0,8.823620804443946,16,0,2,8.0,6.0,13.0,13.0
947,yellow_transition,yellow_transition,62,423.0,8.625967510053716,17,1,3,-13.0,13.0,13.0,3.0
948,yellow_transition,yellow_transition,67,439.0,7.886119332480967,21,1,3,-13.0,13.0,13.0,3.0
949,yellow_transition,yellow_transition,66,456.0,7.920466411994779,17,1,3,-13.0,13.0,13.0,3.0
950,main_green,side_green,65,201.0,8.03389606515512,9,2,0,-13.0,13.0,13.0,3.0
951,main_green,side_green,62,60.0,8.115946962548328,5,2,0,-13.0,13.0,13.0,3.0
952,main_green,side_green,64,2.0,8.11512803147383,3,2,0,-13.0,13.0,13.0,3.0
953,main_green,side_green,63,4.0,8.362343834934919,2,2,0,-13.0,13.0,13.0,3.0
954,main_green,side_green,63,7.0,8.963570733741538,3,2,0,-13.0,13.0,13.0,3.0
955,main_green,side_green,62,12.0,9.493212797488276,5,2,0,-13.0,13.0,13.0,3.0
956,main_green,side_green,60,17.0,9.609674393310156,6,2,0,-13.0,13.0,13.0,3.0
957,main_green,side_green,59,23.0,9.843991409243285,7,2,0,-13.0,13.0,13.0,3.0
958,main_green,side_green,59,30.0,10.192772825472217,7,2,0,-13.0,13.0,13.0,3.0
959,main_green,side_green,57,38.0,10.421146053447407,8,2,0,-13.0,13.0,13.0,3.0
960,yellow_transition,yellow_transition,61,46.0,9.45598577747288,13,3,1,-7.0,3.0,-15.0,13.0
961,yellow_transition,yellow_transition,58,54.0,9.367772511712689,8,3,1,-7.0,3.0,-15.0,13.0
962,yellow_transition,yellow_transition,58,62.0,9.255772945524075,9,3,1,-7.0,3.0,-15.0,13.0
963,main_green,main_green,56,27.0,9.508104760036824,4,2,2,-7.0,3.0,-15.0,13.0
964,main_green,main_green,57,17.0,9.743871044037293,3,2,2,-7.0,3.0,-15.0,13.0
965,main_green,main_green,57,19.0,10.176564897340311,2,2,2,-7.0,3.0,-15.0,13.0
966,main_green,main_green,57,21.0,10.467546220670393,2,2,2,-7.0,3.0,-15.0,13.0
967,main_green,main_green,58,23.0,10.419145958710162,3,2,2,-7.0,3.0,-15.0,13.0
968,main_green,main_green,58,27.0,10.353465759801345,5,2,2,-7.0,3.0,-15.0,13.0
969,main_green,main_green,56,32.0,10.495081000729687,5,2,2,-7.0,3.0,-15.0,13.0
970,main_green,main_green,56,38.0,10.797327260944744,6,2,2,-7.0,3.0,-15.0,13.0
971,main_green,main_green,54,44.0,10.786168720648027,6,2,2,-7.0,3.0,-15.0,13.0
972,main_green,main_green,56,50.0,9.831229635955795,11,2,2,-7.0,3.0,-15.0,13.0
973,main_green,main_green,55,56.0,9.81153134707706,7,2,2,1.0,9.0,-3.0,13.0
974,main_green,main_green,52,62.0,10.116564241713498,6,2,2,1.0,9.0,-3.0,13.0
975,main_green,main_green,51,68.0,10.31440779798074,6,2,2,1.0,9.0,-3.0,13.0
976,main_green,main_green,49,74.0,10.0721918087274,7,2,2,1.0,9.0,-3.0,13.0
977,main_green,main_green,49,80.0,9.97234641623259,6,2,2,1.0,9.0,-3.0,13.0
978,main_green,main_green,49,86.0,9.726679881816436,7,2,2,1.0,9.0,-3.0,13.0
979,main_green,main_green,49,93.0,10.010302716164281,7,2,2,1.0,9.0,-3.0,13.0
980,main_green,main_green,50,100.0,9.803097357430227,8,2,2,1.0,9.0,-3.0,13.0
981,main_green,main_green,50,109.0,9.773625500751638,9,2,2,1.0,9.0,-3.0,13.0
982,main_green,main_green,50,118.0,9.761343847938067,9,2,2,1.0,9.0,-3.0,13.0
983,main_green,main_green,51,127.0,9.68738044040744,10,2,2,8.0,20.0,-3.0,3.0
984,main_green,main_green,56,136.0,8.840947314463351,14,2,2,8.0,20.0,-3.0,3.0
985,main_green,main_green,56,146.0,9.214126252092331,10,2,2,8.0,20.0,-3.0,3.0
986,main_green,main_green,56,156.0,9.430648234931438,10,2,2,8.0,20.0,-3.0,3.0
987,main_green,main_green,56,166.0,9.587065824777005,10,2,2,8.0,20.0,-3.0,3.0
988,main_green,main_green,57,176.0,9.212392241671184,12,2,2,8.0,20.0,-3.0,3.0
989,main_green,main_green,55,186.0,9.220062577514337,10,2,2,8.0,20.0,-3.0,3.0
990,main_green,main_green,55,196.0,9.323753107912596,10,2,2,8.0,20.0,-3.0,3.0
991,main_green,main_green,54,206.0,9.106685991198475,10,2,2,8.0,20.0,-3.0,3.0
992,main_green,main_green,55,218.0,9.030088253042695,13,2,2,8.0,20.0,-3.0,3.0
993,main_green,main_green,55,232.0,8.858589834277451,15,2,2,11.0,13.0,3.0,5.0
994,main_green,main_green,54,246.0,9.004809842491987,14,2,2,11.0,13.0,3.0,5.0
995,main_green,main_green,54,260.0,9.15840488067305,14,2,2,11.0,13.0,3.0,5.0
996,main_green,main_green,59,274.0,8.384471514538602,19,2,2,11.0,13.0,3.0,5.0
997,main_green,main_green,59,288.0,8.599194475508543,14,2,2,11.0,13.0,3.0,5.0
998,main_green,main_green,60,302.0,8.713994590798988,15,2,2,11.0,13.0,3.0,5.0
999,main_green,main_green,60,316.0,8.722714662945496,14,2,2,11.0,13.0,3.0,5.0
1000,main_green,main_green,61,330.0,8.65824361475829,15,2,2,11.0,13.0,3.0,5.0
1001,main_green,main_green,61,344.0,8.653454740483498,14,2,2,11.0,13.0,3.0,5.0
1002,main_green,main_green,60,358.0,8.646124299332548,14,2,2,11.0,13.0,3.0,5.0
1003,main_green,main_green,60,372.0,8.388105426030286,15,2,2,13.0,13.0,5.0,5.0
1004,main_green,main_green,60,389.0,8.323944286276015,18,2,2,13.0,13.0,5.0,5.0
1005,main_green,main_green,58,407.0,8.32218154043773,18,2,2,13.0,13.0,5.0,5.0
1006,main_green,main_green,58,425.0,8.459843930038433,18,2,2,13.0,13.0,5.0,5.0
1007,main_green,main_green,57,443.0,8.473366547744986,18,2,2,13.0,13.0,5.0,5.0
1008,main_green,main_green,62,461.0,7.867809410163869,23,2,2,13.0,13.0,5.0,5.0
1009,main_green,main_green,63,479.0,7.955312285089052,19,2,2,13.0,13.0,5.0,5.0
1010,main_green,main_green,63,497.0,8.098379423780857,18,2,2,13.0,13.0,5.0,5.0
1011,main_green,main_green,60,515.0,7.9233194025922495,18,2,2,13.0,13.0,5.0,5.0
1012,main_green,main_green,61,533.0,7.765373115154656,19,2,2,13.0,13.0,5.0,5.0
1013,yellow_transition,yellow_transition,61,551.0,7.647524372350347,18,3,3,15.0,9.0,15.0,11.0
1014,yellow_transition,yellow_transition,61,571.0,7.2237826708973865,21,3,3,15.0,9.0,15.0,11.0
1015,yellow_transition,yellow_transition,60,592.0,7.139664069405246,21,3,3,15.0,9.0,15.0,11.0
1016,side_green,side_green,60,231.0,7.192360749029715,16,0,0,15.0,9.0,15.0,11.0
1017,side_green,side_green,59,42.0,7.466673466371807,7,0,0,15.0,9.0,15.0,11.0
1018,side_green,side_green,58,4.0,8.004629775983938,2,0,0,15.0,9.0,15.0,11.0
1019,side_green,side_green,58,7.0,8.456544055312092,4,0,0,15.0,9.0,15.0,11.0
1020,side_green,side_green,63,11.0,8.412284497411548,9,0,0,15.0,9.0,15.0,11.0
1021,side_green,side_green,63,15.0,8.970244280176288,4,0,0,15.0,9.0,15.0,11.0
1022,side_green,side_green,63,20.0,9.498971784586706,5,0,0,15.0,9.0,15.0,11.0
1023,side_green,side_green,61,26.0,9.73411012341856,6,0,0,15.0,9.0,15.0,11.0
1024,side_green,side_green,63,33.0,9.632863254175547,9,0,0,15.0,9.0,15.0,11.0
1025,side_green,side_green,63,42.0,9.770925428172854,9,0,0,15.0,9.0,15.0,11.0
1026,yellow_transition,yellow_transition,63,52.0,9.661311971666143,10,1,1,-14.0,4.0,-8.0,14.0
1027,yellow_transition,yellow_transition,63,62.0,9.518271395721078,10,1,1,-14.0,4.0,-8.0,14.0
1028,yellow_transition,yellow_transition,63,72.0,9.152364874955062,11,1,1,-14.0,4.0,-8.0,14.0
1029,main_green,main_green,64,12.0,9.197319304894503,5,2,2,-14.0,4.0,-8.0,14.0
1030,main_green,main_green,64,4.0,9.465972355104428,3,2,2,-14.0,4.0,-8.0,14.0
1031,main_green,main_green,63,4.0,9.70655819748932,2,2,2,-14.0,4.0,-8.0,14.0
1032,main_green,main_green,68,6.0,9.467034344126128,7,2,2,-14.0,4.0,-8.0,14.0
1033,main_green,main_green,66,8.0,10.092445302102343,2,2,2,-14.0,4.0,-8.0,14.0
1034,main_green,main_green,62,10.0,10.233071850253108,3,2,2,-14.0,4.0,-8.0,14.0
1035,main_green,main_green,61,12.0,10.784501288123087,2,2,2,-14.0,4.0,-8.0,14.0
1036,main_green,main_green,58,14.0,10.967483847096362,3,2,2,-14.0,4.0,-8.0,14.0
1037,main_green,main_green,54,16.0,10.955631623942601,2,2,2,-14.0,4.0,-8.0,14.0
1038,main_green,main_green,50,18.0,10.928927508592857,2,2,2,-14.0,4.0,-8.0,14.0
1039,main_green,main_green,48,21.0,10.615150516935485,4,2,2,-1.0,11.0,-6.0,4.0
1040,main_green,main_green,48,25.0,10.326994110919687,5,2,2,-1.0,11.0,-6.0,4.0
1041,main_green,main_green,46,30.0,10.349189009472198,5,2,2,-1.0,11.0,-6.0,4.0
1042,main_green,main_green,45,36.0,10.286662372088632,6,2,2,-1.0,11.0,-6.0,4.0
1043,main_green,main_green,45,42.0,10.326658254487683,6,2,2,-1.0,11.0,-6.0,4.0
1044,main_green,main_green,50,48.0,9.513073248112422,11,2,2,-1.0,11.0,-6.0,4.0
1045,main_green,main_green,51,54.0,9.60367991357652,7,2,2,-1.0,11.0,-6.0,4.0
1046,main_green,main_green,51,60.0,9.799666390998734,6,2,2,-1.0,11.0,-6.0,4.0
1047,main_green,main_green,51,66.0,10.027744096144861,6,2,2,-1.0,11.0,-6.0,4.0
1048,main_green,main_green,52,72.0,9.856071259011308,7,2,2,-1.0,11.0,-6.0,4.0
1049,main_green,main_green,52,78.0,9.96196734885448,6,2,2,3.0,17.0,0.0,10.0
1050,main_green,main_green,53,84.0,9.716875221600915,7,2,2,3.0,17.0,0.0,10.0
1051,main_green,main_green,53,91.0,9.678845528757671,7,2,2,3.0,17.0,0.0,10.0
1052,main_green,main_green,54,99.0,9.555791223667937,9,2,2,3.0,17.0,0.0,10.0
1053,main_green,main_green,54,109.0,9.552183255106447,10,2,2,3.0,17.0,0.0,10.0
1054,main_green,main_green,54,119.0,9.771336728692733,10,2,2,3.0,17.0,0.0,10.0
1055,main_green,main_green,52,129.0,9.45231361247178,11,2,2,3.0,17.0,0.0,10.0
1056,main_green,main_green,57,139.0,8.722783753587127,15,2,2,3.0,17.0,0.0,10.0
1057,main_green,main_green,57,149.0,8.972846292285338,10,2,2,3.0,17.0,0.0,10.0
1058,main_green,main_green,55,159.0,8.985751199233315,10,2,2,3.0,17.0,0.0,10.0
1059,main_green,main_green,54,169.0,9.201604339484337,10,2,2,10.0,18.0,3.0,5.0
1060,main_green,main_green,54,179.0,8.62990728678707,12,2,2,10.0,18.0,3.0,5.0
1061,main_green,main_green,53,189.0,8.70433207700107,10,2,2,10.0,18.0,3.0,5.0
1062,main_green,main_green,53,199.0,8.793579676663052,10,2,2,10.0,18.0,3.0,5.0
1063,main_green,main_green,52,211.0,8.810866657128374,12,2,2,10.0,18.0,3.0,5.0
