step,vehicle_count,total_waiting_time,mean_speed,phase,state
445,52,225.0,6.296476749854875,0,GGgrrrGGgrrr
446,52,239.0,6.584904530881162,0,GGgrrrGGgrrr
447,53,253.0,6.60956164243068,0,GGgrrrGGgrrr
448,53,267.0,6.681389979669337,0,GGgrrrGGgrrr
449,53,281.0,6.841620025474093,0,GGgrrrGGgrrr
450,54,296.0,6.942073270483468,1,yyyrrryyyrrr
451,55,311.0,6.923780227895219,1,yyyrrryyyrrr
452,56,326.0,6.822870698819157,1,yyyrrryyyrrr
453,55,341.0,6.752972170046351,2,rrrrrrrrrrrr
454,54,357.0,6.476508184854935,2,rrrrrrrrrrrr
455,52,274.0,6.463127142820695,3,rrrGGgrrrGGg
456,53,221.0,6.610973903933535,3,rrrGGgrrrGGg
457,53,195.0,6.624150546131274,3,rrrGGgrrrGGg
458,53,171.0,6.867541467105231,3,rrrGGgrrrGGg
459,52,147.0,6.745267111697567,3,rrrGGgrrrGGg
460,53,122.0,6.6484725071931745,3,rrrGGgrrrGGg
461,50,99.0,6.247891781947583,3,rrrGGgrrrGGg
462,52,78.0,6.243642786957374,3,rrrGGgrrrGGg
463,51,62.0,6.2200131074369684,3,rrrGGgrrrGGg
464,51,71.0,5.994659471593327,3,rrrGGgrrrGGg
465,51,61.0,6.0107451905858245,3,rrrGGgrrrGGg
466,51,54.0,5.846241584212017,3,rrrGGgrrrGGg
467,50,53.0,5.762862564395716,3,rrrGGgrrrGGg
468,49,57.0,5.589528802582969,3,rrrGGgrrrGGg
469,49,63.0,5.657352117647608,3,rrrGGgrrrGGg
470,49,69.0,5.704645200911536,3,rrrGGgrrrGGg
471,48,71.0,5.567374151456888,3,rrrGGgrrrGGg
472,50,73.0,5.557034028110893,3,rrrGGgrrrGGg
473,47,76.0,5.276532434777172,3,rrrGGgrrrGGg
474,49,86.0,5.099390602065195,3,rrrGGgrrrGGg
475,49,90.0,5.143760040056544,3,rrrGGgrrrGGg
476,49,95.0,5.252031104309855,3,rrrGGgrrrGGg
477,49,100.0,5.174459042088481,3,rrrGGgrrrGGg
478,49,110.0,5.338423329093697,3,rrrGGgrrrGGg
479,49,115.0,5.500749292110417,3,rrrGGgrrrGGg
480,49,122.0,5.786632971556576,3,rrrGGgrrrGGg
481,49,130.0,6.059198841144182,3,rrrGGgrrrGGg
482,50,137.0,6.1458148505278425,3,rrrGGgrrrGGg
483,51,144.0,6.1868308119752635,3,rrrGGgrrrGGg
484,53,155.0,6.054237414147143,3,rrrGGgrrrGGg
485,51,164.0,6.092828567756797,4,rrryyyrrryyy
486,51,174.0,6.131510184923438,4,rrryyyrrryyy
487,52,184.0,6.053703893163065,4,rrryyyrrryyy
488,52,196.0,6.125502110438561,5,rrrrrrrrrrrr
489,51,210.0,5.9947648550966495,5,rrrrrrrrrrrr
490,50,120.0,5.5259640670848285,0,GGgrrrGGgrrr
491,50,67.0,5.54062640091488,0,GGgrrrGGgrrr
492,49,37.0,5.443708756781652,0,GGgrrrGGgrrr
493,51,28.0,5.468240207203889,0,GGgrrrGGgrrr
494,51,25.0,5.735286685351625,0,GGgrrrGGgrrr
495,52,32.0,5.9086561147827075,0,GGgrrrGGgrrr
496,52,35.0,6.007275705784592,0,GGgrrrGGgrrr
497,53,43.0,5.969725188881174,0,GGgrrrGGgrrr
498,53,53.0,5.845848545053899,0,GGgrrrGGgrrr
499,53,65.0,6.011496863997577,0,GGgrrrGGgrrr
500,52,75.0,5.991653989834508,0,GGgrrrGGgrrr
501,53,88.0,6.018375526896937,0,GGgrrrGGgrrr
502,52,103.0,6.064454414837978,0,GGgrrrGGgrrr
503,54,113.0,6.039863385239857,0,GGgrrrGGgrrr
504,54,123.0,6.01523592696708,0,GGgrrrGGgrrr
505,53,133.0,6.037081665875329,0,GGgrrrGGgrrr
506,52,142.0,5.711572277122719,0,GGgrrrGGgrrr
507,51,151.0,5.611746148711536,0,GGgrrrGGgrrr
508,51,165.0,5.503770570252638,0,GGgrrrGGgrrr
509,50,177.0,5.541671155119528,0,GGgrrrGGgrrr
510,49,192.0,5.658472145403193,0,GGgrrrGGgrrr
511,51,207.0,5.615914708920951,0,GGgrrrGGgrrr
512,51,222.0,5.809254940870211,0,GGgrrrGGgrrr
513,52,234.0,5.9051532867219745,0,GGgrrrGGgrrr
514,52,245.0,6.1168798511491795,0,GGgrrrGGgrrr
515,52,258.0,6.153483660877888,0,GGgrrrGGgrrr
516,54,272.0,5.891394713154881,0,GGgrrrGGgrrr
517,53,289.0,5.771759721711324,0,GGgrrrGGgrrr
518,54,304.0,5.835339260175137,0,GGgrrrGGgrrr
519,54,318.0,6.044511446175201,0,GGgrrrGGgrrr
520,55,334.0,6.15431492969456,1,yyyrrryyyrrr
521,55,351.0,6.314976881916093,1,yyyrrryyyrrr
522,54,368.0,6.046610983475988,1,yyyrrryyyrrr
523,55,386.0,6.010799442989845,2,rrrrrrrrrrrr
524,54,404.0,6.001227596874624,2,rrrrrrrrrrrr
525,52,330.0,5.801135910968808,3,rrrGGgrrrGGg
526,53,295.0,5.7493420276989635,3,rrrGGgrrrGGg
527,53,269.0,5.404082389169042,3,rrrGGgrrrGGg
528,53,244.0,5.150530362369108,3,rrrGGgrrrGGg
529,53,218.0,5.203097094076749,3,rrrGGgrrrGGg
530,53,195.0,5.101372254536036,3,rrrGGgrrrGGg
531,51,207.0,4.761277942128157,3,rrrGGgrrrGGg
532,52,185.0,4.713405450140483,3,rrrGGgrrrGGg
533,52,161.0,4.811080811575187,3,rrrGGgrrrGGg
534,52,138.0,4.496669469506148,3,rrrGGgrrrGGg
535,53,117.0,4.436240694277266,3,rrrGGgrrrGGg
536,53,95.0,4.529073345112624,3,rrrGGgrrrGGg
537,54,82.0,4.6793462366035845,3,rrrGGgrrrGGg
538,55,94.0,4.871118850050746,3,rrrGGgrrrGGg
539,55,84.0,4.810589048569081,3,rrrGGgrrrGGg
540,55,79.0,4.633416731025254,3,rrrGGgrrrGGg
541,55,78.0,4.818879674229092,3,rrrGGgrrrGGg
542,56,82.0,4.998820886924475,3,rrrGGgrrrGGg
543,56,91.0,5.071374625849946,3,rrrGGgrrrGGg
544,56,101.0,5.009342534800392,3,rrrGGgrrrGGg
545,55,110.0,5.087077813484085,3,rrrGGgrrrGGg
546,56,120.0,5.1355706518995285,3,rrrGGgrrrGGg
547,57,130.0,5.136805456713091,3,rrrGGgrrrGGg
548,57,141.0,5.179330599628105,3,rrrGGgrrrGGg
549,58,153.0,5.152336726020923,3,rrrGGgrrrGGg
550,58,167.0,5.192040484625033,3,rrrGGgrrrGGg
551,57,178.0,5.135457104735283,3,rrrGGgrrrGGg
552,57,190.0,5.238935381521247,3,rrrGGgrrrGGg
553,58,201.0,5.336437851974274,3,rrrGGgrrrGGg
554,60,212.0,5.302345730554743,3,rrrGGgrrrGGg
555,61,224.0,5.5020313986738145,4,rrryyyrrryyy
556,60,237.0,5.5688412824949545,4,rrryyyrrryyy
557,60,251.0,5.82764345827663,4,rrryyyrrryyy
558,61,266.0,5.852105585013278,5,rrrrrrrrrrrr
559,60,282.0,5.560203215212195,5,rrrrrrrrrrrr
560,60,194.0,5.520378707806281,0,GGgrrrGGgrrr
561,60,125.0,5.436748661398499,0,GGgrrrGGgrrr
562,60,85.0,5.408508535663561,0,GGgrrrGGgrrr
563,61,68.0,5.3344245579219205,0,GGgrrrGGgrrr
564,61,59.0,5.161854789802748,0,GGgrrrGGgrrr
565,63,52.0,5.156345741603759,0,GGgrrrGGgrrr
566,62,51.0,5.104326124730377,0,GGgrrrGGgrrr
567,61,64.0,5.111205431040244,0,GGgrrrGGgrrr
568,60,71.0,5.002439959888167,0,GGgrrrGGgrrr
569,61,83.0,4.8258133270479275,0,GGgrrrGGgrrr
570,61,93.0,4.912183958781513,0,GGgrrrGGgrrr
571,62,106.0,4.750686461487255,0,GGgrrrGGgrrr
572,61,121.0,4.529842944890515,0,GGgrrrGGgrrr
573,60,138.0,4.491254589577832,0,GGgrrrGGgrrr
574,62,155.0,4.387693863886328,0,GGgrrrGGgrrr
575,62,173.0,4.435154806966526,0,GGgrrrGGgrrr
576,60,190.0,4.047759878087137,0,GGgrrrGGgrrr
577,61,210.0,3.9814736030849067,0,GGgrrrGGgrrr
578,61,232.0,4.156929576764282,0,GGgrrrGGgrrr
579,61,255.0,4.172964864159774,0,GGgrrrGGgrrr
580,60,273.0,4.194782471014267,0,GGgrrrGGgrrr
581,61,299.0,4.28649063580671,0,GGgrrrGGgrrr
582,61,319.0,4.479065136541047,0,GGgrrrGGgrrr
583,61,340.0,4.332745119136377,0,GGgrrrGGgrrr
584,61,358.0,4.210071965607635,0,GGgrrrGGgrrr
585,61,378.0,4.323945753098463,0,GGgrrrGGgrrr
586,62,399.0,4.36661804628471,0,GGgrrrGGgrrr
587,62,424.0,4.598465682632444,0,GGgrrrGGgrrr
588,62,446.0,4.823303152462203,0,GGgrrrGGgrrr
589,63,467.0,4.899399034234199,0,GGgrrrGGgrrr
590,65,488.0,4.915052205415199,1,yyyrrryyyrrr
591,65,512.0,4.8645500844896095,1,yyyrrryyyrrr
592,66,536.0,4.71658942455985,1,yyyrrryyyrrr
593,65,563.0,4.531982782668147,2,rrrrrrrrrrrr
594,63,592.0,4.089626659854762,2,rrrrrrrrrrrr
595,64,547.0,4.1109291801908965,3,rrrGGgrrrGGg
596,64,506.0,4.208693748844939,3,rrrGGgrrrGGg
597,65,468.0,4.259429510218775,3,rrrGGgrrrGGg
598,65,432.0,4.433316667784865,3,rrrGGgrrrGGg
599,65,399.0,4.6329182874146895,3,rrrGGgrrrGGg
600,65,411.0,4.571707383686628,3,rrrGGgrrrGGg
601,65,391.0,4.663507073842956,3,rrrGGgrrrGGg
602,64,377.0,4.655614925241124,3,rrrGGgrrrGGg
603,66,361.0,4.735285689007081,3,rrrGGgrrrGGg
604,67,344.0,4.7699446704836514,3,rrrGGgrrrGGg
605,68,327.0,4.790117666678771,3,rrrGGgrrrGGg
606,67,311.0,4.7205398911625,3,rrrGGgrrrGGg
607,67,295.0,4.884873487619558,3,rrrGGgrrrGGg
608,67,314.0,5.089845134013336,3,rrrGGgrrrGGg
609,65,297.0,5.05519995958899,3,rrrGGgrrrGGg
610,66,280.0,5.201613702097924,3,rrrGGgrrrGGg
611,64,263.0,5.161234427619224,3,rrrGGgrrrGGg
612,64,247.0,5.314448146997068,3,rrrGGgrrrGGg
613,65,230.0,5.150986643299802,3,rrrGGgrrrGGg
614,63,221.0,4.958255143842488,3,rrrGGgrrrGGg
615,63,214.0,4.8641463328924965,3,rrrGGgrrrGGg
616,63,210.0,4.851749840301319,3,rrrGGgrrrGGg
617,62,215.0,4.921778230100536,3,rrrGGgrrrGGg
618,63,230.0,5.098821010971859,3,rrrGGgrrrGGg
619,63,237.0,5.3062042562080896,3,rrrGGgrrrGGg
620,63,247.0,5.567571332919125,3,rrrGGgrrrGGg
621,64,261.0,5.672083274129062,3,rrrGGgrrrGGg
622,64,275.0,5.79739528401137,3,rrrGGgrrrGGg
623,65,290.0,5.749062363519434,3,rrrGGgrrrGGg
624,65,305.0,5.917215156100949,3,rrrGGgrrrGGg
625,66,321.0,5.979564506713907,4,rrryyyrrryyy
626,66,336.0,5.833715594918886,4,rrryyyrrryyy
627,66,351.0,5.928172408155286,4,rrryyyrrryyy
628,67,368.0,5.956357214330682,5,rrrrrrrrrrrr
629,66,385.0,5.954357064423477,5,rrrrrrrrrrrr
630,67,281.0,5.939516160092693,0,GGgrrrGGgrrr
631,68,218.0,5.736247561477351,0,GGgrrrGGgrrr
632,68,167.0,5.857581847628271,0,GGgrrrGGgrrr
633,68,121.0,5.93063509572233,0,GGgrrrGGgrrr
634,68,87.0,6.012464258333672,0,GGgrrrGGgrrr
635,68,54.0,6.036228377674114,0,GGgrrrGGgrrr
636,67,40.0,5.745974107033077,0,GGgrrrGGgrrr
637,67,32.0,5.786915139768329,0,GGgrrrGGgrrr
638,66,38.0,5.723736546947968,0,GGgrrrGGgrrr
639,65,46.0,5.59815509196346,0,GGgrrrGGgrrr
640,64,55.0,5.563524866241445,0,GGgrrrGGgrrr
641,64,66.0,5.441620484459373,0,GGgrrrGGgrrr
642,63,78.0,5.3887413360135294,0,GGgrrrGGgrrr
643,63,90.0,5.205320621780973,0,GGgrrrGGgrrr
644,63,101.0,4.948258196692181,0,GGgrrrGGgrrr
645,63,116.0,4.862562479106575,0,GGgrrrGGgrrr
646,62,131.0,4.613441164732388,0,GGgrrrGGgrrr
647,61,145.0,4.682272777299078,0,GGgrrrGGgrrr
648,60,162.0,4.735481613561829,0,GGgrrrGGgrrr
649,60,180.0,4.944213796105511,0,GGgrrrGGgrrr
650,60,198.0,5.101990739150204,0,GGgrrrGGgrrr
651,61,209.0,5.185174076084329,0,GGgrrrGGgrrr
652,60,227.0,5.184051796007359,0,GGgrrrGGgrrr
653,61,247.0,4.979404034020016,0,GGgrrrGGgrrr
654,61,265.0,5.032977234677804,0,GGgrrrGGgrrr
655,61,284.0,5.09381004209147,0,GGgrrrGGgrrr
656,62,304.0,5.0821045371363995,0,GGgrrrGGgrrr
657,62,325.0,5.188563466632956,0,GGgrrrGGgrrr
658,62,346.0,5.084429935450942,0,GGgrrrGGgrrr
659,62,367.0,5.223131453630904,0,GGgrrrGGgrrr
660,61,389.0,5.328154971480048,1,yyyrrryyyrrr
661,62,411.0,5.344727990451409,1,yyyrrryyyrrr
662,63,435.0,5.298808264056773,1,yyyrrryyyrrr
663,60,459.0,4.8266548831221066,2,rrrrrrrrrrrr
664,62,483.0,4.698287452665146,2,rrrrrrrrrrrr
665,61,403.0,4.633967055202869,3,rrrGGgrrrGGg
666,62,362.0,4.6177370290847035,3,rrrGGgrrrGGg
667,61,332.0,4.526423795582487,3,rrrGGgrrrGGg
668,61,312.0,4.6921617206147515,3,rrrGGgrrrGGg
669,63,296.0,4.804399866330315,3,rrrGGgrrrGGg
670,62,286.0,4.920889709569098,3,rrrGGgrrrGGg
671,62,306.0,4.990048893263329,3,rrrGGgrrrGGg
672,61,294.0,5.125279303129388,3,rrrGGgrrrGGg
673,61,281.0,5.119675840098053,3,rrrGGgrrrGGg
674,61,268.0,5.171136318396085,3,rrrGGgrrrGGg
675,62,254.0,5.13830630669785,3,rrrGGgrrrGGg
676,62,242.0,5.186283212443345,3,rrrGGgrrrGGg
677,62,229.0,5.138798010197609,3,rrrGGgrrrGGg
678,62,216.0,5.330709280556762,3,rrrGGgrrrGGg
679,62,202.0,5.60308075165377,3,rrrGGgrrrGGg
680,62,217.0,5.7891604847302895,3,rrrGGgrrrGGg
681,60,204.0,5.773674536115675,3,rrrGGgrrrGGg
682,60,192.0,5.781075419314291,3,rrrGGgrrrGGg
683,59,189.0,5.680061657392676,3,rrrGGgrrrGGg
684,59,186.0,5.660880088031947,3,rrrGGgrrrGGg
685,60,199.0,5.678086508906295,3,rrrGGgrrrGGg
686,60,201.0,5.77481919456963,3,rrrGGgrrrGGg
687,60,213.0,5.682774040184151,3,rrrGGgrrrGGg
688,59,226.0,5.758206961885964,3,rrrGGgrrrGGg
689,59,239.0,6.009225786200456,3,rrrGGgrrrGGg
690,59,252.0,6.073082052924312,3,rrrGGgrrrGGg
691,60,265.0,6.052868057634299,3,rrrGGgrrrGGg
692,60,279.0,6.011643120354962,3,rrrGGgrrrGGg
693,60,293.0,6.138190954634136,3,rrrGGgrrrGGg
694,60,307.0,6.3092887950436385,3,rrrGGgrrrGGg
695,60,321.0,6.379364859738582,4,rrryyyrrryyy
696,60,336.0,6.135225612062626,4,rrryyyrrryyy
697,62,351.0,5.948749491026372,4,rrryyyrrryyy
698,60,367.0,5.394700147258471,5,rrrrrrrrrrrr
699,58,384.0,5.048686051627349,5,rrrrrrrrrrrr
700,58,271.0,5.08964402194064,0,GGgrrrGGgrrr
701,57,207.0,5.058328454291559,0,GGgrrrGGgrrr
702,59,149.0,5.077807113765649,0,GGgrrrGGgrrr
703,58,104.0,5.1530094061126475,0,GGgrrrGGgrrr
704,58,79.0,5.383305094468788,0,GGgrrrGGgrrr
705,57,60.0,5.435246416159066,0,GGgrrrGGgrrr
706,57,69.0,5.502238578768914,0,GGgrrrGGgrrr
707,60,60.0,5.2375461712399245,0,GGgrrrGGgrrr
708,59,54.0,5.12826724400215,0,GGgrrrGGgrrr
709,59,58.0,5.268574727005657,0,GGgrrrGGgrrr
710,59,70.0,5.214864278236713,0,GGgrrrGGgrrr
711,59,84.0,5.309476151281498,0,GGgrrrGGgrrr
712,58,93.0,5.00675427101933,0,GGgrrrGGgrrr
713,57,104.0,4.952585928312638,0,GGgrrrGGgrrr
714,56,116.0,4.849070046732168,0,GGgrrrGGgrrr
715,57,129.0,4.928103420030527,0,GGgrrrGGgrrr
716,56,144.0,4.950520167803042,0,GGgrrrGGgrrr
717,56,162.0,5.066107186081458,0,GGgrrrGGgrrr
718,57,178.0,5.163567714716781,0,GGgrrrGGgrrr
719,58,191.0,5.27177375104686,0,GGgrrrGGgrrr
720,58,208.0,5.140785046835493,0,GGgrrrGGgrrr
721,58,225.0,5.31905376151119,0,GGgrrrGGgrrr
722,59,242.0,5.346168912018538,0,GGgrrrGGgrrr
723,59,259.0,5.515430267657874,0,GGgrrrGGgrrr
724,59,277.0,5.759417666114003,0,GGgrrrGGgrrr
725,58,295.0,5.893700133206147,0,GGgrrrGGgrrr
726,58,313.0,6.102247784749194,0,GGgrrrGGgrrr
727,60,331.0,5.989373573811071,0,GGgrrrGGgrrr
728,60,349.0,6.158836582619143,0,GGgrrrGGgrrr
729,60,367.0,6.32535893946807,0,GGgrrrGGgrrr
730,61,386.0,6.31654612385244,1,yyyrrryyyrrr
731,62,405.0,6.1925685273207725,1,yyyrrryyyrrr
732,62,424.0,5.93166456399086,1,yyyrrryyyrrr
733,60,445.0,5.761891126290981,2,rrrrrrrrrrrr
734,59,467.0,5.733643374073521,2,rrrrrrrrrrrr
735,58,388.0,5.71438539323527,3,rrrGGgrrrGGg
736,58,352.0,5.526659064606647,3,rrrGGgrrrGGg
737,59,321.0,5.542470885078726,3,rrrGGgrrrGGg
738,59,297.0,5.671354095033931,3,rrrGGgrrrGGg
739,59,274.0,5.243953650523779,3,rrrGGgrrrGGg
740,58,256.0,5.167522929493682,3,rrrGGgrrrGGg
741,58,274.0,5.196878135653154,3,rrrGGgrrrGGg
742,58,257.0,5.337468481054234,3,rrrGGgrrrGGg
743,58,237.0,5.1730724863783815,3,rrrGGgrrrGGg
744,57,218.0,5.121732747848741,3,rrrGGgrrrGGg
745,57,199.0,5.072973472812548,3,rrrGGgrrrGGg
746,57,179.0,5.160658672243316,3,rrrGGgrrrGGg
747,58,161.0,5.265479945531126,3,rrrGGgrrrGGg
748,57,142.0,5.082511223237841,3,rrrGGgrrrGGg
749,55,122.0,4.891573274214124,3,rrrGGgrrrGGg
750,55,117.0,4.92571868830675,3,rrrGGgrrrGGg
751,56,121.0,4.8357494887238825,3,rrrGGgrrrGGg
752,57,131.0,4.8742007852930245,3,rrrGGgrrrGGg
753,58,142.0,4.810763365237582,3,rrrGGgrrrGGg
754,57,154.0,4.964880636290271,3,rrrGGgrrrGGg
755,56,166.0,5.114191525598252,3,rrrGGgrrrGGg
756,56,178.0,5.348982794089666,3,rrrGGgrrrGGg
757,56,190.0,5.292102005348036,3,rrrGGgrrrGGg
758,58,202.0,5.327904452485909,3,rrrGGgrrrGGg
759,58,214.0,5.555068493232216,3,rrrGGgrrrGGg
760,59,227.0,5.711106215605652,3,rrrGGgrrrGGg
761,59,240.0,5.9029935443051516,3,rrrGGgrrrGGg
762,59,253.0,6.124858401608919,3,rrrGGgrrrGGg
763,61,266.0,5.930073044463181,3,rrrGGgrrrGGg
764,61,280.0,6.161947165714659,3,rrrGGgrrrGGg
765,62,294.0,6.258451588831893,4,rrryyyrrryyy
766,62,310.0,6.370419132669663,4,rrryyyrrryyy
767,61,326.0,6.39221338529156,4,rrryyyrrryyy
768,62,343.0,6.31071455554303,5,rrrrrrrrrrrr
769,62,360.0,6.135861223898181,5,rrrrrrrrrrrr
770,62,278.0,5.938548037171727,0,GGgrrrGGgrrr
771,61,209.0,5.909321404969632,0,GGgrrrGGgrrr
772,61,154.0,5.696259762585854,0,GGgrrrGGgrrr
773,62,109.0,5.670450239762051,0,GGgrrrGGgrrr
774,62,73.0,5.8046603628098765,0,GGgrrrGGgrrr
775,63,50.0,5.8678534156161275,0,GGgrrrGGgrrr
776,62,55.0,5.8587165628482625,0,GGgrrrGGgrrr
777,60,63.0,5.665890173856331,0,GGgrrrGGgrrr
778,61,70.0,5.445032816689133,0,GGgrrrGGgrrr
779,60,84.0,5.332640707193402,0,GGgrrrGGgrrr
780,61,100.0,5.324957032481721,0,GGgrrrGGgrrr
781,59,118.0,5.169377051275232,0,GGgrrrGGgrrr
782,60,136.0,5.244541240141588,0,GGgrrrGGgrrr
783,60,147.0,5.134436244332265,0,GGgrrrGGgrrr
784,59,158.0,5.034184874563379,0,GGgrrrGGgrrr
785,58,170.0,4.881241113706352,0,GGgrrrGGgrrr
786,58,183.0,5.054261053506432,0,GGgrrrGGgrrr
787,57,198.0,5.09487754551821,0,GGgrrrGGgrrr
788,57,213.0,5.09137919782504,0,GGgrrrGGgrrr
789,59,228.0,5.151004878958992,0,GGgrrrGGgrrr
790,59,247.0,5.298014536423229,0,GGgrrrGGgrrr
791,59,257.0,5.138879078902543,0,GGgrrrGGgrrr
792,59,273.0,5.181650567596668,0,GGgrrrGGgrrr
793,59,291.0,5.235690377087471,0,GGgrrrGGgrrr
794,60,309.0,5.180321094344344,0,GGgrrrGGgrrr
795,61,328.0,5.213890638504295,0,GGgrrrGGgrrr
796,62,346.0,5.250492813226409,0,GGgrrrGGgrrr
797,61,366.0,5.228080132904288,0,GGgrrrGGgrrr
798,61,386.0,5.351945761964105,0,GGgrrrGGgrrr
799,62,407.0,5.338223241457029,0,GGgrrrGGgrrr
800,63,429.0,5.28020203577259,1,yyyrrryyyrrr
801,63,452.0,5.348183176474121,1,yyyrrryyyrrr
802,63,476.0,5.237059970278391,1,yyyrrryyyrrr
803,63,494.0,5.420971111384387,2,rrrrrrrrrrrr
804,64,514.0,5.467732609164183,2,rrrrrrrrrrrr
805,62,403.0,5.060291166102169,3,rrrGGgrrrGGg
806,62,360.0,5.131068465192332,3,rrrGGgrrrGGg
807,61,322.0,5.047963644407245,3,rrrGGgrrrGGg
808,60,285.0,5.041558336437305,3,rrrGGgrrrGGg
809,60,293.0,5.126574992030695,3,rrrGGgrrrGGg
810,60,269.0,4.9986289854511465,3,rrrGGgrrrGGg
811,59,247.0,4.919986282821047,3,rrrGGgrrrGGg
812,59,224.0,5.036047931021381,3,rrrGGgrrrGGg
813,59,204.0,4.827645880283112,3,rrrGGgrrrGGg
814,58,186.0,4.629972669860094,3,rrrGGgrrrGGg
815,59,164.0,4.305220841528088,3,rrrGGgrrrGGg
816,59,144.0,4.367032066963026,3,rrrGGgrrrGGg
817,58,158.0,4.239878238460882,3,rrrGGgrrrGGg
818,58,141.0,4.2439872389274695,3,rrrGGgrrrGGg
819,59,127.0,4.273853511059038,3,rrrGGgrrrGGg
820,59,143.0,4.047054824434359,3,rrrGGgrrrGGg
821,58,138.0,4.2310972474915465,3,rrrGGgrrrGGg
822,59,138.0,4.436464396645619,3,rrrGGgrrrGGg
823,58,140.0,4.480562090040278,3,rrrGGgrrrGGg
824,58,152.0,4.6993616669885725,3,rrrGGgrrrGGg
825,59,164.0,4.829001289214171,3,rrrGGgrrrGGg
826,59,177.0,5.054174656145062,3,rrrGGgrrrGGg
827,59,190.0,5.084501830105323,3,rrrGGgrrrGGg
828,59,204.0,5.075576956253455,3,rrrGGgrrrGGg
829,59,218.0,4.883003849362446,3,rrrGGgrrrGGg
830,62,233.0,4.711678698335608,3,rrrGGgrrrGGg
831,62,248.0,4.868601363844265,3,rrrGGgrrrGGg
832,62,263.0,5.099069113848343,3,rrrGGgrrrGGg
833,62,279.0,5.374544648590171,3,rrrGGgrrrGGg
834,62,295.0,5.563105176358621,3,rrrGGgrrrGGg
835,63,311.0,5.617539886231907,4,rrryyyrrryyy
836,63,328.0,5.730882292691434,4,rrryyyrrryyy
837,64,347.0,5.785978288051451,4,rrryyyrrryyy
838,61,367.0,5.63629540438332,5,rrrrrrrrrrrr
839,61,387.0,5.64490394695999,5,rrrrrrrrrrrr
840,62,290.0,5.638363485560989,0,GGgrrrGGgrrr
841,61,217.0,5.739091005801913,0,GGgrrrGGgrrr
842,61,167.0,5.738704691935261,0,GGgrrrGGgrrr
843,62,134.0,5.814868121165199,0,GGgrrrGGgrrr
844,61,101.0,5.80974492705932,0,GGgrrrGGgrrr
845,63,82.0,5.752001775511102,0,GGgrrrGGgrrr
846,63,57.0,5.7794527367441875,0,GGgrrrGGgrrr
847,62,60.0,5.644225392563298,0,GGgrrrGGgrrr
848,61,72.0,5.555286893859757,0,GGgrrrGGgrrr
849,59,85.0,5.322668857828378,0,GGgrrrGGgrrr
850,60,99.0,5.1518891664899895,0,GGgrrrGGgrrr
851,60,115.0,5.382783239440638,0,GGgrrrGGgrrr
852,59,132.0,5.376067640849596,0,GGgrrrGGgrrr
853,57,149.0,5.117277804423852,0,GGgrrrGGgrrr
854,57,161.0,5.103185392145823,0,GGgrrrGGgrrr
855,58,174.0,4.773156855278382,0,GGgrrrGGgrrr
856,58,188.0,4.924505171911327,0,GGgrrrGGgrrr
857,57,202.0,4.778982144393028,0,GGgrrrGGgrrr
858,57,219.0,4.7381377846845325,0,GGgrrrGGgrrr
859,56,235.0,4.7651068328962145,0,GGgrrrGGgrrr
860,58,247.0,4.736898750257399,0,GGgrrrGGgrrr
861,58,266.0,4.835014306587055,0,GGgrrrGGgrrr
862,57,282.0,4.791349094426934,0,GGgrrrGGgrrr
863,58,302.0,4.84273844456791,0,GGgrrrGGgrrr
864,58,323.0,5.032847765257394,0,GGgrrrGGgrrr
865,60,344.0,5.036020945831931,0,GGgrrrGGgrrr
866,60,359.0,5.15158958206453,0,GGgrrrGGgrrr
867,60,374.0,5.243576014411858,0,GGgrrrGGgrrr
868,60,391.0,5.341045126642395,0,GGgrrrGGgrrr
869,60,414.0,5.519162339341046,0,GGgrrrGGgrrr
870,62,433.0,5.533828337962311,1,yyyrrryyyrrr
871,63,453.0,5.585756217863616,1,yyyrrryyyrrr
872,62,472.0,5.378931629662259,1,yyyrrryyyrrr
873,61,492.0,5.384359778428972,2,rrrrrrrrrrrr
874,60,512.0,5.359283477371968,2,rrrrrrrrrrrr
875,61,457.0,5.341461711901963,3,rrrGGgrrrGGg
876,60,411.0,5.247610398373494,3,rrrGGgrrrGGg
877,59,371.0,4.915366565621235,3,rrrGGgrrrGGg
878,59,337.0,4.940330780289354,3,rrrGGgrrrGGg
879,59,346.0,4.9461325440751445,3,rrrGGgrrrGGg
880,60,328.0,4.922346882816616,3,rrrGGgrrrGGg
881,59,307.0,4.901274663933327,3,rrrGGgrrrGGg
882,60,288.0,4.753873780541596,3,rrrGGgrrrGGg
883,60,271.0,4.633472193791983,3,rrrGGgrrrGGg
884,60,289.0,4.759773742662731,3,rrrGGgrrrGGg
885,60,271.0,4.975600366333549,3,rrrGGgrrrGGg
886,61,253.0,5.092678276598091,3,rrrGGgrrrGGg
887,60,234.0,5.223407344967977,3,rrrGGgrrrGGg
888,60,215.0,5.170727666264138,3,rrrGGgrrrGGg
889,59,230.0,5.036980710373029,3,rrrGGgrrrGGg
890,58,209.0,5.109883557909177,3,rrrGGgrrrGGg
891,59,190.0,5.24968358693281,3,rrrGGgrrrGGg
892,59,180.0,5.379790675653275,3,rrrGGgrrrGGg
893,58,182.0,5.312142527619368,3,rrrGGgrrrGGg
894,59,190.0,5.2746567023213125,3,rrrGGgrrrGGg
