decision,step,action,vehicle_count,total_waiting_time,mean_speed,current_green,queue_phase_0,queue_phase_3,reward,done
26,885,1,60,210.0,5.479891713794766,3,7,5,-210.0,False
26,886,1,59,193.0,5.577964417282439,3,8,5,-193.0,False
26,887,1,59,175.0,5.79083072431638,3,8,4,-175.0,False
26,888,1,58,156.0,5.931391509585048,3,8,3,-156.0,False
26,889,1,60,168.0,5.968629777548134,3,10,4,-168.0,False
26,890,1,61,155.0,6.141468849359683,3,9,3,-155.0,False
26,891,1,60,154.0,6.19510556452308,3,9,1,-154.0,False
26,892,1,60,157.0,6.355461198491763,3,9,0,-157.0,False
26,893,1,59,166.0,6.303304362552579,3,9,0,-166.0,False
26,894,1,60,176.0,6.388890921327032,3,11,0,-176.0,False
26,895,1,61,186.0,6.523917857174239,3,10,1,-186.0,False
26,896,1,61,197.0,6.7314607547628995,3,11,0,-197.0,False
27,897,0,61,208.0,7.06099417818732,3,11,0,0.0,False
27,898,0,61,219.0,7.322091724643854,3,11,0,0.0,False
27,899,0,62,230.0,7.354652212172603,3,12,0,0.0,False
27,900,0,62,242.0,7.440325470793605,3,11,1,0.0,False
27,901,0,61,255.0,7.169611728373424,3,11,3,0.0,False
27,902,0,63,167.0,6.954705535599933,0,8,5,-167.0,False
27,903,0,62,118.0,6.822599492253505,0,5,5,-118.0,False
27,904,0,61,74.0,6.403684299144302,0,6,5,-74.0,False
27,905,0,61,52.0,6.504971192133499,0,3,6,-52.0,False
27,906,0,61,43.0,6.611141544860991,0,2,6,-43.0,False
27,907,0,58,41.0,6.3827662119486925,0,1,8,-41.0,False
27,908,0,59,48.0,6.280693709234018,0,0,11,-48.0,False
27,909,0,58,59.0,5.8136797995666685,0,1,10,-59.0,False
27,910,0,59,68.0,5.721292687672711,0,0,12,-68.0,False
27,911,0,59,81.0,5.755771157509389,0,0,12,-81.0,False
27,912,0,57,94.0,5.445449329541977,0,0,12,-94.0,False
27,913,0,57,108.0,5.129946336826767,0,0,14,-108.0,False
27,914,0,56,123.0,4.89282326039347,0,0,14,-123.0,False
27,915,0,57,139.0,4.819545389276408,0,1,15,-139.0,False
27,916,0,57,154.0,4.718040180309721,0,0,15,-154.0,False
27,917,0,56,173.0,4.737144863230283,0,0,18,-173.0,False
27,918,0,57,184.0,4.613318515808033,0,0,20,-184.0,False
27,919,0,58,199.0,4.762076393828472,0,1,17,-199.0,False
27,920,0,58,218.0,4.746970821893298,0,1,19,-218.0,False
27,921,0,56,237.0,4.680878464002056,0,0,19,-237.0,False
27,922,0,56,256.0,4.875192677462529,0,0,19,-256.0,False
27,923,0,56,275.0,4.83761609274564,0,0,20,-275.0,False
27,924,0,55,295.0,4.856171883215362,0,0,20,-295.0,False
27,925,0,57,316.0,4.820295777614142,0,1,22,-316.0,False
27,926,0,57,337.0,5.017623610603038,0,0,21,-337.0,False
27,927,0,57,359.0,5.216922740745773,0,0,22,-359.0,False
27,928,0,58,381.0,5.375944231840379,0,0,23,-381.0,False
27,929,0,58,403.0,5.647016383709098,0,0,22,-403.0,False
27,930,0,59,425.0,5.831339373529268,0,1,22,-425.0,False
27,931,0,59,447.0,6.09901031059334,0,0,22,-447.0,False
28,932,1,60,469.0,6.124746942559893,0,1,22,0.0,False
28,933,1,61,491.0,6.02883203977151,0,0,23,0.0,False
28,934,1,62,514.0,5.857744790429425,0,1,23,0.0,False
28,935,1,61,538.0,5.595818522423491,0,2,23,0.0,False
28,936,1,60,565.0,5.607163763722384,0,3,24,0.0,False
28,937,1,60,496.0,5.668084089993953,3,3,21,-496.0,False
28,938,1,61,450.0,5.656304114709909,3,3,20,-450.0,False
28,939,1,61,404.0,5.737236874025366,3,3,17,-404.0,False
28,940,1,58,371.0,5.352220476317188,3,4,15,-371.0,False
28,941,1,60,347.0,5.322689351489578,3,5,14,-347.0,False
28,942,1,60,329.0,5.43260290442847,3,5,12,-329.0,False
28,943,1,60,310.0,5.6175989827557995,3,5,11,-310.0,False
28,944,1,59,290.0,5.671455168262539,3,5,11,-290.0,False
28,945,1,59,307.0,5.641908074960932,3,5,12,-307.0,False
28,946,1,57,289.0,5.241659148437641,3,6,10,-289.0,False
28,947,1,56,268.0,5.154511454320002,3,5,9,-268.0,False
28,948,1,56,246.0,4.910904960057726,3,5,10,-246.0,False
28,949,1,55,227.0,4.504649750474405,3,7,8,-227.0,False
28,950,1,55,241.0,4.508963234902595,3,6,8,-241.0,False
28,951,1,57,219.0,4.34288469680727,3,7,8,-219.0,False
28,952,1,56,200.0,4.294318448698607,3,7,6,-200.0,False
28,953,1,57,180.0,4.269905834338145,3,7,6,-180.0,False
28,954,1,56,163.0,4.195263856991266,3,8,4,-163.0,False
28,955,1,56,148.0,4.24708457788996,3,8,3,-148.0,False
28,956,1,57,140.0,4.234347715861298,3,10,2,-140.0,False
28,957,1,56,140.0,4.272423205910145,3,9,2,-140.0,False
28,958,1,56,155.0,4.484282408244096,3,9,4,-155.0,False
28,959,1,56,152.0,4.69980908537307,3,9,3,-152.0,False
28,960,1,56,160.0,4.935801659393279,3,9,4,-160.0,False
28,961,1,58,165.0,4.78076352400158,3,11,3,-165.0,False
28,962,1,60,172.0,4.620835849304657,3,9,4,-172.0,False
28,963,1,60,180.0,4.6919592741784495,3,9,2,-180.0,False
28,964,1,60,187.0,4.859296560266277,3,9,1,-187.0,False
28,965,1,60,200.0,5.041632606425558,3,11,2,-200.0,False
28,966,1,61,210.0,5.095799613264878,3,12,2,-210.0,False
29,967,0,61,220.0,5.280831718595509,3,11,1,0.0,False
29,968,0,62,230.0,5.334919165318784,3,11,2,0.0,False
29,969,0,62,242.0,5.1864074253088885,3,12,2,0.0,False
29,970,0,62,254.0,5.080601326008907,3,11,3,0.0,False
29,971,0,62,266.0,4.903094583239048,3,12,2,0.0,False
29,972,0,61,154.0,4.822025686886071,0,7,4,-154.0,False
29,973,0,61,93.0,4.859650163307638,0,5,4,-93.0,False
29,974,0,60,47.0,4.768853545722734,0,4,5,-47.0,False
29,975,0,60,25.0,4.883983657203042,0,2,6,-25.0,False
29,976,0,61,29.0,4.902161111320215,0,2,6,-29.0,False
29,977,0,62,37.0,4.884965192275403,0,1,8,-37.0,False
29,978,0,62,42.0,4.675735928418328,0,0,9,-42.0,False
29,979,0,62,52.0,4.780820473046523,0,0,10,-52.0,False
29,980,0,61,64.0,4.7699208465823455,0,0,10,-64.0,False
29,981,0,63,77.0,4.624009561931984,0,2,11,-77.0,False
29,982,0,62,92.0,4.44272240520038,0,1,12,-92.0,False
29,983,0,62,108.0,4.1786085186678985,0,1,14,-108.0,False
29,984,0,63,126.0,4.181182590835767,0,2,14,-126.0,False
29,985,0,61,137.0,3.953508918662701,0,3,14,-137.0,False
29,986,0,61,151.0,4.0850730413465435,0,4,16,-151.0,False
29,987,0,62,165.0,4.108476260462297,0,5,16,-165.0,False
29,988,0,62,179.0,4.1980311290270045,0,2,18,-179.0,False
29,989,0,61,193.0,4.182239442819192,0,1,19,-193.0,False
29,990,0,62,212.0,4.030329287557913,0,1,21,-212.0,False
29,991,0,63,231.0,4.117569145956748,0,1,20,-231.0,False
29,992,0,64,250.0,4.19148591394766,0,1,20,-250.0,False
29,993,0,64,272.0,4.382662680798241,0,0,22,-272.0,False
29,994,0,63,291.0,4.534281546309901,0,0,21,-291.0,False
29,995,0,61,312.0,4.458204638293951,0,0,23,-312.0,False
29,996,0,61,332.0,4.515526631099461,0,0,22,-332.0,False
29,997,0,62,356.0,4.528486625902093,0,1,24,-356.0,False
29,998,0,63,379.0,4.572009585616897,0,1,24,-379.0,False
29,999,0,64,406.0,4.665734768728791,0,0,27,-406.0,False
29,1000,0,64,433.0,4.888180483743936,0,0,26,-433.0,False
29,1001,0,65,461.0,4.9464910045103565,0,0,28,-461.0,False
30,1002,1,66,489.0,4.892293080428668,0,1,27,0.0,False
30,1003,1,66,517.0,4.8616542647974335,0,0,27,0.0,False
30,1004,1,65,545.0,4.713413016231594,0,0,27,0.0,False
30,1005,1,63,569.0,4.495979408834319,0,1,29,0.0,False
30,1006,1,64,599.0,4.531932611412608,0,1,30,0.0,False
30,1007,1,63,529.0,4.490223693854155,3,2,26,-529.0,False
30,1008,1,64,485.0,4.243506721333233,3,5,23,-485.0,False
30,1009,1,64,468.0,4.4237152964501005,3,3,21,-468.0,False
30,1010,1,64,456.0,4.567037293049182,3,4,20,-456.0,False
30,1011,1,64,481.0,4.6754545866351975,3,4,20,-481.0,False
30,1012,1,65,467.0,4.743575847709725,3,4,21,-467.0,False
30,1013,1,66,454.0,4.577359525242903,3,5,20,-454.0,False
30,1014,1,66,478.0,4.595711913680382,3,5,19,-478.0,False
30,1015,1,66,464.0,4.684021264550367,3,5,18,-464.0,False
30,1016,1,65,450.0,4.654059135431283,3,5,17,-450.0,False
30,1017,1,65,437.0,4.7797047007889155,3,6,16,-437.0,False
30,1018,1,66,424.0,4.614642516957533,3,7,16,-424.0,False
30,1019,1,66,411.0,4.542409470349121,3,6,16,-411.0,False
30,1020,1,66,396.0,4.681821531421806,3,7,15,-396.0,False
30,1021,1,63,383.0,4.352118681119447,3,7,16,-383.0,False
30,1022,1,64,402.0,4.412435791825402,3,8,15,-402.0,False
30,1023,1,64,383.0,4.177073976062235,3,8,13,-383.0,False
30,1024,1,64,363.0,4.235713070069273,3,7,12,-363.0,False
30,1025,1,63,346.0,4.251126160293645,3,9,11,-346.0,False
30,1026,1,63,333.0,4.481670488491283,3,9,11,-333.0,False
30,1027,1,63,350.0,4.644711528799292,3,9,10,-350.0,False
30,1028,1,65,333.0,4.410221162037081,3,10,11,-333.0,False
30,1029,1,64,316.0,4.428280655137395,3,10,7,-316.0,False
30,1030,1,64,299.0,4.592610619293075,3,10,6,-299.0,False
30,1031,1,64,283.0,4.742556687681787,3,10,6,-283.0,False
30,1032,1,64,266.0,4.812057856670153,3,11,5,-266.0,False
30,1033,1,65,282.0,4.769402070144366,3,11,6,-282.0,False
30,1034,1,66,264.0,4.858405196594274,3,12,4,-264.0,False
30,1035,1,65,248.0,4.806438794413642,3,11,3,-248.0,False
30,1036,1,67,238.0,4.7682647199734145,3,13,3,-238.0,False
31,1037,0,66,236.0,4.741819001842812,3,12,2,0.0,False
31,1038,0,67,251.0,4.768812686570642,3,13,3,0.0,False
31,1039,0,67,257.0,4.629654419196553,3,14,1,0.0,False
31,1040,0,67,268.0,4.6694761495138835,3,13,1,0.0,False
31,1041,0,67,284.0,4.690071941110018,3,13,3,0.0,False
31,1042,0,66,184.0,4.703472353303464,0,10,3,-184.0,False
31,1043,0,67,116.0,4.807050231699879,0,8,5,-116.0,False
31,1044,0,66,85.0,4.542452756312375,0,6,4,-85.0,False
31,1045,0,67,69.0,4.501859946764483,0,4,6,-69.0,False
31,1046,0,65,56.0,4.273099039457211,0,3,5,-56.0,False
31,1047,0,65,65.0,4.342130376373118,0,3,6,-65.0,False
31,1048,0,65,58.0,4.5385055330868935,0,3,8,-58.0,False
31,1049,0,66,60.0,4.4420017794459135,0,4,9,-60.0,False
31,1050,0,67,63.0,4.484340283832131,0,1,9,-63.0,False
31,1051,0,67,71.0,4.286540568054818,0,0,10,-71.0,False
31,1052,0,66,84.0,4.212265116364377,0,1,10,-84.0,False
31,1053,0,66,99.0,4.350213742471557,0,1,12,-99.0,False
31,1054,0,67,115.0,4.4523604462828015,0,2,13,-115.0,False
31,1055,0,67,131.0,4.40996957769612,0,1,14,-131.0,False
31,1056,0,66,139.0,4.481727031309075,0,1,14,-139.0,False
31,1057,0,67,147.0,4.654675182486809,0,1,16,-147.0,False
31,1058,0,66,157.0,4.815956711132166,0,0,16,-157.0,False
31,1059,0,68,173.0,4.876264365227817,0,2,16,-173.0,False
31,1060,0,68,190.0,5.03490610385977,0,0,17,-190.0,False
31,1061,0,68,208.0,5.155506348557841,0,0,18,-208.0,False
31,1062,0,68,227.0,5.309733585280415,0,0,19,-227.0,False
31,1063,0,66,247.0,5.101957331610183,0,0,21,-247.0,False
31,1064,0,67,267.0,5.0064218852490034,0,1,21,-267.0,False
31,1065,0,67,289.0,5.162748813367784,0,0,22,-289.0,False
31,1066,0,67,311.0,5.217560012789451,0,0,22,-311.0,False
31,1067,0,67,334.0,5.261983818221948,0,0,23,-334.0,False
31,1068,0,67,359.0,5.320465444776753,0,0,25,-359.0,False
31,1069,0,69,385.0,5.193493816878099,0,2,26,-385.0,False
31,1070,0,69,412.0,5.3218775530534455,0,0,27,-412.0,False
31,1071,0,70,440.0,5.322935444681216,0,0,28,-440.0,False
32,1072,1,71,467.0,5.267999359550756,0,0,29,0.0,False
32,1073,1,71,494.0,5.319399408780034,0,0,28,0.0,False
32,1074,1,72,524.0,5.3840048822576545,0,1,30,0.0,False
32,1075,1,71,555.0,5.447031866935877,0,0,32,0.0,False
32,1076,1,69,585.0,5.348050504253499,0,0,31,0.0,False
32,1077,1,68,511.0,5.1818301408744825,3,0,30,-511.0,False
32,1078,1,68,478.0,5.3431892338554485,3,0,29,-478.0,False
32,1079,1,68,452.0,5.167350152716017,3,2,27,-452.0,False
32,1080,1,67,431.0,5.125691511171946,3,1,24,-431.0,False
32,1081,1,67,414.0,5.178800688751371,3,1,22,-414.0,False
32,1082,1,67,403.0,5.0167240116714895,3,2,22,-403.0,False
32,1083,1,67,394.0,4.860984236918957,3,1,22,-394.0,False
32,1084,1,68,385.0,4.814476521710296,3,3,20,-385.0,False
32,1085,1,68,405.0,4.885180949313999,3,2,20,-405.0,False
32,1086,1,67,393.0,4.851038319683629,3,2,19,-393.0,False
32,1087,1,66,381.0,4.6614156006593035,3,3,19,-381.0,False
32,1088,1,66,403.0,4.840840052943733,3,4,18,-403.0,False
32,1089,1,67,391.0,4.643884368712928,3,5,18,-391.0,False
32,1090,1,66,378.0,4.339544165045171,3,5,16,-378.0,False
32,1091,1,65,365.0,4.232247352276916,3,4,16,-365.0,False
32,1092,1,66,353.0,4.317931490488967,3,5,16,-353.0,False
32,1093,1,65,373.0,4.238044578946997,3,5,15,-373.0,False
32,1094,1,66,360.0,4.29261413621268,3,7,14,-360.0,False
32,1095,1,65,347.0,4.294143946850189,3,6,14,-347.0,False
32,1096,1,65,335.0,4.526798412944344,3,6,13,-335.0,False
32,1097,1,65,322.0,4.759712889623462,3,7,12,-322.0,False
32,1098,1,67,309.0,4.575771057687395,3,8,13,-309.0,False
32,1099,1,66,295.0,4.598387486948632,3,7,10,-295.0,False
32,1100,1,66,279.0,4.544827323945044,3,8,9,-279.0,False
32,1101,1,66,264.0,4.8181039545091195,3,8,8,-264.0,False
32,1102,1,66,251.0,5.1067607309402065,3,9,7,-251.0,False
32,1103,1,66,238.0,5.261527081113928,3,9,6,-238.0,False
32,1104,1,66,254.0,5.4439250948965014,3,9,7,-254.0,False
32,1105,1,67,269.0,5.416418833836395,3,10,8,-269.0,False
32,1106,1,67,253.0,5.620184187119508,3,9,6,-253.0,False
33,1107,0,68,237.0,5.754344209736176,3,9,6,0.0,False
33,1108,0,68,220.0,5.898822072829261,3,9,4,0.0,False
33,1109,0,68,205.0,6.080370047212184,3,9,3,0.0,False
33,1110,0,69,200.0,5.747613861408082,3,12,5,0.0,False
33,1111,0,69,198.0,5.828532894282521,3,10,4,0.0,False
33,1112,0,69,117.0,5.853091112958788,0,6,3,-117.0,False
33,1113,0,69,87.0,5.937764291819016,0,4,4,-87.0,False
33,1114,0,67,68.0,5.8243733849366475,0,3,4,-68.0,False
33,1115,0,68,55.0,5.8592840340246894,0,3,6,-55.0,False
33,1116,0,67,43.0,5.8802006456828835,0,1,6,-43.0,False
33,1117,0,68,37.0,5.827190226641389,0,1,9,-37.0,False
33,1118,0,69,45.0,5.532205941346757,0,1,9,-45.0,False
33,1119,0,67,56.0,5.300523328368412,0,0,10,-56.0,False
33,1120,0,68,69.0,5.257936515694829,0,1,11,-69.0,False
33,1121,0,67,84.0,5.135592898508835,0,0,13,-84.0,False
33,1122,0,68,97.0,4.99508201996561,0,0,13,-97.0,False
33,1123,0,65,114.0,4.629616757381399,0,1,14,-114.0,False
33,1124,0,65,131.0,4.746111908932349,0,1,14,-131.0,False
33,1125,0,64,149.0,4.506377629376567,0,2,15,-149.0,False
33,1126,0,65,168.0,4.564082270727545,0,1,17,-168.0,False
33,1127,0,65,178.0,4.693615995383312,0,1,17,-178.0,False
33,1128,0,64,189.0,4.658887540646327,0,2,17,-189.0,False
33,1129,0,65,202.0,4.679907288744917,0,2,18,-202.0,False
33,1130,0,65,218.0,4.397049570327787,0,1,19,-218.0,False
33,1131,0,65,238.0,4.521690603959661,0,0,20,-238.0,False
33,1132,0,64,259.0,4.5381996231527895,0,0,21,-259.0,False
33,1133,0,64,281.0,4.679138729719244,0,0,22,-281.0,False
33,1134,0,64,303.0,4.838188170800351,0,0,22,-303.0,False
33,1135,0,65,326.0,4.941174685282244,0,1,23,-326.0,False
33,1136,0,66,349.0,4.918260659747622,0,0,24,-349.0,False
33,1137,0,67,373.0,4.880174476187106,0,0,25,-373.0,False
33,1138,0,67,398.0,4.924845151474453,0,0,25,-398.0,False
33,1139,0,67,425.0,4.998095738238423,0,0,27,-425.0,False
33,1140,0,68,452.0,5.068459714454166,0,1,27,-452.0,False
33,1141,0,68,481.0,5.25819004733941,0,0,29,-481.0,False
34,1142,1,69,510.0,5.2025036755700595,0,0,30,0.0,False
34,1143,1,70,539.0,5.151301658505423,0,0,30,0.0,False
34,1144,1,69,569.0,4.9001742400470665,0,1,30,0.0,False
34,1145,1,69,601.0,4.801080666652505,0,1,32,0.0,False
34,1146,1,68,633.0,4.791029781496157,0,1,32,0.0,False
34,1147,1,69,566.0,4.830133957755771,3,1,30,-566.0,False
34,1148,1,69,529.0,4.864496509818725,3,1,28,-529.0,False
34,1149,1,67,495.0,4.694057029163377,3,1,27,-495.0,False
34,1150,1,68,467.0,4.491941790250868,3,3,27,-467.0,False
34,1151,1,67,446.0,4.375395566732255,3,3,24,-446.0,False
34,1152,1,67,431.0,4.4721596221384035,3,2,22,-431.0,False
34,1153,1,66,456.0,4.253106456124062,3,3,23,-456.0,False
34,1154,1,66,445.0,4.4278103545192415,3,4,22,-445.0,False
34,1155,1,66,434.0,4.600709721687037,3,4,21,-434.0,False
34,1156,1,66,423.0,4.550137934175994,3,5,20,-423.0,False
34,1157,1,67,413.0,4.568815726074116,3,4,20,-413.0,False
34,1158,1,67,402.0,4.414576380891474,3,4,19,-402.0,False
34,1159,1,65,428.0,4.2431573107218,3,5,19,-428.0,False
34,1160,1,63,419.0,4.002230377481063,3,5,18,-419.0,False
34,1161,1,66,405.0,3.796612558013802,3,7,19,-405.0,False
34,1162,1,65,391.0,3.680073128468599,3,5,18,-391.0,False
34,1163,1,65,382.0,3.8679983481436855,3,7,18,-382.0,False
34,1164,1,65,371.0,4.013224487656413,3,7,16,-371.0,False
34,1165,1,64,358.0,3.9597910109035213,3,7,14,-358.0,False
34,1166,1,64,380.0,3.5897769293812147,3,8,16,-380.0,False
34,1167,1,65,367.0,3.761711482319236,3,7,14,-367.0,False
34,1168,1,65,357.0,3.9794197968561784,3,8,13,-357.0,False
34,1169,1,65,346.0,4.110586940049169,3,8,12,-346.0,False
34,1170,1,65,335.0,4.159704256273475,3,8,12,-335.0,False
34,1171,1,66,325.0,4.223862902827426,3,10,11,-325.0,False
34,1172,1,68,345.0,4.301525446990789,3,10,12,-345.0,False
34,1173,1,68,332.0,4.503008858987997,3,9,10,-332.0,False
34,1174,1,69,320.0,4.656434610481362,3,9,10,-320.0,False
34,1175,1,69,308.0,4.916666359982152,3,9,9,-308.0,False
34,1176,1,70,295.0,4.96229409297337,3,10,8,-295.0,False
35,1177,0,70,282.0,5.048277472480919,3,9,7,0.0,False
35,1178,0,70,299.0,5.051744032961761,3,9,8,0.0,False
35,1179,0,72,287.0,4.979429067531335,3,9,10,0.0,False
35,1180,0,70,279.0,4.808181062936994,3,11,7,0.0,False
35,1181,0,70,275.0,4.698025115788093,3,12,7,0.0,False
35,1182,0,69,200.0,4.5408306036786055,0,7,6,-200.0,False
35,1183,0,69,144.0,4.576092517633245,0,6,6,-144.0,False
35,1184,0,70,113.0,4.419833225004217,0,5,10,-113.0,False
35,1185,0,70,89.0,4.590651634326606,0,4,8,-89.0,False
35,1186,0,70,80.0,4.545224384808539,0,5,10,-80.0,False
35,1187,0,69,71.0,4.5875185524110185,0,3,9,-71.0,False
35,1188,0,68,55.0,4.498399718106312,0,2,9,-55.0,False
35,1189,0,68,56.0,4.547625216403187,0,1,10,-56.0,False
35,1190,0,68,65.0,4.63127124140838,0,1,9,-65.0,False
35,1191,0,70,71.0,4.644740614725802,0,1,11,-71.0,False
35,1192,0,68,83.0,4.485894192070872,0,0,11,-83.0,False
35,1193,0,68,92.0,4.613017189847787,0,0,13,-92.0,False
35,1194,0,67,105.0,4.491143492153118,0,0,13,-105.0,False
35,1195,0,67,119.0,4.176587479582878,0,1,15,-119.0,False
35,1196,0,69,134.0,4.23897801244699,0,1,15,-134.0,False
35,1197,0,69,149.0,4.429450974321822,0,0,14,-149.0,False
35,1198,0,68,165.0,4.44802058011256,0,0,15,-165.0,False
35,1199,0,67,178.0,4.428529863868141,0,0,16,-178.0,False
35,1200,0,67,195.0,4.56766308896409,0,0,17,-195.0,False
35,1201,0,68,214.0,4.468285623675042,0,1,20,-214.0,False
35,1202,0,67,234.0,4.5483112535249655,0,0,20,-234.0,False
35,1203,0,67,254.0,4.68595214214237,0,0,20,-254.0,False
35,1204,0,67,275.0,4.74815054773263,0,0,21,-275.0,False
35,1205,0,69,297.0,4.68776552612585,0,1,23,-297.0,False
35,1206,0,70,317.0,4.670990397192682,0,1,21,-317.0,False
35,1207,0,70,339.0,4.660231592456597,0,0,22,-339.0,False
35,1208,0,70,362.0,4.779316119393289,0,0,23,-362.0,False
35,1209,0,70,387.0,4.881821756063875,0,0,25,-387.0,False
35,1210,0,71,413.0,4.887083950837979,0,0,27,-413.0,False
35,1211,0,72,441.0,4.881813146796436,0,1,28,-441.0,False
36,1212,1,71,467.0,4.815059851671028,0,0,27,0.0,False
36,1213,1,72,494.0,4.759047196520467,0,0,28,0.0,False
36,1214,1,71,523.0,4.615751550679914,0,0,29,0.0,False
36,1215,1,70,553.0,4.445123157483504,0,0,30,0.0,False
36,1216,1,70,585.0,4.252462813344689,0,2,31,0.0,False
36,1217,1,70,521.0,4.101807389635912,3,2,30,-521.0,False
36,1218,1,69,487.0,4.15665084682624,3,2,27,-487.0,False
36,1219,1,69,476.0,4.143334633176872,3,3,28,-476.0,False
36,1220,1,69,465.0,4.351095554433871,3,3,25,-465.0,False
36,1221,1,70,457.0,4.420726672266019,3,4,25,-457.0,False
36,1222,1,71,450.0,4.450693288328053,3,3,26,-450.0,False
36,1223,1,70,478.0,4.370333354165329,3,3,25,-478.0,False
36,1224,1,70,471.0,4.310102284790621,3,4,24,-471.0,False
36,1225,1,69,464.0,4.2133226575066285,3,4,24,-464.0,False
36,1226,1,70,459.0,4.050005043520862,3,5,25,-459.0,False
36,1227,1,70,454.0,4.1916388012572785,3,4,24,-454.0,False
36,1228,1,70,449.0,4.104330747575291,3,4,25,-449.0,False
36,1229,1,69,444.0,3.9969718888822574,3,4,23,-444.0,False
36,1230,1,68,467.0,3.872615881721251,3,4,24,-467.0,False
36,1231,1,69,456.0,3.953195930485184,3,5,23,-456.0,False
36,1232,1,68,447.0,3.986161965540549,3,6,23,-447.0,False
36,1233,1,69,438.0,3.7623803838344294,3,7,22,-438.0,False
36,1234,1,68,430.0,3.7075925988885046,3,6,21,-430.0,False
36,1235,1,67,424.0,3.688389147756407,3,6,21,-424.0,False
36,1236,1,67,412.0,3.566335092217178,3,8,18,-412.0,False
36,1237,1,68,437.0,3.626233830371453,3,7,21,-437.0,False
36,1238,1,68,429.0,3.755219406381876,3,7,19,-429.0,False
36,1239,1,68,424.0,3.833436626153114,3,8,18,-424.0,False
36,1240,1,68,412.0,3.9173059780741926,3,8,16,-412.0,False
36,1241,1,68,400.0,3.9120035030413156,3,8,16,-400.0,False
36,1242,1,70,388.0,3.800199529391598,3,10,15,-388.0,False
36,1243,1,70,381.0,3.858293105770618,3,9,14,-381.0,False
36,1244,1,71,399.0,3.815085240132652,3,10,13,-399.0,False
36,1245,1,71,390.0,3.895826774426032,3,9,12,-390.0,False
36,1246,1,72,378.0,3.9393012531523866,3,10,11,-378.0,False
37,1247,0,73,367.0,3.9504073395005777,3,11,9,0.0,False
37,1248,0,73,357.0,3.9850594836290703,3,10,8,0.0,False
37,1249,0,72,348.0,3.8787033737096075,3,10,8,0.0,False
37,1250,0,70,340.0,3.6364844628724926,3,11,8,0.0,False
37,1251,0,71,332.0,3.594096942446955,3,11,9,0.0,False
37,1252,0,70,230.0,3.1765985104559773,0,8,10,-230.0,False
37,1253,0,71,163.0,3.1500578201293323,0,5,9,-163.0,False
37,1254,0,70,128.0,3.081115413755751,0,3,9,-128.0,False
37,1255,0,69,72.0,3.0641610931291154,0,2,8,-72.0,False
37,1256,0,69,37.0,2.9556635926742363,0,1,7,-37.0,False
37,1257,0,70,25.0,3.008615064108229,0,1,6,-25.0,False
37,1258,0,70,28.0,3.0789729920021878,0,0,5,-28.0,False
37,1259,0,70,26.0,3.1483192350134517,0,0,7,-26.0,False
37,1260,0,72,31.0,3.108311558707895,0,1,6,-31.0,False
37,1261,0,71,39.0,2.9887843890676886,0,2,7,-39.0,False
37,1262,0,73,46.0,3.0071072684435545,0,2,8,-46.0,False
37,1263,0,73,53.0,3.21398862823307,0,0,8,-53.0,False
37,1264,0,72,63.0,3.2561297486642107,0,0,9,-63.0,False
37,1265,0,72,68.0,3.3716069702675178,0,0,10,-68.0,False
37,1266,0,72,79.0,3.509547486948677,0,0,11,-79.0,False
37,1267,0,73,90.0,3.6069504750383277,0,1,11,-90.0,False
37,1268,0,75,101.0,3.6978916408331854,0,0,13,-101.0,False
37,1269,0,75,114.0,3.8698979507267937,0,0,13,-114.0,False
37,1270,0,76,127.0,3.946761647773522,0,0,14,-127.0,False
37,1271,0,76,141.0,4.116191396607407,0,0,14,-141.0,False
37,1272,0,78,158.0,4.161252432392138,0,2,17,-158.0,False
37,1273,0,78,173.0,4.1960386130484935,0,0,17,-173.0,False
37,1274,0,79,187.0,4.3291744781295876,0,0,17,-187.0,False
37,1275,0,79,204.0,4.478246457038038,0,0,17,-204.0,False
37,1276,0,79,223.0,4.525984784547902,0,0,19,-223.0,False
37,1277,0,79,243.0,4.654946996236267,0,0,20,-243.0,False
37,1278,0,80,263.0,4.756502383707925,0,1,20,-263.0,False
37,1279,0,79,285.0,4.822507765632338,0,0,22,-285.0,False
37,1280,0,80,307.0,4.895651926419438,0,1,22,-307.0,False
37,1281,0,80,324.0,5.052089038166903,0,0,22,-324.0,False
38,1282,1,81,348.0,5.109013767180115,0,0,25,0.0,False
38,1283,1,83,369.0,4.997005325554699,0,1,24,0.0,False
38,1284,1,82,394.0,4.912235593872808,0,0,25,0.0,False
38,1285,1,81,420.0,4.869607232973528,0,0,26,0.0,False
38,1286,1,79,449.0,4.725856232916186,0,1,28,0.0,False
38,1287,1,79,349.0,4.580326420883615,3,1,24,-349.0,False
38,1288,1,80,308.0,4.288653039400371,3,2,23,-308.0,False
38,1289,1,79,284.0,4.28965930951107,3,1,22,-284.0,False
38,1290,1,79,268.0,4.31086934535046,3,1,22,-268.0,False
38,1291,1,78,286.0,4.2246143572416255,3,2,20,-286.0,False
38,1292,1,78,308.0,4.2613330237084535,3,2,21,-308.0,False
38,1293,1,81,300.0,4.08407790911309,3,4,21,-300.0,False
38,1294,1,80,296.0,4.047047528683616,3,3,21,-296.0,False
38,1295,1,81,290.0,4.140849201184491,3,4,20,-290.0,False
38,1296,1,80,287.0,4.170993952740011,3,4,19,-287.0,False
38,1297,1,79,287.0,4.191694821833119,3,4,22,-287.0,False
