step,vehicle_count,total_waiting_time,mean_speed,phase,state
184,46,5.0,8.070459904560028,0,GGgrrrGGgrrr
185,47,7.0,8.012574700970038,0,GGgrrrGGgrrr
186,46,10.0,8.06196169582061,0,GGgrrrGGgrrr
187,46,15.0,8.240158605256081,0,GGgrrrGGgrrr
188,46,17.0,8.275792605272787,0,GGgrrrGGgrrr
189,44,19.0,8.080543584224724,0,GGgrrrGGgrrr
190,45,21.0,7.586700560496983,0,GGgrrrGGgrrr
191,45,25.0,7.336745461720707,0,GGgrrrGGgrrr
192,45,30.0,7.3032219932987115,0,GGgrrrGGgrrr
193,44,33.0,6.915433799690458,0,GGgrrrGGgrrr
194,44,39.0,7.08901140558953,0,GGgrrrGGgrrr
195,43,46.0,6.714244895099182,0,GGgrrrGGgrrr
196,43,54.0,6.712217069747229,0,GGgrrrGGgrrr
197,43,63.0,6.706981348435496,0,GGgrrrGGgrrr
198,42,72.0,6.366588238733506,0,GGgrrrGGgrrr
199,42,77.0,6.491663506783182,0,GGgrrrGGgrrr
200,41,83.0,6.136576948329987,0,GGgrrrGGgrrr
201,42,89.0,6.099827343953851,0,GGgrrrGGgrrr
202,42,94.0,6.290947932258693,0,GGgrrrGGgrrr
203,42,103.0,6.2992596736777955,0,GGgrrrGGgrrr
204,41,112.0,6.478904374151729,0,GGgrrrGGgrrr
205,41,121.0,6.466010759649902,0,GGgrrrGGgrrr
206,41,130.0,6.664087893656329,0,GGgrrrGGgrrr
207,42,139.0,6.561723947011054,0,GGgrrrGGgrrr
208,42,148.0,6.575942722586433,0,GGgrrrGGgrrr
209,42,158.0,6.5958973476110145,0,GGgrrrGGgrrr
210,43,95.0,6.6270167755311515,3,rrrGGgrrrGGg
211,43,62.0,6.65898498037429,3,rrrGGgrrrGGg
212,42,46.0,6.629450735598896,3,rrrGGgrrrGGg
213,43,33.0,6.663727945747913,3,rrrGGgrrrGGg
214,43,21.0,6.632284241795516,3,rrrGGgrrrGGg
215,44,12.0,6.820558079297812,3,rrrGGgrrrGGg
216,42,8.0,6.7572712075719865,3,rrrGGgrrrGGg
217,43,10.0,6.849543470684723,3,rrrGGgrrrGGg
218,42,12.0,6.889181138455644,3,rrrGGgrrrGGg
219,42,16.0,7.192656634430712,3,rrrGGgrrrGGg
220,43,18.0,7.308056756236686,3,rrrGGgrrrGGg
221,44,21.0,7.240192291961649,3,rrrGGgrrrGGg
222,43,24.0,7.250468358941662,3,rrrGGgrrrGGg
223,43,28.0,6.887850964027991,3,rrrGGgrrrGGg
224,44,32.0,6.900396581948792,3,rrrGGgrrrGGg
225,44,37.0,6.616789128104672,3,rrrGGgrrrGGg
226,45,41.0,6.485930968880768,3,rrrGGgrrrGGg
227,45,46.0,6.630671853303259,3,rrrGGgrrrGGg
228,45,51.0,6.841981659010924,3,rrrGGgrrrGGg
229,45,57.0,6.953716132194727,3,rrrGGgrrrGGg
230,45,63.0,7.361494094423222,3,rrrGGgrrrGGg
231,44,69.0,7.268359910884612,3,rrrGGgrrrGGg
232,44,75.0,7.575314333888872,3,rrrGGgrrrGGg
233,43,81.0,7.540614391680134,3,rrrGGgrrrGGg
234,42,87.0,7.279225898412291,3,rrrGGgrrrGGg
235,42,94.0,6.9724937123880935,3,rrrGGgrrrGGg
236,42,102.0,7.175821882769229,3,rrrGGgrrrGGg
237,44,111.0,7.19756883567145,3,rrrGGgrrrGGg
238,44,120.0,7.485958354642909,3,rrrGGgrrrGGg
239,44,129.0,7.6875246840346385,3,rrrGGgrrrGGg
240,44,68.0,7.866053275820036,0,GGgrrrGGgrrr
241,44,39.0,8.129651484900462,0,GGgrrrGGgrrr
