episode,decisions,episode_reward,avg_loss,epsilon,final_vehicle_count,final_total_waiting_time,final_mean_speed,final_total_queue
38,81,-2783776.0,32.06210783381521,0.22892321830863213,100,1588.0,3.720032351685293,47
39,80,-2195451.0,27.652226787805557,0.21994481033516405,85,1631.0,4.2819089690422265,54
40,81,-3527504.0,26.295992489214296,0.21121287779725137,92,623.0,8.189363853199916,29
41,81,-2694703.0,28.390336725446915,0.20282760788679727,104,1384.0,5.069968619923998,41
42,81,-2157041.0,29.659243206918976,0.1947752379027324,69,666.0,4.887039721751695,37
43,80,-2476735.0,25.24443474113941,0.18713611959074739,123,6109.0,2.490518683992066,96
44,81,-2260474.0,27.324983022831105,0.17970671050770023,89,502.0,3.5324242443152536,44
45,80,-2403895.0,29.2622920691967,0.1726585824303954,104,1959.0,6.378825382370953,47
46,80,-1977668.0,25.218167439103127,0.16588688314784028,85,2431.0,3.229718880544977,61
47,80,-2008312.0,25.22542013525963,0.15938077107518742,93,558.0,8.695126415441997,25
48,80,-1848757.0,26.641804826259612,0.15312982983641044,102,2145.0,6.722511759011255,44
49,81,-2184115.0,24.055377124268333,0.14705048956174777,84,612.0,5.118031101317349,45
50,80,-2098121.0,26.028356871008874,0.1412831440834766,86,1264.0,5.065538079800791,49
51,81,-1870707.0,23.47032061918282,0.13567412388881417,87,625.0,4.688058218558411,45
52,80,-2113607.0,27.609874299168588,0.1303529614278081,125,1288.0,8.308164909397933,36
53,81,-1943884.0,27.58662638840852,0.12517787562528238,78,212.0,5.167465255891879,21
54,81,-1548881.0,25.75438800270175,0.12020824363654148,92,174.0,6.192190433728796,24
55,81,-1673264.0,28.934462747456116,0.11543590882975181,91,695.0,7.433666504348628,33
56,81,-1587342.0,26.416146201851927,0.11085303839594605,103,2501.0,4.982753125919607,58
57,81,-1722421.0,30.331076333552232,0.10645211049307339,100,609.0,4.944234105389607,49
58,81,-1551266.0,25.714225009635644,0.10222590190043837,90,958.0,2.8172130362256342,64
59,81,-1831666.0,30.476035715621194,0.09816747616326515,85,394.0,4.491214326417163,26
60,80,-1511201.0,28.652481478452682,0.09431733087336629,93,2653.0,2.9854768062301122,68
61,81,-1712477.0,27.34418742156323,0.09057287984909697,81,616.0,4.859076522938216,46
62,80,-1747049.0,26.399060225486757,0.0870205959321343,97,1316.0,6.801528751374011,41
63,81,-1887821.0,27.739385787351633,0.08356582938442428,84,2440.0,3.218042194170237,60
64,81,-1355312.0,28.67206863415094,0.08024821900958717,95,682.0,7.210631336092017,35
65,80,-1355031.0,29.444262382388114,0.07710087006553674,73,765.0,5.23079321363516,40
66,80,-1281455.0,22.790408483147623,0.07407696068809447,89,616.0,7.845098236677496,31
67,80,-1904798.0,28.216313087940215,0.07117164955623895,101,893.0,8.520215134848666,30
68,81,-1668187.0,25.250383306432653,0.06834609508377829,72,926.0,4.7998825437797565,42
69,81,-1687666.0,28.37287637628155,0.06563271671130429,93,2208.0,3.3511380297365903,64
70,81,-1719730.0,30.745181171982377,0.06302706098462572,128,510.0,8.952796253172421,25
