step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_pressure,J1_main_pressure,J2_side_pressure,J2_main_pressure
21,main_green,main_green,19,4.0,8.438636215568982,4,2,2,8.0,10.0,8.0,8.0
22,main_green,main_green,19,7.0,8.892041441840492,3,2,2,8.0,10.0,8.0,8.0
23,main_green,main_green,19,11.0,9.131115520953376,4,2,2,8.0,10.0,8.0,8.0
24,main_green,main_green,24,15.0,7.376893413395364,9,2,2,8.0,10.0,8.0,8.0
25,main_green,main_green,24,19.0,7.906907813985392,4,2,2,8.0,10.0,8.0,8.0
26,main_green,main_green,25,23.0,8.12436412526783,5,2,2,8.0,10.0,8.0,8.0
27,main_green,main_green,25,27.0,8.765632476548669,4,2,2,8.0,10.0,8.0,8.0
28,main_green,main_green,26,31.0,8.831006556824999,5,2,2,8.0,10.0,8.0,8.0
29,main_green,main_green,26,35.0,9.21836238726078,4,2,2,8.0,10.0,8.0,8.0
30,main_green,main_green,26,39.0,9.193927703993037,4,2,2,11.0,13.0,11.0,11.0
31,main_green,main_green,27,43.0,8.760387585638385,5,2,2,11.0,13.0,11.0,11.0
32,main_green,main_green,28,48.0,8.374030173830315,6,2,2,11.0,13.0,11.0,11.0
33,main_green,main_green,28,54.0,8.520103697281359,6,2,2,11.0,13.0,11.0,11.0
34,main_green,main_green,28,61.0,8.588079430659452,7,2,2,11.0,13.0,11.0,11.0
35,main_green,main_green,28,69.0,8.62854394019659,8,2,2,11.0,13.0,11.0,11.0
36,main_green,main_green,33,77.0,7.461985084059762,13,2,2,11.0,13.0,11.0,11.0
37,main_green,main_green,34,85.0,7.608706850298735,9,2,2,11.0,13.0,11.0,11.0
38,main_green,main_green,34,93.0,8.178093751089127,8,2,2,11.0,13.0,11.0,11.0
39,main_green,main_green,34,101.0,8.569136510315719,8,2,2,11.0,13.0,11.0,11.0
40,main_green,main_green,35,109.0,8.459298811781213,9,2,2,12.0,12.0,14.0,16.0
41,main_green,main_green,35,117.0,8.39492103640449,8,2,2,12.0,12.0,14.0,16.0
42,main_green,main_green,36,125.0,7.968459138997856,9,2,2,12.0,12.0,14.0,16.0
43,main_green,main_green,36,134.0,8.009743196550799,9,2,2,12.0,12.0,14.0,16.0
44,main_green,main_green,37,145.0,7.876984698081496,12,2,2,12.0,12.0,14.0,16.0
45,main_green,main_green,37,157.0,7.998985672059775,12,2,2,12.0,12.0,14.0,16.0
46,main_green,main_green,37,169.0,8.155760833139839,12,2,2,12.0,12.0,14.0,16.0
47,main_green,main_green,38,181.0,8.1479669187531,13,2,2,12.0,12.0,14.0,16.0
48,main_green,main_green,43,193.0,7.274489902337769,17,2,2,12.0,12.0,14.0,16.0
49,main_green,main_green,43,205.0,7.532052129157849,12,2,2,12.0,12.0,14.0,16.0
50,main_green,main_green,43,217.0,7.916475438233863,12,2,2,15.0,17.0,14.0,14.0
51,main_green,main_green,43,229.0,8.08974588505127,12,2,2,15.0,17.0,14.0,14.0
52,main_green,main_green,45,241.0,7.956720581500796,14,2,2,15.0,17.0,14.0,14.0
53,main_green,main_green,45,253.0,8.122745323474293,12,2,2,15.0,17.0,14.0,14.0
54,main_green,main_green,45,265.0,8.17282491563029,12,2,2,15.0,17.0,14.0,14.0
55,main_green,main_green,45,277.0,8.356516788915583,12,2,2,15.0,17.0,14.0,14.0
56,main_green,main_green,46,290.0,8.041534153842338,14,2,2,15.0,17.0,14.0,14.0
57,main_green,main_green,47,305.0,7.861929927320679,16,2,2,15.0,17.0,14.0,14.0
58,main_green,main_green,47,320.0,8.085316781935665,15,2,2,15.0,17.0,14.0,14.0
59,main_green,main_green,47,336.0,8.194031187711207,16,2,2,15.0,17.0,14.0,14.0
60,main_green,main_green,52,352.0,7.38086285218472,21,2,2,12.0,14.0,12.0,14.0
61,main_green,main_green,52,368.0,7.631676025130384,16,2,2,12.0,14.0,12.0,14.0
62,main_green,main_green,53,384.0,7.752176067022042,17,2,2,12.0,14.0,12.0,14.0
63,main_green,main_green,53,400.0,7.916313640431462,16,2,2,12.0,14.0,12.0,14.0
64,main_green,main_green,54,416.0,7.678984394810926,17,2,2,12.0,14.0,12.0,14.0
65,main_green,main_green,54,432.0,7.665820078403847,16,2,2,12.0,14.0,12.0,14.0
66,main_green,main_green,54,448.0,7.657141662048167,16,2,2,12.0,14.0,12.0,14.0
67,main_green,main_green,55,466.0,7.7397356953641925,19,2,2,12.0,14.0,12.0,14.0
68,main_green,main_green,56,486.0,7.752525353560989,21,2,2,12.0,14.0,12.0,14.0
69,main_green,main_green,56,506.0,7.675886928508935,20,2,2,12.0,14.0,12.0,14.0
70,yellow_transition,yellow_transition,56,526.0,7.883245001353778,20,3,3,15.0,9.0,16.0,14.0
71,yellow_transition,yellow_transition,55,546.0,7.742470720621041,20,3,3,15.0,9.0,16.0,14.0
72,yellow_transition,yellow_transition,60,566.0,7.039054512169124,25,3,3,15.0,9.0,16.0,14.0
73,side_green,side_green,61,213.0,7.2436552493331146,13,0,0,15.0,9.0,16.0,14.0
74,side_green,side_green,61,30.0,7.703460044639812,4,0,0,15.0,9.0,16.0,14.0
75,side_green,side_green,59,2.0,7.987456813380375,2,0,0,15.0,9.0,16.0,14.0
76,side_green,side_green,60,5.0,8.422472459530107,4,0,0,15.0,9.0,16.0,14.0
77,side_green,side_green,60,9.0,8.994950957800718,4,0,0,15.0,9.0,16.0,14.0
78,side_green,side_green,61,13.0,9.461103940684193,5,0,0,15.0,9.0,16.0,14.0
79,side_green,side_green,60,17.0,9.749338544499125,4,0,0,15.0,9.0,16.0,14.0
80,side_green,side_green,61,22.0,9.737895691746589,6,0,0,15.0,9.0,16.0,14.0
81,side_green,side_green,61,27.0,9.819814961811286,5,0,0,15.0,9.0,16.0,14.0
82,side_green,side_green,61,34.0,9.865130577924765,7,0,0,15.0,9.0,16.0,14.0
83,yellow_transition,yellow_transition,60,43.0,9.506269956519121,10,1,1,-18.0,4.0,-15.0,7.0
84,yellow_transition,yellow_transition,65,53.0,8.707928559818397,15,1,1,-18.0,4.0,-15.0,7.0
85,yellow_transition,yellow_transition,65,63.0,8.88683370750979,10,1,1,-18.0,4.0,-15.0,7.0
86,main_green,main_green,65,8.0,9.281349432378335,3,2,2,-18.0,4.0,-15.0,7.0
87,main_green,main_green,64,0.0,9.549531665546215,0,2,2,-18.0,4.0,-15.0,7.0
88,main_green,main_green,66,0.0,9.490939575543393,2,2,2,-18.0,4.0,-15.0,7.0
89,main_green,main_green,66,0.0,9.714556947026352,0,2,2,-18.0,4.0,-15.0,7.0
90,main_green,main_green,66,0.0,10.220650131477434,0,2,2,-18.0,4.0,-15.0,7.0
91,main_green,main_green,63,0.0,10.660224565266823,0,2,2,-18.0,4.0,-15.0,7.0
92,main_green,main_green,61,2.0,10.674797623659234,3,2,2,-18.0,4.0,-15.0,7.0
93,main_green,main_green,56,5.0,10.55102828870639,4,2,2,-18.0,4.0,-15.0,7.0
94,main_green,main_green,55,8.0,10.821992637100958,3,2,2,-18.0,4.0,-15.0,7.0
95,main_green,main_green,50,12.0,11.001511494175375,4,2,2,-18.0,4.0,-15.0,7.0
96,main_green,main_green,53,16.0,10.021005132466804,9,2,2,-4.0,8.0,-8.0,6.0
97,main_green,main_green,50,20.0,10.203097124797575,4,2,2,-4.0,8.0,-8.0,6.0
98,main_green,main_green,48,24.0,10.230079651444584,5,2,2,-4.0,8.0,-8.0,6.0
99,main_green,main_green,47,28.0,10.430990061342934,4,2,2,-4.0,8.0,-8.0,6.0
100,main_green,main_green,47,32.0,10.4579396471856,5,2,2,-4.0,8.0,-8.0,6.0
101,main_green,main_green,47,36.0,10.390389687701076,4,2,2,-4.0,8.0,-8.0,6.0
102,main_green,main_green,47,40.0,10.164643995871042,4,2,2,-4.0,8.0,-8.0,6.0
103,main_green,main_green,48,44.0,10.014458098652666,5,2,2,-4.0,8.0,-8.0,6.0
104,main_green,main_green,49,51.0,9.944910949028776,8,2,2,-4.0,8.0,-8.0,6.0
105,main_green,main_green,49,59.0,9.992172420982396,8,2,2,-4.0,8.0,-8.0,6.0
106,main_green,main_green,49,67.0,10.15925020069309,8,2,2,0.0,14.0,0.0,14.0
107,main_green,main_green,49,75.0,10.275335789755712,8,2,2,0.0,14.0,0.0,14.0
108,main_green,main_green,54,83.0,9.449084434367402,13,2,2,0.0,14.0,0.0,14.0
109,main_green,main_green,55,91.0,9.455789202030468,9,2,2,0.0,14.0,0.0,14.0
110,main_green,main_green,55,99.0,9.688184846328866,8,2,2,0.0,14.0,0.0,14.0
111,main_green,main_green,55,107.0,9.959026345003222,8,2,2,0.0,14.0,0.0,14.0
112,main_green,main_green,53,115.0,9.483231296277378,9,2,2,0.0,14.0,0.0,14.0
113,main_green,main_green,52,123.0,9.526608678319143,8,2,2,0.0,14.0,0.0,14.0
114,main_green,main_green,51,131.0,9.27247695519659,9,2,2,0.0,14.0,0.0,14.0
115,main_green,main_green,50,139.0,9.203662877780303,8,2,2,0.0,14.0,0.0,14.0
116,main_green,main_green,49,150.0,8.90729656259807,12,2,2,8.0,16.0,5.0,13.0
117,main_green,main_green,49,162.0,8.948871982516557,12,2,2,8.0,16.0,5.0,13.0
118,main_green,main_green,49,174.0,9.067919448825162,12,2,2,8.0,16.0,5.0,13.0
119,main_green,main_green,50,186.0,9.022775771231288,13,2,2,8.0,16.0,5.0,13.0
120,main_green,main_green,55,198.0,8.310486300133535,17,2,2,8.0,16.0,5.0,13.0
121,main_green,main_green,54,210.0,8.485717211473121,12,2,2,8.0,16.0,5.0,13.0
122,main_green,main_green,54,222.0,8.727009389890153,12,2,2,8.0,16.0,5.0,13.0
123,main_green,main_green,54,234.0,8.804483841299685,12,2,2,8.0,16.0,5.0,13.0
124,main_green,main_green,56,246.0,8.633021412032909,14,2,2,8.0,16.0,5.0,13.0
125,main_green,main_green,56,258.0,8.707094546126822,12,2,2,8.0,16.0,5.0,13.0
126,main_green,main_green,56,270.0,8.678010042582446,12,2,2,10.0,12.0,7.0,9.0
127,main_green,main_green,56,282.0,8.702022617241498,12,2,2,10.0,12.0,7.0,9.0
128,main_green,main_green,57,296.0,8.589569178917024,15,2,2,10.0,12.0,7.0,9.0
129,main_green,main_green,58,312.0,8.522381557955919,17,2,2,10.0,12.0,7.0,9.0
130,main_green,main_green,58,328.0,8.606196875480341,16,2,2,10.0,12.0,7.0,9.0
131,main_green,main_green,58,344.0,8.870400852483499,16,2,2,10.0,12.0,7.0,9.0
132,main_green,main_green,63,360.0,8.20254154508439,21,2,2,10.0,12.0,7.0,9.0
133,main_green,main_green,63,376.0,8.325595137132678,16,2,2,10.0,12.0,7.0,9.0
134,main_green,main_green,64,392.0,8.49170885618982,17,2,2,10.0,12.0,7.0,9.0
135,main_green,main_green,62,408.0,8.404829815103328,16,2,2,10.0,12.0,7.0,9.0
136,yellow_transition,yellow_transition,63,424.0,8.223741129265878,17,3,3,12.0,12.0,11.0,7.0
137,yellow_transition,yellow_transition,62,440.0,8.072508053035447,16,3,3,12.0,12.0,11.0,7.0
138,yellow_transition,yellow_transition,62,456.0,8.053582417454724,16,3,3,12.0,12.0,11.0,7.0
139,main_green,side_green,61,310.0,7.976647944780121,17,2,0,12.0,12.0,11.0,7.0
140,main_green,side_green,61,251.0,8.1039564338765,13,2,0,12.0,12.0,11.0,7.0
141,main_green,side_green,60,257.0,8.278939167801534,10,2,0,12.0,12.0,11.0,7.0
142,main_green,side_green,59,267.0,8.707574784148102,10,2,0,12.0,12.0,11.0,7.0
143,main_green,side_green,58,278.0,8.873224995613363,11,2,0,12.0,12.0,11.0,7.0
144,main_green,side_green,62,289.0,8.282209322867608,16,2,0,12.0,12.0,11.0,7.0
145,main_green,side_green,63,301.0,8.507603376672746,13,2,0,12.0,12.0,11.0,7.0
146,main_green,side_green,62,313.0,8.65396838143277,12,2,0,12.0,12.0,11.0,7.0
147,main_green,side_green,61,326.0,8.780170500195004,13,2,0,12.0,12.0,11.0,7.0
148,main_green,side_green,62,340.0,8.618192555160986,15,2,0,12.0,12.0,11.0,7.0
149,yellow_transition,yellow_transition,62,355.0,8.602001476190187,15,3,1,14.0,6.0,-8.0,14.0
150,yellow_transition,yellow_transition,63,372.0,8.512804454986204,18,3,1,14.0,6.0,-8.0,14.0
151,yellow_transition,yellow_transition,62,389.0,8.51836025668579,17,3,1,14.0,6.0,-8.0,14.0
152,side_green,main_green,63,160.0,8.346656903909373,10,0,2,14.0,6.0,-8.0,14.0
153,side_green,main_green,63,35.0,8.655000877809227,4,0,2,14.0,6.0,-8.0,14.0
154,side_green,main_green,62,2.0,9.121014818332691,1,0,2,14.0,6.0,-8.0,14.0
155,side_green,main_green,63,3.0,9.582119627343689,2,0,2,14.0,6.0,-8.0,14.0
156,side_green,main_green,68,6.0,9.3796495440701,8,0,2,14.0,6.0,-8.0,14.0
157,side_green,main_green,64,9.0,9.663494563711422,3,0,2,14.0,6.0,-8.0,14.0
158,side_green,main_green,63,12.0,10.195407309397858,3,0,2,14.0,6.0,-8.0,14.0
159,side_green,main_green,60,16.0,10.48526013952601,4,0,2,14.0,6.0,-8.0,14.0
160,side_green,main_green,58,21.0,10.203464119320426,7,0,2,14.0,6.0,-8.0,14.0
161,side_green,main_green,56,27.0,10.23700636769799,6,0,2,14.0,6.0,-8.0,14.0
162,yellow_transition,yellow_transition,55,33.0,10.2968293818978,6,1,3,-11.0,15.0,-4.0,6.0
163,yellow_transition,yellow_transition,55,40.0,10.095414314577829,7,1,3,-11.0,15.0,-4.0,6.0
164,yellow_transition,yellow_transition,55,49.0,9.726464879163363,10,1,3,-11.0,15.0,-4.0,6.0
165,main_green,main_green,55,23.0,9.715680539633091,6,2,2,-11.0,15.0,-4.0,6.0
166,main_green,main_green,55,17.0,10.018780623123462,3,2,2,-11.0,15.0,-4.0,6.0
167,main_green,main_green,55,20.0,10.406627026601639,3,2,2,-11.0,15.0,-4.0,6.0
168,main_green,main_green,60,23.0,9.932220965146817,8,2,2,-11.0,15.0,-4.0,6.0
169,main_green,main_green,60,26.0,10.454815517285187,3,2,2,-11.0,15.0,-4.0,6.0
170,main_green,main_green,58,29.0,10.48073462701485,4,2,2,-11.0,15.0,-4.0,6.0
171,main_green,main_green,57,32.0,10.980469977055263,3,2,2,-11.0,15.0,-4.0,6.0
172,main_green,main_green,58,35.0,10.864333702558833,4,2,2,-11.0,15.0,-4.0,6.0
173,main_green,main_green,56,38.0,10.870617840932093,3,2,2,-11.0,15.0,-4.0,6.0
174,main_green,main_green,55,41.0,10.713175402845899,3,2,2,-11.0,15.0,-4.0,6.0
175,main_green,main_green,53,45.0,10.433779934051227,5,2,2,-8.0,10.0,-2.0,4.0
176,main_green,main_green,53,51.0,10.355312501836076,7,2,2,-8.0,10.0,-2.0,4.0
177,main_green,main_green,51,57.0,10.479732558993357,6,2,2,-8.0,10.0,-2.0,4.0
178,main_green,main_green,50,64.0,10.684521317351162,7,2,2,-8.0,10.0,-2.0,4.0
179,main_green,main_green,47,71.0,10.430394075662358,7,2,2,-8.0,10.0,-2.0,4.0
180,main_green,main_green,51,78.0,9.56133966703132,12,2,2,-8.0,10.0,-2.0,4.0
181,main_green,main_green,51,85.0,9.506512189734064,8,2,2,-8.0,10.0,-2.0,4.0
182,main_green,main_green,51,92.0,9.834832864468124,7,2,2,-8.0,10.0,-2.0,4.0
183,main_green,main_green,51,99.0,10.091406778079797,7,2,2,-8.0,10.0,-2.0,4.0
184,main_green,main_green,52,106.0,9.880507258813257,8,2,2,-8.0,10.0,-2.0,4.0
185,main_green,main_green,52,113.0,9.971092637383672,7,2,2,-4.0,6.0,9.0,17.0
186,main_green,main_green,53,120.0,9.764419980982925,8,2,2,-4.0,6.0,9.0,17.0
187,main_green,main_green,53,128.0,9.761490811308397,8,2,2,-4.0,6.0,9.0,17.0
188,main_green,main_green,54,138.0,9.611632092934043,11,2,2,-4.0,6.0,9.0,17.0
189,main_green,main_green,53,149.0,9.608038282602223,11,2,2,-4.0,6.0,9.0,17.0
190,main_green,main_green,53,160.0,9.716733695294323,11,2,2,-4.0,6.0,9.0,17.0
191,main_green,main_green,50,171.0,9.4291520469723,12,2,2,-4.0,6.0,9.0,17.0
192,main_green,main_green,55,182.0,8.688099282195958,16,2,2,-4.0,6.0,9.0,17.0
193,main_green,main_green,54,193.0,8.897707562557239,11,2,2,-4.0,6.0,9.0,17.0
194,main_green,main_green,54,204.0,9.205501135288737,11,2,2,-4.0,6.0,9.0,17.0
195,main_green,main_green,54,215.0,9.30311481528767,11,2,2,2.0,6.0,13.0,17.0
196,main_green,main_green,55,226.0,8.91692294860124,13,2,2,2.0,6.0,13.0,17.0
197,main_green,main_green,55,237.0,8.90888872527156,11,2,2,2.0,6.0,13.0,17.0
198,main_green,main_green,55,248.0,8.823134566463294,11,2,2,2.0,6.0,13.0,17.0
199,main_green,main_green,54,260.0,8.897462759267878,12,2,2,2.0,6.0,13.0,17.0
200,main_green,main_green,55,275.0,8.92491559090581,16,2,2,2.0,6.0,13.0,17.0
201,main_green,main_green,55,290.0,8.749745467230015,16,2,2,2.0,6.0,13.0,17.0
202,main_green,main_green,54,305.0,8.862314000155193,15,2,2,2.0,6.0,13.0,17.0
203,main_green,main_green,53,320.0,8.943296784694008,15,2,2,2.0,6.0,13.0,17.0
204,main_green,main_green,57,335.0,8.03880014629025,20,2,2,2.0,6.0,13.0,17.0
205,yellow_transition,yellow_transition,56,350.0,8.079512605688459,15,3,3,11.0,15.0,14.0,8.0
206,yellow_transition,yellow_transition,57,365.0,8.16951564492012,16,3,3,11.0,15.0,14.0,8.0
207,yellow_transition,yellow_transition,57,380.0,8.078029029893512,15,3,3,11.0,15.0,14.0,8.0
208,main_green,side_green,58,219.0,8.075828794295626,12,2,0,11.0,15.0,14.0,8.0
209,main_green,side_green,58,141.0,8.131436547854662,7,2,0,11.0,15.0,14.0,8.0
210,main_green,side_green,58,137.0,8.470557609392085,6,2,0,11.0,15.0,14.0,8.0
211,main_green,side_green,59,144.0,8.593387951803026,8,2,0,11.0,15.0,14.0,8.0
212,main_green,side_green,60,153.0,8.742005850994845,10,2,0,11.0,15.0,14.0,8.0
213,main_green,side_green,58,163.0,8.958906607985798,10,2,0,11.0,15.0,14.0,8.0
214,main_green,side_green,58,175.0,9.175647624698927,12,2,0,11.0,15.0,14.0,8.0
215,main_green,side_green,57,187.0,9.261195808003917,12,2,0,11.0,15.0,14.0,8.0
216,main_green,side_green,62,199.0,8.626674857907421,17,2,0,11.0,15.0,14.0,8.0
217,main_green,side_green,61,212.0,8.52877274254604,14,2,0,11.0,15.0,14.0,8.0
218,yellow_transition,yellow_transition,61,225.0,8.627024582113966,13,3,1,13.0,9.0,-11.0,13.0
219,yellow_transition,yellow_transition,59,239.0,8.506538325169803,14,3,1,13.0,9.0,-11.0,13.0
220,yellow_transition,yellow_transition,60,253.0,8.345044049063224,15,3,1,13.0,9.0,-11.0,13.0
221,side_green,main_green,59,73.0,8.397170744124447,7,0,2,13.0,9.0,-11.0,13.0
222,side_green,main_green,60,2.0,8.558250128189554,2,0,2,13.0,9.0,-11.0,13.0
223,side_green,main_green,59,3.0,8.874390839297494,1,0,2,13.0,9.0,-11.0,13.0
224,side_green,main_green,60,5.0,8.98856212164629,3,0,2,13.0,9.0,-11.0,13.0
225,side_green,main_green,59,9.0,9.476562990158245,4,0,2,13.0,9.0,-11.0,13.0
226,side_green,main_green,56,14.0,9.739906679590508,5,0,2,13.0,9.0,-11.0,13.0
227,side_green,main_green,56,19.0,9.972477778361752,6,0,2,13.0,9.0,-11.0,13.0
228,side_green,main_green,61,24.0,9.520382881665617,10,0,2,13.0,9.0,-11.0,13.0
229,side_green,main_green,58,31.0,9.73626582391838,7,0,2,13.0,9.0,-11.0,13.0
230,side_green,main_green,56,39.0,9.90682120520154,8,0,2,13.0,9.0,-11.0,13.0
231,yellow_transition,yellow_transition,54,47.0,10.065602021301938,8,1,3,-8.0,18.0,-4.0,0.0
232,yellow_transition,yellow_transition,56,55.0,9.669422990869341,10,1,3,-8.0,18.0,-4.0,0.0
233,yellow_transition,yellow_transition,55,63.0,9.452782473681943,8,1,3,-8.0,18.0,-4.0,0.0
234,main_green,main_green,54,31.0,9.501987752624686,4,2,2,-8.0,18.0,-4.0,0.0
235,main_green,main_green,54,23.0,9.599425688149168,3,2,2,-8.0,18.0,-4.0,0.0
236,main_green,main_green,55,27.0,9.69011919046308,5,2,2,-8.0,18.0,-4.0,0.0
237,main_green,main_green,56,33.0,10.008146078210546,7,2,2,-8.0,18.0,-4.0,0.0
238,main_green,main_green,56,39.0,10.260939313031724,6,2,2,-8.0,18.0,-4.0,0.0
239,main_green,main_green,53,45.0,10.459221724423296,6,2,2,-8.0,18.0,-4.0,0.0
240,main_green,main_green,57,51.0,9.802936495832814,11,2,2,-8.0,18.0,-4.0,0.0
241,main_green,main_green,55,57.0,9.968578088172105,6,2,2,-8.0,18.0,-4.0,0.0
242,main_green,main_green,54,63.0,10.073949377534333,7,2,2,-8.0,18.0,-4.0,0.0
243,main_green,main_green,52,69.0,10.250983888782466,6,2,2,-8.0,18.0,-4.0,0.0
244,main_green,main_green,53,75.0,10.209907549886672,7,2,2,3.0,21.0,-1.0,3.0
245,main_green,main_green,53,81.0,10.262325168887008,6,2,2,3.0,21.0,-1.0,3.0
246,main_green,main_green,52,87.0,10.11709492440611,6,2,2,3.0,21.0,-1.0,3.0
247,main_green,main_green,51,93.0,9.781568797814332,7,2,2,3.0,21.0,-1.0,3.0
248,main_green,main_green,52,102.0,9.69404526033408,10,2,2,3.0,21.0,-1.0,3.0
249,main_green,main_green,50,112.0,9.637636210336888,10,2,2,3.0,21.0,-1.0,3.0
250,main_green,main_green,50,122.0,9.807939107009746,10,2,2,3.0,21.0,-1.0,3.0
251,main_green,main_green,50,132.0,9.91352344489426,10,2,2,3.0,21.0,-1.0,3.0
252,main_green,main_green,54,142.0,8.963139371445088,15,2,2,3.0,21.0,-1.0,3.0
253,main_green,main_green,55,152.0,9.054784871735066,11,2,2,3.0,21.0,-1.0,3.0
254,main_green,main_green,55,162.0,9.307606303035346,10,2,2,1.0,3.0,13.0,19.0
255,main_green,main_green,55,172.0,9.473521806283994,10,2,2,1.0,3.0,13.0,19.0
256,main_green,main_green,56,182.0,9.437450288369716,11,2,2,1.0,3.0,13.0,19.0
257,main_green,main_green,56,192.0,9.415403392878119,10,2,2,1.0,3.0,13.0,19.0
258,main_green,main_green,57,202.0,9.181707816099657,11,2,2,1.0,3.0,13.0,19.0
259,main_green,main_green,55,212.0,8.97391122815376,10,2,2,1.0,3.0,13.0,19.0
260,main_green,main_green,54,223.0,8.794972920308213,12,2,2,1.0,3.0,13.0,19.0
261,main_green,main_green,54,237.0,8.873316111797601,14,2,2,1.0,3.0,13.0,19.0
262,main_green,main_green,54,251.0,9.032559646020868,14,2,2,1.0,3.0,13.0,19.0
263,main_green,main_green,55,265.0,9.019493695077738,15,2,2,1.0,3.0,13.0,19.0
264,main_green,main_green,60,279.0,8.341254891036193,19,2,2,1.0,5.0,11.0,13.0
265,main_green,main_green,58,293.0,8.405926169093915,14,2,2,1.0,5.0,11.0,13.0
266,main_green,main_green,58,307.0,8.765406079164867,14,2,2,1.0,5.0,11.0,13.0
267,main_green,main_green,58,321.0,8.672435182978369,14,2,2,1.0,5.0,11.0,13.0
268,main_green,main_green,60,335.0,8.415489417733447,16,2,2,1.0,5.0,11.0,13.0
269,main_green,main_green,59,349.0,8.390254086756991,14,2,2,1.0,5.0,11.0,13.0
270,main_green,main_green,58,363.0,8.398307604487016,14,2,2,1.0,5.0,11.0,13.0
271,main_green,main_green,58,378.0,8.318838928640087,15,2,2,1.0,5.0,11.0,13.0
272,main_green,main_green,59,396.0,8.244460298007816,19,2,2,1.0,5.0,11.0,13.0
273,main_green,main_green,60,414.0,8.301693757786103,19,2,2,1.0,5.0,11.0,13.0
274,main_green,main_green,60,432.0,8.424926630598867,18,2,2,5.0,7.0,14.0,14.0
275,main_green,main_green,59,450.0,8.466700774969713,18,2,2,5.0,7.0,14.0,14.0
276,main_green,main_green,63,468.0,7.846653607961054,23,2,2,5.0,7.0,14.0,14.0
277,main_green,main_green,62,486.0,8.067296148246259,18,2,2,5.0,7.0,14.0,14.0
278,main_green,main_green,62,504.0,7.945844316952648,19,2,2,5.0,7.0,14.0,14.0
279,main_green,main_green,61,522.0,8.07083654347212,18,2,2,5.0,7.0,14.0,14.0
280,main_green,main_green,62,540.0,7.856105536503873,19,2,2,5.0,7.0,14.0,14.0
281,main_green,main_green,62,558.0,7.9782924291477,18,2,2,5.0,7.0,14.0,14.0
282,main_green,main_green,60,576.0,7.745639868785399,18,2,2,5.0,7.0,14.0,14.0
283,main_green,main_green,60,596.0,7.579647898475997,21,2,2,5.0,7.0,14.0,14.0
284,yellow_transition,yellow_transition,61,618.0,7.404643543612626,23,3,3,13.0,9.0,17.0,15.0
285,yellow_transition,yellow_transition,60,640.0,7.246294042252715,22,3,3,13.0,9.0,17.0,15.0
286,yellow_transition,yellow_transition,59,662.0,6.996245451698057,22,3,3,13.0,9.0,17.0,15.0
287,side_green,side_green,59,271.0,7.020525567948338,14,0,0,13.0,9.0,17.0,15.0
288,side_green,side_green,62,58.0,6.588505229665113,13,0,0,13.0,9.0,17.0,15.0
289,side_green,side_green,63,5.0,6.957326837950844,4,0,0,13.0,9.0,17.0,15.0
290,side_green,side_green,63,9.0,7.7385822926524845,4,0,0,13.0,9.0,17.0,15.0
291,side_green,side_green,63,14.0,8.412469991912939,5,0,0,13.0,9.0,17.0,15.0
292,side_green,side_green,64,21.0,8.934371554581547,8,0,0,13.0,9.0,17.0,15.0
