episode,decisions,episode_reward,avg_loss,epsilon,final_vehicle_count,final_total_waiting_time,final_mean_speed,final_total_queue
133,80,-849818.0,11.239069397747517,0.05,54,392.0,6.842287356512962,20
134,81,-966808.0,12.131929490301344,0.05,64,222.0,6.381722816999691,17
135,80,-834675.0,11.649342203885316,0.05,53,388.0,6.264067349747682,21
136,80,-902106.0,12.604613618552685,0.05,55,203.0,9.77719572173259,10
137,80,-792725.0,12.02655129879713,0.05,55,955.0,3.2184593876632817,39
138,80,-842344.0,12.135505709797144,0.05,48,665.0,3.706943403624651,33
139,80,-986593.0,11.935029374063015,0.05,51,701.0,3.963408635829777,34
140,80,-1002997.0,11.677745711058378,0.05,51,733.0,3.7529950416001467,33
141,80,-660015.0,10.46677735671401,0.05,50,393.0,6.439223190901817,21
142,80,-767199.0,11.442094754427671,0.05,52,187.0,9.780760197910777,9
143,81,-927924.0,12.977988093723486,0.05,49,511.0,5.290164282280927,25
144,80,-764594.0,12.071466553211213,0.05,56,795.0,7.645309384920728,18
145,81,-940178.0,11.671170044092484,0.05,49,509.0,4.844748006755346,26
146,81,-955650.0,11.989445274994697,0.05,48,716.0,3.6480012601038165,33
147,81,-792294.0,12.661758372077236,0.05,51,516.0,5.554741109237979,25
148,80,-853089.0,12.441178943216801,0.05,54,195.0,9.481859412190996,10
149,80,-797692.0,13.376130156591534,0.05,62,728.0,5.718264599824969,30
150,80,-695012.0,15.253023479133844,0.05,51,381.0,7.086715937658324,18
151,81,-838659.0,13.220168168897983,0.05,49,501.0,5.134360891848959,24
152,80,-955011.0,14.232980085164309,0.05,54,392.0,6.749984789488506,21
153,80,-868977.0,13.819165289402008,0.05,52,868.0,3.271244737900172,36
154,80,-650134.0,14.374631384015084,0.05,49,342.0,7.18964203645893,19
155,80,-978011.0,13.109715247899294,0.05,50,394.0,6.412380235393141,20
156,80,-745644.0,14.60289816185832,0.05,48,652.0,3.8392794777823696,31
157,80,-846331.0,15.516154791414738,0.05,51,693.0,3.9700696894186938,33
158,80,-805115.0,13.745238506421448,0.05,49,402.0,6.025578782257249,22
159,80,-737074.0,12.881716912612319,0.05,53,909.0,3.19883162986506,38
160,80,-665880.0,15.525378352031112,0.05,48,358.0,6.419270273764055,22
161,81,-897110.0,13.319970750514372,0.05,58,30.0,5.553243786257678,5
162,81,-976547.0,13.281709875589536,0.05,50,503.0,5.276828327775518,24
163,81,-830896.0,18.81091226398209,0.05,50,502.0,5.255744040771296,25
164,80,-863210.0,13.785330370813607,0.05,60,401.0,6.7622613543873396,21
165,81,-880350.0,14.395836339320665,0.05,51,425.0,6.509776626109862,22
166,81,-995837.0,16.232170768726018,0.05,58,794.0,7.610711709145943,18
167,81,-1092655.0,17.015065552275857,0.05,58,19.0,6.230302477574149,4
168,81,-1018308.0,18.19977358093968,0.05,53,40.0,6.468761377583927,7
169,80,-748128.0,13.658968993276357,0.05,50,735.0,3.5886806948376733,34
170,80,-677046.0,14.271879427880048,0.05,51,403.0,6.3396434966537845,21
171,80,-659495.0,13.93685889840126,0.05,50,404.0,6.33543602615435,21
172,81,-804748.0,17.909603042367063,0.05,53,394.0,3.6989546459790987,23
173,81,-864357.0,16.646802300288353,0.05,53,142.0,5.670135561928594,15
174,80,-680082.0,14.580893806368113,0.05,48,379.0,6.760894619989471,18
175,80,-689379.0,14.7115958198905,0.05,49,399.0,6.149188927464099,21
176,81,-933198.0,15.62098827958107,0.05,69,187.0,6.53146676973957,15
177,80,-976977.0,15.948265819251537,0.05,54,388.0,6.828774310464065,20
178,81,-1229047.0,15.68661837298193,0.05,57,30.0,5.485019585306726,4
179,80,-1072616.0,16.242989954352378,0.05,68,402.0,7.492205433240471,21
180,80,-592591.0,14.66630441993475,0.05,55,797.0,8.033578416009462,18
181,80,-847137.0,16.635754803940653,0.05,51,395.0,6.572064393542539,21
182,80,-641689.0,17.452109340578318,0.05,50,394.0,6.317415406002485,21
183,81,-819340.0,17.043085681803433,0.05,50,510.0,5.297733107064479,24
184,81,-777810.0,15.144267600995523,0.05,55,1002.0,3.1096346112926616,40
185,80,-742816.0,13.927239666134119,0.05,54,194.0,9.528272824339998,10
186,81,-1093244.0,13.407196640968323,0.05,51,240.0,5.433025830060666,19
187,81,-1105019.0,13.677010269812596,0.05,58,201.0,8.290091579340316,11
188,81,-932685.0,15.766731412322432,0.05,53,10.0,8.36355564049407,2
189,80,-858402.0,16.434307955950498,0.05,53,193.0,9.678567778230995,9
190,80,-758075.0,13.364244864881039,0.05,50,696.0,3.883915025600777,32
191,80,-933372.0,14.381929130107164,0.05,56,1004.0,2.8896025880206904,42
192,81,-965299.0,14.56279170660325,0.05,55,602.0,5.940747257304353,26
193,81,-976686.0,14.919985013979453,0.05,50,447.0,6.238061124349194,22
194,81,-800665.0,14.400296410660685,0.05,50,417.0,6.232747541006818,22
195,80,-859403.0,14.613903672248124,0.05,58,1047.0,2.7662942615360073,43
196,81,-906603.0,15.82440130504561,0.05,50,271.0,3.9824504685050566,19
197,81,-1107731.0,14.542846579610565,0.05,55,154.0,5.857990270793358,15
198,81,-941245.0,14.727089119546207,0.05,58,133.0,8.999535438878803,5
199,80,-720774.0,15.975147361308336,0.05,49,703.0,3.6503147725815217,33
200,81,-990489.0,14.202601613085946,0.05,48,467.0,5.141753691561924,24
201,80,-835985.0,15.910511181503534,0.05,53,383.0,6.41016303026521,20
202,80,-870131.0,14.021275351196527,0.05,49,385.0,6.989888122698268,19
203,80,-736339.0,16.882982620596884,0.05,52,893.0,3.161455390622383,38
204,80,-804598.0,14.992632851749658,0.05,50,376.0,7.274642995052442,19
205,80,-746419.0,15.726162533462048,0.05,51,404.0,6.322937082401782,21
206,80,-845729.0,16.716069504618645,0.05,51,746.0,3.7613884771337163,34
207,81,-915284.0,14.948019776815249,0.05,66,217.0,9.303745459916575,9
208,80,-882535.0,17.141648473590614,0.05,50,387.0,7.044724889479305,20
209,81,-813003.0,16.401905922978013,0.05,49,424.0,6.303792087421754,22
210,80,-772071.0,16.444855362176895,0.05,52,199.0,9.85334292783051,9
211,80,-977757.0,16.358057805895804,0.05,49,699.0,3.6881262070360203,32
212,81,-838517.0,15.545035345318876,0.05,65,463.0,6.165548272980969,24
213,80,-948858.0,14.82034080028534,0.05,48,392.0,6.310842012691825,21
214,80,-647121.0,18.395660983026026,0.05,51,405.0,6.519381789761664,22
215,80,-631767.0,15.5426603756845,0.05,49,399.0,6.301330252741683,22
216,80,-896378.0,15.131442072242498,0.05,54,399.0,6.882781559183546,21
217,80,-901492.0,14.542322239279747,0.05,54,384.0,6.840979406432115,21
218,81,-1000700.0,18.63875789554031,0.05,56,5.0,8.647534836486882,3
219,80,-716213.0,17.235012616962194,0.05,54,902.0,3.385538384878878,38
220,80,-652047.0,14.552046027034521,0.05,55,217.0,9.416080077234367,11
221,80,-748605.0,18.771199671179055,0.05,49,395.0,6.224134212401854,21
222,81,-920395.0,13.63784920874937,0.05,55,84.0,9.01388727008418,4
223,80,-869267.0,16.532836505025625,0.05,49,382.0,6.8292683705356705,20
224,80,-854030.0,15.980168844759465,0.05,50,396.0,6.107818576178373,21
225,80,-769613.0,15.219257282465696,0.05,54,203.0,9.561919084659367,10
226,80,-680872.0,16.683433132618667,0.05,54,386.0,6.950100187372958,21
227,81,-846169.0,14.654258689762633,0.05,49,415.0,6.096757626997017,22
228,80,-809272.0,15.46823488920927,0.05,53,895.0,3.091922992686734,38
229,80,-794759.0,16.738891522586346,0.05,51,394.0,6.716953695233886,21
230,81,-742894.0,15.443742668187177,0.05,57,793.0,7.867376757269109,18
231,80,-692118.0,14.964004284143448,0.05,51,399.0,6.6437314423780185,22
232,81,-990931.0,16.580603715814192,0.05,58,210.0,9.362731210216358,10
233,80,-684527.0,13.92642073854804,0.05,54,933.0,3.1085430826574965,39
234,80,-786729.0,15.429320872202515,0.05,58,1023.0,3.059639228671904,42
235,80,-920119.0,17.819620175659658,0.05,54,947.0,3.007939169127278,40
236,80,-905120.0,15.423550294712186,0.05,49,734.0,3.4404616684736555,34
237,80,-1096712.0,17.506924684345723,0.05,55,372.0,6.656079765232514,21
238,80,-828441.0,18.661218924820425,0.05,54,202.0,9.587384536210164,10
239,80,-950537.0,17.157911297678947,0.05,53,837.0,3.7038022199902567,36
240,80,-980900.0,16.61852163858712,0.05,50,436.0,5.98479140491351,22
241,81,-837813.0,14.887638997884444,0.05,48,745.0,3.3964071223084162,33
242,80,-793875.0,16.24176735803485,0.05,50,394.0,6.26869466350299,23
243,80,-1074719.0,17.228477799892424,0.05,53,214.0,9.484032058334368,10
244,81,-998506.0,14.670283046033648,0.05,56,140.0,6.787413143743691,14
245,81,-992239.0,18.54377410588441,0.05,56,84.0,8.776778820400306,6
246,80,-736476.0,16.001309603452682,0.05,50,744.0,3.5811728120159767,34
247,80,-734569.0,18.97264989465475,0.05,54,956.0,3.1170064900898127,38
248,81,-1149683.0,17.291594181531742,0.05,48,758.0,3.351853753540979,33
249,81,-1030350.0,17.190500656763714,0.05,52,292.0,5.3295962990321915,18
250,81,-1111015.0,19.13690929501145,0.05,56,18.0,8.064889132862708,5
251,81,-883697.0,17.29646943895905,0.05,55,87.0,8.897713240120005,5
252,80,-980621.0,14.112456533312798,0.05,61,1239.0,7.434727060715196,22
253,81,-1006778.0,14.647339859126527,0.05,52,182.0,9.922282972369372,8
254,81,-1057109.0,17.173307206895615,0.05,55,1004.0,2.9716111685325517,38
255,81,-1066036.0,13.29763674588851,0.05,55,175.0,9.296204630030848,9
256,80,-856497.0,13.74962872415781,0.05,49,748.0,3.420370954509563,34
257,81,-864582.0,14.940629583450011,0.05,48,741.0,3.348076459309855,32
258,80,-798952.0,15.406474291533232,0.05,53,833.0,3.3183460807125633,36
259,81,-1074357.0,16.42782116598553,0.05,66,1319.0,2.6424668150827393,49
260,80,-829637.0,15.270085605978966,0.05,49,383.0,6.908253832488011,20
261,80,-987600.0,15.000961036980152,0.05,48,698.0,3.4967020586577306,33
262,80,-767521.0,12.839289817214013,0.05,55,398.0,6.718536605463409,20
263,80,-763001.0,17.471570520848037,0.05,53,788.0,3.8048985108613875,35
264,81,-1149378.0,17.00430257673617,0.05,59,498.0,3.8882087375467576,25
265,81,-989915.0,17.40117570353143,0.05,52,151.0,5.657968439832478,14
266,80,-843833.0,13.937511637806892,0.05,51,735.0,3.706487941338375,33
267,80,-742390.0,14.753819794580341,0.05,50,701.0,3.878114164902406,33
268,80,-848998.0,17.661216623336077,0.05,49,376.0,7.018577843113012,19
269,81,-826922.0,14.292667852507698,0.05,49,400.0,6.422198487538955,20
270,81,-799530.0,16.34826836909777,0.05,50,495.0,5.78303703431659,24
271,81,-852433.0,16.61555372049779,0.05,52,871.0,3.241024318633064,36
272,80,-861500.0,15.403145848959685,0.05,50,744.0,3.576519427556627,34
273,81,-884524.0,17.58949167235398,0.05,54,178.0,9.57154871614108,9
274,80,-856670.0,16.610856544971465,0.05,51,351.0,6.870351460149755,20
275,80,-669996.0,15.707127429917454,0.05,50,400.0,6.378492673697727,21
276,81,-745552.0,14.081963114532424,0.05,54,194.0,9.629470115912618,9
277,80,-839246.0,15.44178337007761,0.05,53,441.0,6.371720861492935,22
278,80,-726754.0,15.932816310226917,0.05,49,392.0,6.210903784066141,21
279,80,-797941.0,16.465677835047245,0.05,53,212.0,9.484254049564171,10
280,81,-853999.0,16.773886146736732,0.05,51,185.0,5.730976222153601,13
281,80,-740270.0,17.63406712859869,0.05,51,736.0,3.6899118442359873,33
282,81,-950823.0,14.598425194069192,0.05,49,741.0,3.5467046249861385,33
283,80,-673208.0,15.738017980754375,0.05,53,187.0,10.006219732619373,9
284,80,-959255.0,17.299244406819344,0.05,53,194.0,9.84054559307697,9
285,81,-828973.0,18.564416568588328,0.05,49,797.0,3.2362097829340564,34
286,80,-887557.0,13.717589180916548,0.05,48,692.0,3.4278422599635,33
287,80,-797792.0,14.56912391409278,0.05,49,710.0,3.6475701558431246,34
288,80,-580842.0,14.947903826832771,0.05,50,393.0,6.454159223086979,23
289,80,-792909.0,16.342563961446285,0.05,52,201.0,9.68310770735339,9
290,80,-726095.0,15.746430431306361,0.05,54,916.0,3.2682037330745914,38
291,80,-928513.0,15.579768262803555,0.05,50,378.0,6.962416895655789,20
292,80,-765133.0,17.375159381330015,0.05,54,978.0,3.1088864444477546,40
293,81,-935970.0,16.479686758768413,0.05,56,6.0,8.395870323517931,3
294,80,-634906.0,15.435068761557341,0.05,52,399.0,6.383088547653936,22
295,81,-721931.0,17.198968336538034,0.05,49,425.0,5.966220692686608,23
296,80,-672653.0,18.4476546600461,0.05,49,339.0,7.135566868331641,18
297,80,-809504.0,15.317376190796494,0.05,55,391.0,6.777176881420819,21
298,81,-895517.0,17.97113511334231,0.05,60,581.0,6.154509345002568,26
299,80,-770113.0,18.909905960410832,0.05,55,383.0,6.64481212529738,21
300,80,-807169.0,21.079500011354686,0.05,53,393.0,6.465616307375676,21
