decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue,reward,done
1,2,1,1,6,0.0,1.789690213444798,0,2,2,0,0,0,0,-0.0,False
1,3,1,1,6,0.0,3.756390419423891,0,2,2,0,0,0,0,-0.0,False
1,4,1,1,6,0.0,5.92296972476955,0,2,2,0,0,0,0,-0.0,False
1,5,1,1,7,0.0,6.671355706260407,1,2,2,0,1,0,0,-0.0,False
1,6,1,1,7,0.0,8.580810196774213,0,2,2,0,0,0,0,-0.0,False
1,7,1,1,8,0.0,9.202939155693068,1,2,2,0,0,0,1,-0.0,False
1,8,1,1,8,0.0,10.419143116186309,0,2,2,0,0,0,0,-0.0,False
1,9,1,1,9,0.0,9.884092093126895,1,2,2,0,1,0,0,-0.0,False
1,10,1,1,9,0.0,10.511177492539856,0,2,2,0,0,0,0,-0.0,False
1,11,1,1,9,0.0,10.934847417781384,0,2,2,0,0,0,0,-0.0,False
1,12,1,1,10,0.0,10.446661870689825,1,2,2,0,0,0,1,-0.0,False
1,13,1,1,15,0.0,7.3056574359121695,5,2,2,2,1,2,0,-0.0,False
1,14,1,1,15,0.0,8.338465850555735,0,2,2,0,0,0,0,-0.0,False
1,15,1,1,15,0.0,9.418157730429211,0,2,2,0,0,0,0,-0.0,False
1,16,1,1,15,0.0,10.108933294090166,0,2,2,0,0,0,0,-0.0,False
1,17,1,1,17,0.0,9.601012624314357,2,2,2,0,1,0,1,-0.0,False
1,18,1,1,17,0.0,9.803240230983805,0,2,2,0,0,0,0,-0.0,False
1,19,1,1,17,0.0,9.697787891285301,0,2,2,0,0,0,0,-0.0,False
1,20,1,1,17,0.0,9.510015373955067,0,2,2,0,0,0,0,-0.0,False
1,21,1,1,18,2.0,8.850709683669685,3,2,2,2,1,0,0,-2.0,False
1,22,1,1,19,5.0,8.503522731003356,4,2,2,2,0,1,1,-5.0,False
1,23,1,1,19,8.0,8.786041627978282,3,2,2,2,0,1,0,-8.0,False
1,24,1,1,19,12.0,9.05405295967165,4,2,2,2,0,2,0,-12.0,False
1,25,1,1,24,16.0,7.449130202862913,9,2,2,4,1,4,0,-16.0,False
1,26,1,1,24,20.0,8.138159438565916,4,2,2,2,0,2,0,-20.0,False
1,27,1,1,25,24.0,8.262897341685502,5,2,2,2,0,2,1,-24.0,False
1,28,1,1,25,28.0,8.777301566158213,4,2,2,2,0,2,0,-28.0,False
1,29,1,1,26,32.0,8.551356382960515,5,2,2,2,1,2,0,-32.0,False
