step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_pressure,J1_main_pressure,J2_side_pressure,J2_main_pressure
121,yellow_transition,yellow_transition,62,486.0,7.392874557653057,18,3,3,10.0,8.0,9.0,11.0
122,side_green,main_green,61,313.0,7.479490173959687,14,0,2,10.0,8.0,9.0,11.0
123,side_green,main_green,61,224.0,7.729895131918843,11,0,2,10.0,8.0,9.0,11.0
124,side_green,main_green,63,217.0,7.774680010847115,13,0,2,10.0,8.0,9.0,11.0
125,side_green,main_green,61,228.0,7.846503761039172,11,0,2,10.0,8.0,9.0,11.0
126,side_green,main_green,61,239.0,8.099165739299181,11,0,2,10.0,8.0,9.0,11.0
127,side_green,main_green,61,251.0,8.473204389691377,12,0,2,10.0,8.0,9.0,11.0
128,side_green,main_green,61,265.0,8.539955005552818,15,0,2,10.0,8.0,9.0,11.0
129,side_green,main_green,62,280.0,8.703920465214354,16,0,2,10.0,8.0,9.0,11.0
130,side_green,main_green,62,295.0,8.958334794593906,15,0,2,10.0,8.0,9.0,11.0
131,side_green,main_green,61,310.0,8.91491925187103,15,0,2,10.0,8.0,9.0,11.0
132,yellow_transition,yellow_transition,65,326.0,8.118196465317569,21,1,3,-15.0,15.0,11.0,1.0
133,yellow_transition,yellow_transition,64,342.0,8.045786296096711,16,1,3,-15.0,15.0,11.0,1.0
134,yellow_transition,yellow_transition,63,358.0,7.750373664545545,17,1,3,-15.0,15.0,11.0,1.0
135,main_green,side_green,63,131.0,7.94073336438752,9,2,0,-15.0,15.0,11.0,1.0
136,main_green,side_green,64,18.0,7.972931680013834,4,2,0,-15.0,15.0,11.0,1.0
137,main_green,side_green,64,1.0,8.64557855906414,1,2,0,-15.0,15.0,11.0,1.0
138,main_green,side_green,64,4.0,9.150152308435795,3,2,0,-15.0,15.0,11.0,1.0
139,main_green,side_green,64,7.0,9.404909895693441,4,2,0,-15.0,15.0,11.0,1.0
140,main_green,side_green,64,11.0,9.707994822301005,5,2,0,-15.0,15.0,11.0,1.0
141,main_green,side_green,61,17.0,10.193498208090997,6,2,0,-15.0,15.0,11.0,1.0
142,main_green,side_green,60,23.0,10.594071124199866,6,2,0,-15.0,15.0,11.0,1.0
143,main_green,side_green,57,29.0,10.857460850790256,6,2,0,-15.0,15.0,11.0,1.0
144,main_green,side_green,60,35.0,10.065861442873416,11,2,0,-15.0,15.0,11.0,1.0
145,yellow_transition,yellow_transition,59,41.0,10.00375865315832,7,3,1,-4.0,2.0,-11.0,11.0
146,yellow_transition,yellow_transition,58,47.0,10.212892730875518,6,3,1,-4.0,2.0,-11.0,11.0
147,yellow_transition,yellow_transition,57,53.0,10.319738969525874,6,3,1,-4.0,2.0,-11.0,11.0
148,main_green,main_green,57,17.0,10.424788423724593,3,2,2,-4.0,2.0,-11.0,11.0
149,main_green,main_green,57,19.0,10.36698411350635,2,2,2,-4.0,2.0,-11.0,11.0
150,main_green,main_green,58,21.0,10.41523418890455,3,2,2,-4.0,2.0,-11.0,11.0
151,main_green,main_green,58,23.0,10.654969137487573,2,2,2,-4.0,2.0,-11.0,11.0
152,main_green,main_green,58,27.0,10.67613819877094,5,2,2,-4.0,2.0,-11.0,11.0
153,main_green,main_green,55,32.0,10.705769918670345,5,2,2,-4.0,2.0,-11.0,11.0
154,main_green,main_green,53,37.0,10.851179543571078,5,2,2,-4.0,2.0,-11.0,11.0
155,main_green,main_green,52,42.0,10.653405522727939,6,2,2,-4.0,2.0,-11.0,11.0
156,main_green,main_green,55,48.0,9.661320621589686,11,2,2,-4.0,2.0,-11.0,11.0
157,main_green,main_green,52,54.0,9.96168396023903,6,2,2,-4.0,2.0,-11.0,11.0
158,main_green,main_green,50,60.0,10.064075603253379,6,2,2,-1.0,7.0,3.0,21.0
159,main_green,main_green,50,66.0,10.30681560637754,6,2,2,-1.0,7.0,3.0,21.0
160,main_green,main_green,51,72.0,10.078668819519976,8,2,2,-1.0,7.0,3.0,21.0
161,main_green,main_green,50,78.0,9.894357611453522,6,2,2,-1.0,7.0,3.0,21.0
162,main_green,main_green,49,84.0,9.90676544453644,6,2,2,-1.0,7.0,3.0,21.0
163,main_green,main_green,49,91.0,9.697663852696138,7,2,2,-1.0,7.0,3.0,21.0
164,main_green,main_green,48,100.0,9.448228704082105,10,2,2,-1.0,7.0,3.0,21.0
165,main_green,main_green,49,109.0,9.367494910329484,10,2,2,-1.0,7.0,3.0,21.0
166,main_green,main_green,49,119.0,9.405161412248114,10,2,2,-1.0,7.0,3.0,21.0
167,main_green,main_green,49,129.0,9.555098815209238,10,2,2,-1.0,7.0,3.0,21.0
168,main_green,main_green,53,139.0,8.721026535237852,15,2,2,8.0,20.0,-1.0,9.0
169,main_green,main_green,53,149.0,9.04062912882993,10,2,2,8.0,20.0,-1.0,9.0
170,main_green,main_green,54,159.0,9.073582791097452,11,2,2,8.0,20.0,-1.0,9.0
171,main_green,main_green,54,169.0,9.291859141997373,10,2,2,8.0,20.0,-1.0,9.0
172,main_green,main_green,55,179.0,9.035851732813528,11,2,2,8.0,20.0,-1.0,9.0
173,main_green,main_green,55,189.0,9.181276994950348,10,2,2,8.0,20.0,-1.0,9.0
174,main_green,main_green,53,199.0,8.999364120549034,10,2,2,8.0,20.0,-1.0,9.0
175,main_green,main_green,53,209.0,8.86154804847759,11,2,2,8.0,20.0,-1.0,9.0
176,main_green,main_green,54,220.0,8.654639220709075,12,2,2,8.0,20.0,-1.0,9.0
177,main_green,main_green,54,234.0,8.8813203643382,14,2,2,8.0,20.0,-1.0,9.0
178,main_green,main_green,54,248.0,8.9185529433685,14,2,2,12.0,14.0,2.0,6.0
179,main_green,main_green,54,262.0,9.03827954281783,14,2,2,12.0,14.0,2.0,6.0
180,main_green,main_green,59,276.0,8.333073963017975,19,2,2,12.0,14.0,2.0,6.0
181,main_green,main_green,60,290.0,8.386828864447242,15,2,2,12.0,14.0,2.0,6.0
182,main_green,main_green,60,304.0,8.759931144723792,14,2,2,12.0,14.0,2.0,6.0
183,main_green,main_green,60,318.0,8.876241508936838,14,2,2,12.0,14.0,2.0,6.0
184,main_green,main_green,60,332.0,8.69596335771924,15,2,2,12.0,14.0,2.0,6.0
185,main_green,main_green,60,346.0,8.665422706772068,14,2,2,12.0,14.0,2.0,6.0
186,main_green,main_green,61,360.0,8.493110508784053,15,2,2,12.0,14.0,2.0,6.0
187,main_green,main_green,61,375.0,8.58392419224997,15,2,2,12.0,14.0,2.0,6.0
188,yellow_transition,yellow_transition,61,391.0,8.437450129026184,17,3,3,13.0,9.0,5.0,7.0
189,yellow_transition,yellow_transition,60,408.0,8.273578723701725,17,3,3,13.0,9.0,5.0,7.0
190,yellow_transition,yellow_transition,60,426.0,8.289617510194558,18,3,3,13.0,9.0,5.0,7.0
191,side_green,main_green,60,265.0,8.269430040260312,15,0,2,13.0,9.0,5.0,7.0
192,side_green,main_green,64,188.0,7.876110058523773,15,0,2,13.0,9.0,5.0,7.0
193,side_green,main_green,64,187.0,8.371688847075957,8,0,2,13.0,9.0,5.0,7.0
194,side_green,main_green,62,195.0,8.550378807703263,8,0,2,13.0,9.0,5.0,7.0
195,side_green,main_green,62,204.0,8.875832769629623,9,0,2,13.0,9.0,5.0,7.0
196,side_green,main_green,63,214.0,8.790719667242026,12,0,2,13.0,9.0,5.0,7.0
197,side_green,main_green,62,225.0,8.973289047673733,11,0,2,13.0,9.0,5.0,7.0
198,side_green,main_green,62,237.0,9.157448548721215,12,0,2,13.0,9.0,5.0,7.0
199,side_green,main_green,60,250.0,9.183473116936007,13,0,2,13.0,9.0,5.0,7.0
200,side_green,main_green,61,264.0,8.966765522959237,15,0,2,13.0,9.0,5.0,7.0
201,yellow_transition,yellow_transition,61,278.0,8.75630117205966,15,1,3,-14.0,14.0,11.0,1.0
202,yellow_transition,yellow_transition,60,292.0,8.639473021313893,14,1,3,-14.0,14.0,11.0,1.0
203,yellow_transition,yellow_transition,59,307.0,8.593982116811953,15,1,3,-14.0,14.0,11.0,1.0
204,main_green,side_green,64,108.0,8.192310291784096,12,2,0,-14.0,14.0,11.0,1.0
205,main_green,side_green,64,14.0,8.712735629645596,2,2,0,-14.0,14.0,11.0,1.0
206,main_green,side_green,65,0.0,9.058570755958637,1,2,0,-14.0,14.0,11.0,1.0
207,main_green,side_green,64,1.0,9.587410185849782,1,2,0,-14.0,14.0,11.0,1.0
208,main_green,side_green,63,2.0,9.778443043303715,2,2,0,-14.0,14.0,11.0,1.0
209,main_green,side_green,62,3.0,10.153028756954397,1,2,0,-14.0,14.0,11.0,1.0
210,main_green,side_green,60,5.0,10.336029595305188,2,2,0,-14.0,14.0,11.0,1.0
211,main_green,side_green,60,7.0,10.468055459984532,3,2,0,-14.0,14.0,11.0,1.0
212,main_green,side_green,60,12.0,10.514388489737065,6,2,0,-14.0,14.0,11.0,1.0
213,main_green,side_green,57,17.0,10.598962898397188,5,2,0,-14.0,14.0,11.0,1.0
214,yellow_transition,yellow_transition,54,24.0,10.446088478919874,7,3,1,-10.0,-2.0,-14.0,14.0
215,yellow_transition,yellow_transition,53,31.0,10.514658600425006,7,3,1,-10.0,-2.0,-14.0,14.0
216,yellow_transition,yellow_transition,58,38.0,9.433890610434217,12,3,1,-10.0,-2.0,-14.0,14.0
217,main_green,main_green,58,16.0,9.64406072395619,4,2,2,-10.0,-2.0,-14.0,14.0
218,main_green,main_green,57,14.0,10.028816219447192,2,2,2,-10.0,-2.0,-14.0,14.0
219,main_green,main_green,57,16.0,10.55737923811692,2,2,2,-10.0,-2.0,-14.0,14.0
220,main_green,main_green,57,18.0,10.589661529929566,3,2,2,-10.0,-2.0,-14.0,14.0
221,main_green,main_green,55,20.0,10.981026594417944,2,2,2,-10.0,-2.0,-14.0,14.0
222,main_green,main_green,54,22.0,10.824907009779317,3,2,2,-10.0,-2.0,-14.0,14.0
223,main_green,main_green,51,24.0,10.710398000597978,2,2,2,-10.0,-2.0,-14.0,14.0
224,main_green,main_green,51,27.0,10.57271212865348,4,2,2,-10.0,-2.0,-14.0,14.0
225,main_green,main_green,49,32.0,10.538455641109255,5,2,2,-10.0,-2.0,-14.0,14.0
226,main_green,main_green,46,38.0,10.62394468283832,6,2,2,-10.0,-2.0,-14.0,14.0
227,main_green,main_green,46,44.0,10.367484433389464,7,2,2,-3.0,7.0,-1.0,17.0
228,main_green,main_green,50,50.0,9.45893554547213,11,2,2,-3.0,7.0,-1.0,17.0
229,main_green,main_green,50,56.0,9.657716243522302,6,2,2,-3.0,7.0,-1.0,17.0
230,main_green,main_green,49,62.0,9.834979773654437,6,2,2,-3.0,7.0,-1.0,17.0
231,main_green,main_green,48,68.0,10.001931879810593,6,2,2,-3.0,7.0,-1.0,17.0
232,main_green,main_green,50,74.0,9.876404252785768,8,2,2,-3.0,7.0,-1.0,17.0
233,main_green,main_green,50,80.0,9.987668242859199,6,2,2,-3.0,7.0,-1.0,17.0
234,main_green,main_green,49,86.0,9.998243156066074,6,2,2,-3.0,7.0,-1.0,17.0
235,main_green,main_green,48,93.0,10.074659747526129,7,2,2,-3.0,7.0,-1.0,17.0
236,main_green,main_green,49,100.0,9.89638026528431,8,2,2,-3.0,7.0,-1.0,17.0
237,main_green,main_green,50,107.0,9.523839263852516,8,2,2,8.0,22.0,-1.0,7.0
238,main_green,main_green,50,116.0,9.823849112437472,9,2,2,8.0,22.0,-1.0,7.0
239,main_green,main_green,50,126.0,9.828985402205138,10,2,2,8.0,22.0,-1.0,7.0
240,main_green,main_green,55,136.0,9.03546355526256,15,2,2,8.0,22.0,-1.0,7.0
241,main_green,main_green,54,146.0,9.220344981944342,10,2,2,8.0,22.0,-1.0,7.0
242,main_green,main_green,55,156.0,9.254438322350971,11,2,2,8.0,22.0,-1.0,7.0
243,main_green,main_green,53,166.0,9.384861972561529,10,2,2,8.0,22.0,-1.0,7.0
244,main_green,main_green,54,176.0,9.339936371553062,11,2,2,8.0,22.0,-1.0,7.0
245,main_green,main_green,54,186.0,9.495863287978716,10,2,2,8.0,22.0,-1.0,7.0
246,main_green,main_green,53,196.0,9.504851062736208,10,2,2,8.0,22.0,-1.0,7.0
247,main_green,main_green,54,206.0,9.216212032571665,11,2,2,13.0,15.0,2.0,6.0
248,main_green,main_green,55,218.0,8.905974094511064,13,2,2,13.0,15.0,2.0,6.0
249,main_green,main_green,55,232.0,9.087317975845494,14,2,2,13.0,15.0,2.0,6.0
250,main_green,main_green,55,246.0,9.21820149442926,14,2,2,13.0,15.0,2.0,6.0
251,main_green,main_green,55,260.0,9.215692935560101,14,2,2,13.0,15.0,2.0,6.0
252,main_green,main_green,60,274.0,8.583038259273211,19,2,2,13.0,15.0,2.0,6.0
253,main_green,main_green,60,288.0,8.502406790906331,15,2,2,13.0,15.0,2.0,6.0
254,main_green,main_green,60,302.0,8.769201001442772,14,2,2,13.0,15.0,2.0,6.0
255,main_green,main_green,59,316.0,8.852568988819598,14,2,2,13.0,15.0,2.0,6.0
256,main_green,main_green,59,330.0,8.717393707858282,15,2,2,13.0,15.0,2.0,6.0
257,yellow_transition,yellow_transition,59,344.0,8.799912430537361,14,3,3,11.0,9.0,8.0,10.0
258,yellow_transition,yellow_transition,60,358.0,8.447155852985357,15,3,3,11.0,9.0,8.0,10.0
259,yellow_transition,yellow_transition,58,372.0,8.248557254706169,14,3,3,11.0,9.0,8.0,10.0
260,side_green,main_green,59,218.0,8.307898461489533,13,0,2,11.0,9.0,8.0,10.0
261,side_green,main_green,58,155.0,8.46945717698853,10,0,2,11.0,9.0,8.0,10.0
262,side_green,main_green,58,163.0,8.82161664746999,9,0,2,11.0,9.0,8.0,10.0
263,side_green,main_green,58,172.0,8.967855511355987,10,0,2,11.0,9.0,8.0,10.0
264,side_green,main_green,63,181.0,8.49854297483946,14,0,2,11.0,9.0,8.0,10.0
265,side_green,main_green,62,190.0,8.835167066071547,9,0,2,11.0,9.0,8.0,10.0
266,side_green,main_green,62,200.0,9.221763983879798,10,0,2,11.0,9.0,8.0,10.0
267,side_green,main_green,60,211.0,9.424516109816842,11,0,2,11.0,9.0,8.0,10.0
268,side_green,main_green,61,222.0,9.022455261140067,13,0,2,11.0,9.0,8.0,10.0
269,side_green,main_green,60,233.0,8.987185030258328,11,0,2,11.0,9.0,8.0,10.0
270,yellow_transition,yellow_transition,60,246.0,8.995511994164133,13,1,3,-12.0,14.0,12.0,6.0
271,yellow_transition,yellow_transition,59,260.0,8.750638665387287,14,1,3,-12.0,14.0,12.0,6.0
272,yellow_transition,yellow_transition,60,275.0,8.604400223463573,16,1,3,-12.0,14.0,12.0,6.0
273,main_green,side_green,60,89.0,8.464624018858395,9,2,0,-12.0,14.0,12.0,6.0
274,main_green,side_green,60,8.0,8.92000739809659,3,2,0,-12.0,14.0,12.0,6.0
275,main_green,side_green,58,4.0,9.204539179615722,3,2,0,-12.0,14.0,12.0,6.0
276,main_green,side_green,62,7.0,8.815496882295626,8,2,0,-12.0,14.0,12.0,6.0
277,main_green,side_green,61,10.0,9.435790251758437,3,2,0,-12.0,14.0,12.0,6.0
278,main_green,side_green,60,14.0,9.718245075224056,5,2,0,-12.0,14.0,12.0,6.0
279,main_green,side_green,59,18.0,10.204152911200408,4,2,0,-12.0,14.0,12.0,6.0
280,main_green,side_green,57,22.0,10.133122933759342,5,2,0,-12.0,14.0,12.0,6.0
281,main_green,side_green,57,27.0,10.166548552279806,5,2,0,-12.0,14.0,12.0,6.0
282,main_green,side_green,57,32.0,10.312613343780514,5,2,0,-12.0,14.0,12.0,6.0
283,yellow_transition,yellow_transition,57,38.0,9.992805829577502,7,3,1,-11.0,-3.0,-11.0,17.0
284,yellow_transition,yellow_transition,55,44.0,9.654605379095141,7,3,1,-11.0,-3.0,-11.0,17.0
285,yellow_transition,yellow_transition,54,53.0,9.717695648467956,9,3,1,-11.0,-3.0,-11.0,17.0
286,main_green,main_green,53,19.0,9.80606070371722,5,2,2,-11.0,-3.0,-11.0,17.0
287,main_green,main_green,52,6.0,10.25358744029749,2,2,2,-11.0,-3.0,-11.0,17.0
288,main_green,main_green,56,8.0,9.560843327700146,7,2,2,-11.0,-3.0,-11.0,17.0
289,main_green,main_green,57,10.0,9.899954182152042,3,2,2,-11.0,-3.0,-11.0,17.0
290,main_green,main_green,57,12.0,10.550620407358108,2,2,2,-11.0,-3.0,-11.0,17.0
