step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_pressure,J1_main_pressure,J2_side_pressure,J2_main_pressure
118,main_green,main_green,49,171.0,9.255710988209207,12,2,2,6.0,14.0,3.0,11.0
119,main_green,main_green,49,183.0,9.225394673574828,13,2,2,6.0,14.0,3.0,11.0
120,main_green,main_green,54,195.0,8.364445463237669,17,2,2,6.0,14.0,3.0,11.0
121,main_green,main_green,54,207.0,8.784271454525634,12,2,2,6.0,14.0,3.0,11.0
122,main_green,main_green,54,219.0,8.916710802799619,12,2,2,6.0,14.0,3.0,11.0
123,main_green,main_green,54,231.0,9.088353998291062,12,2,2,6.0,14.0,3.0,11.0
124,main_green,main_green,56,243.0,8.84337773228844,14,2,2,6.0,14.0,3.0,11.0
125,main_green,main_green,56,255.0,8.948167033615624,12,2,2,6.0,14.0,3.0,11.0
126,main_green,main_green,56,267.0,9.098961171567499,12,2,2,9.0,9.0,8.0,8.0
127,main_green,main_green,56,279.0,9.012382581302843,12,2,2,9.0,9.0,8.0,8.0
128,main_green,main_green,57,293.0,8.80020700698099,15,2,2,9.0,9.0,8.0,8.0
129,main_green,main_green,58,308.0,8.747928427432553,16,2,2,9.0,9.0,8.0,8.0
130,main_green,main_green,58,323.0,8.857637083777608,15,2,2,9.0,9.0,8.0,8.0
131,main_green,main_green,58,339.0,8.962206581835776,16,2,2,9.0,9.0,8.0,8.0
132,main_green,main_green,63,355.0,8.380089764109654,21,2,2,9.0,9.0,8.0,8.0
133,main_green,main_green,63,371.0,8.528386481436119,16,2,2,9.0,9.0,8.0,8.0
134,main_green,main_green,62,387.0,8.495812774353048,17,2,2,9.0,9.0,8.0,8.0
135,main_green,main_green,61,403.0,8.541931085186734,16,2,2,9.0,9.0,8.0,8.0
136,yellow_transition,yellow_transition,61,419.0,8.318464555416227,17,3,3,11.0,9.0,12.0,10.0
137,yellow_transition,yellow_transition,60,435.0,8.154146152197365,16,3,3,11.0,9.0,12.0,10.0
138,yellow_transition,yellow_transition,60,452.0,8.156106815260248,17,3,3,11.0,9.0,12.0,10.0
139,side_green,side_green,61,143.0,8.09373742777056,10,0,0,11.0,9.0,12.0,10.0
140,side_green,side_green,60,5.0,8.197688170966646,4,0,0,11.0,9.0,12.0,10.0
141,side_green,side_green,60,1.0,8.682740368823405,1,0,0,11.0,9.0,12.0,10.0
142,side_green,side_green,59,3.0,9.133090342271133,2,0,0,11.0,9.0,12.0,10.0
143,side_green,side_green,57,6.0,9.67090721228707,3,0,0,11.0,9.0,12.0,10.0
144,side_green,side_green,60,9.0,9.144658456790673,8,0,0,11.0,9.0,12.0,10.0
145,side_green,side_green,61,13.0,9.38049665154507,5,0,0,11.0,9.0,12.0,10.0
146,side_green,side_green,61,18.0,9.767159943394491,5,0,0,11.0,9.0,12.0,10.0
147,side_green,side_green,60,23.0,9.780558474540358,5,0,0,11.0,9.0,12.0,10.0
148,side_green,side_green,61,30.0,9.81752975885352,8,0,0,11.0,9.0,12.0,10.0
149,yellow_transition,yellow_transition,60,38.0,9.759004739567951,8,1,1,-11.0,9.0,-9.0,7.0
150,yellow_transition,yellow_transition,61,47.0,9.447388188408132,10,1,1,-11.0,9.0,-9.0,7.0
151,yellow_transition,yellow_transition,61,56.0,9.353600584432758,9,1,1,-11.0,9.0,-9.0,7.0
152,main_green,main_green,61,11.0,9.134153301730054,6,2,2,-11.0,9.0,-9.0,7.0
153,main_green,main_green,61,3.0,9.485360570783627,2,2,2,-11.0,9.0,-9.0,7.0
154,main_green,main_green,60,5.0,9.692420499593075,2,2,2,-11.0,9.0,-9.0,7.0
155,main_green,main_green,61,7.0,9.87031145340551,3,2,2,-11.0,9.0,-9.0,7.0
156,main_green,main_green,66,9.0,9.561214774111514,7,2,2,-11.0,9.0,-9.0,7.0
157,main_green,main_green,66,11.0,10.282273142493734,2,2,2,-11.0,9.0,-9.0,7.0
158,main_green,main_green,58,13.0,10.658053360576632,2,2,2,-11.0,9.0,-9.0,7.0
159,main_green,main_green,56,15.0,11.178870893516061,2,2,2,-11.0,9.0,-9.0,7.0
160,main_green,main_green,52,17.0,10.829212451192221,4,2,2,-11.0,9.0,-9.0,7.0
161,main_green,main_green,51,19.0,10.819588785790266,2,2,2,-11.0,9.0,-9.0,7.0
162,main_green,main_green,48,21.0,11.007742149618329,2,2,2,-1.0,9.0,-7.0,9.0
163,main_green,main_green,45,24.0,10.809292697617602,3,2,2,-1.0,9.0,-7.0,9.0
164,main_green,main_green,45,29.0,10.466887901345054,6,2,2,-1.0,9.0,-7.0,9.0
165,main_green,main_green,44,34.0,10.116623661622414,6,2,2,-1.0,9.0,-7.0,9.0
166,main_green,main_green,44,40.0,10.273386489263702,6,2,2,-1.0,9.0,-7.0,9.0
167,main_green,main_green,44,46.0,10.499000300257817,6,2,2,-1.0,9.0,-7.0,9.0
168,main_green,main_green,49,52.0,9.596336779256337,11,2,2,-1.0,9.0,-7.0,9.0
169,main_green,main_green,49,58.0,9.727144642704623,6,2,2,-1.0,9.0,-7.0,9.0
170,main_green,main_green,50,64.0,9.802765121554204,7,2,2,-1.0,9.0,-7.0,9.0
171,main_green,main_green,50,70.0,10.096832789647612,6,2,2,-1.0,9.0,-7.0,9.0
172,main_green,main_green,51,76.0,9.978716629480012,7,2,2,3.0,11.0,1.0,19.0
173,main_green,main_green,51,82.0,9.975786758049143,6,2,2,3.0,11.0,1.0,19.0
174,main_green,main_green,51,88.0,10.007630692494665,6,2,2,3.0,11.0,1.0,19.0
175,main_green,main_green,52,96.0,9.953032139949226,9,2,2,3.0,11.0,1.0,19.0
176,main_green,main_green,53,104.0,9.956056302046273,9,2,2,3.0,11.0,1.0,19.0
177,main_green,main_green,53,113.0,9.964103336008119,9,2,2,3.0,11.0,1.0,19.0
178,main_green,main_green,51,122.0,10.050396295909762,9,2,2,3.0,11.0,1.0,19.0
179,main_green,main_green,51,131.0,9.96321590626179,9,2,2,3.0,11.0,1.0,19.0
180,main_green,main_green,52,141.0,8.914320260550117,15,2,2,3.0,11.0,1.0,19.0
181,main_green,main_green,51,151.0,8.821014892961228,11,2,2,3.0,11.0,1.0,19.0
182,main_green,main_green,50,161.0,9.032504838532509,10,2,2,12.0,12.0,8.0,14.0
183,main_green,main_green,50,171.0,9.24677590700321,10,2,2,12.0,12.0,8.0,14.0
184,main_green,main_green,51,181.0,9.018919100598048,11,2,2,12.0,12.0,8.0,14.0
185,main_green,main_green,51,191.0,9.129234425285864,10,2,2,12.0,12.0,8.0,14.0
186,main_green,main_green,52,201.0,8.82579613722527,11,2,2,12.0,12.0,8.0,14.0
187,main_green,main_green,52,211.0,8.985623270778975,10,2,2,12.0,12.0,8.0,14.0
188,main_green,main_green,53,224.0,8.879817762720975,14,2,2,12.0,12.0,8.0,14.0
189,main_green,main_green,53,238.0,8.931231604837457,14,2,2,12.0,12.0,8.0,14.0
190,main_green,main_green,53,252.0,9.084184757118093,14,2,2,12.0,12.0,8.0,14.0
191,main_green,main_green,54,266.0,9.042347070864686,15,2,2,12.0,12.0,8.0,14.0
192,main_green,main_green,59,280.0,8.353973574132452,19,2,2,9.0,9.0,5.0,11.0
193,main_green,main_green,59,294.0,8.665291574650206,14,2,2,9.0,9.0,5.0,11.0
194,main_green,main_green,59,308.0,8.927018056318405,14,2,2,9.0,9.0,5.0,11.0
195,main_green,main_green,59,322.0,8.969465677151979,14,2,2,9.0,9.0,5.0,11.0
196,main_green,main_green,61,336.0,8.643311968810268,16,2,2,9.0,9.0,5.0,11.0
197,main_green,main_green,61,350.0,8.704808614229803,14,2,2,9.0,9.0,5.0,11.0
198,main_green,main_green,61,365.0,8.669039342499232,15,2,2,9.0,9.0,5.0,11.0
199,main_green,main_green,61,380.0,8.768544449338492,15,2,2,9.0,9.0,5.0,11.0
200,main_green,main_green,62,397.0,8.625206981282,18,2,2,9.0,9.0,5.0,11.0
201,main_green,main_green,60,415.0,8.402655332825029,19,2,2,9.0,9.0,5.0,11.0
202,yellow_transition,yellow_transition,59,433.0,8.217777338812725,18,3,3,12.0,10.0,7.0,9.0
203,yellow_transition,yellow_transition,56,451.0,7.859000214361907,18,3,3,12.0,10.0,7.0,9.0
204,yellow_transition,yellow_transition,59,470.0,7.0586779596507,24,3,3,12.0,10.0,7.0,9.0
205,side_green,main_green,58,295.0,7.249333006624719,14,0,2,12.0,10.0,7.0,9.0
206,side_green,main_green,59,211.0,7.434077945614758,12,0,2,12.0,10.0,7.0,9.0
207,side_green,main_green,59,206.0,7.860785200480279,9,0,2,12.0,10.0,7.0,9.0
208,side_green,main_green,60,216.0,7.9879206051570195,11,0,2,12.0,10.0,7.0,9.0
209,side_green,main_green,60,226.0,8.186560106726537,10,0,2,12.0,10.0,7.0,9.0
210,side_green,main_green,59,237.0,8.421560936987554,11,0,2,12.0,10.0,7.0,9.0
211,side_green,main_green,59,248.0,8.579278213658998,12,0,2,12.0,10.0,7.0,9.0
212,side_green,main_green,60,262.0,8.728902469080179,15,0,2,12.0,10.0,7.0,9.0
213,side_green,main_green,60,276.0,8.872802619425135,14,0,2,12.0,10.0,7.0,9.0
214,side_green,main_green,60,290.0,8.886288953609334,14,0,2,12.0,10.0,7.0,9.0
215,yellow_transition,yellow_transition,59,305.0,8.84118425634823,15,1,3,-13.0,17.0,9.0,1.0
216,yellow_transition,yellow_transition,64,320.0,7.968211822400644,20,1,3,-13.0,17.0,9.0,1.0
217,yellow_transition,yellow_transition,64,337.0,7.727126920211065,18,1,3,-13.0,17.0,9.0,1.0
218,main_green,side_green,64,125.0,8.018875574015896,9,2,0,-13.0,17.0,9.0,1.0
219,main_green,side_green,63,19.0,8.498187845133797,3,2,0,-13.0,17.0,9.0,1.0
220,main_green,side_green,64,2.0,8.934551441222084,2,2,0,-13.0,17.0,9.0,1.0
221,main_green,side_green,64,3.0,9.312321792226573,1,2,0,-13.0,17.0,9.0,1.0
222,main_green,side_green,65,4.0,9.704108717991407,2,2,0,-13.0,17.0,9.0,1.0
223,main_green,side_green,63,5.0,10.233519038060438,1,2,0,-13.0,17.0,9.0,1.0
224,main_green,side_green,62,6.0,10.400461480151654,2,2,0,-13.0,17.0,9.0,1.0
225,main_green,side_green,60,9.0,10.651943441873517,3,2,0,-13.0,17.0,9.0,1.0
226,main_green,side_green,57,12.0,10.68839732675076,3,2,0,-13.0,17.0,9.0,1.0
227,main_green,side_green,57,17.0,10.488736169774874,6,2,0,-13.0,17.0,9.0,1.0
228,yellow_transition,yellow_transition,60,22.0,9.51305002473623,10,3,1,-10.0,0.0,-15.0,11.0
229,yellow_transition,yellow_transition,59,27.0,9.505946760560642,5,3,1,-10.0,0.0,-15.0,11.0
230,yellow_transition,yellow_transition,59,34.0,9.730716095542363,7,3,1,-10.0,0.0,-15.0,11.0
231,main_green,main_green,58,17.0,9.959064989616994,3,2,2,-10.0,0.0,-15.0,11.0
232,main_green,main_green,59,14.0,9.838015195456146,4,2,2,-10.0,0.0,-15.0,11.0
233,main_green,main_green,59,16.0,10.115341308952749,2,2,2,-10.0,0.0,-15.0,11.0
234,main_green,main_green,58,18.0,10.32753597249422,2,2,2,-10.0,0.0,-15.0,11.0
235,main_green,main_green,58,20.0,10.358475343347644,2,2,2,-10.0,0.0,-15.0,11.0
236,main_green,main_green,57,23.0,10.332417580598053,4,2,2,-10.0,0.0,-15.0,11.0
237,main_green,main_green,56,28.0,10.320312971249393,6,2,2,-10.0,0.0,-15.0,11.0
238,main_green,main_green,56,34.0,10.406049668063757,6,2,2,-10.0,0.0,-15.0,11.0
239,main_green,main_green,54,40.0,10.619532916903243,6,2,2,-10.0,0.0,-15.0,11.0
240,main_green,main_green,57,46.0,9.769385729712988,11,2,2,-10.0,0.0,-15.0,11.0
241,main_green,main_green,54,52.0,9.88010653696201,6,2,2,-1.0,5.0,-1.0,13.0
242,main_green,main_green,55,58.0,10.08745897997205,7,2,2,-1.0,5.0,-1.0,13.0
243,main_green,main_green,52,64.0,10.077407709728949,6,2,2,-1.0,5.0,-1.0,13.0
244,main_green,main_green,51,70.0,10.016024438185777,7,2,2,-1.0,5.0,-1.0,13.0
245,main_green,main_green,51,76.0,9.978697582618087,6,2,2,-1.0,5.0,-1.0,13.0
246,main_green,main_green,51,82.0,10.109510429409124,6,2,2,-1.0,5.0,-1.0,13.0
247,main_green,main_green,51,89.0,9.772505581593816,8,2,2,-1.0,5.0,-1.0,13.0
248,main_green,main_green,52,97.0,9.647045135075947,9,2,2,-1.0,5.0,-1.0,13.0
249,main_green,main_green,51,106.0,9.670068687542097,9,2,2,-1.0,5.0,-1.0,13.0
250,main_green,main_green,50,116.0,9.648119229344541,10,2,2,-1.0,5.0,-1.0,13.0
251,main_green,main_green,50,126.0,9.787842880970246,10,2,2,7.0,15.0,-2.0,6.0
252,main_green,main_green,55,136.0,8.968583689290176,15,2,2,7.0,15.0,-2.0,6.0
253,main_green,main_green,56,146.0,9.00083155324788,11,2,2,7.0,15.0,-2.0,6.0
254,main_green,main_green,56,156.0,9.388677302853955,10,2,2,7.0,15.0,-2.0,6.0
255,main_green,main_green,55,166.0,9.354371798476091,10,2,2,7.0,15.0,-2.0,6.0
256,main_green,main_green,55,176.0,9.270900497783762,11,2,2,7.0,15.0,-2.0,6.0
257,main_green,main_green,53,186.0,9.140309594814122,10,2,2,7.0,15.0,-2.0,6.0
258,main_green,main_green,54,196.0,8.953380152804568,11,2,2,7.0,15.0,-2.0,6.0
259,main_green,main_green,53,207.0,9.030108592191969,11,2,2,7.0,15.0,-2.0,6.0
260,main_green,main_green,53,219.0,8.867868946284437,13,2,2,7.0,15.0,-2.0,6.0
261,main_green,main_green,53,232.0,8.85643089532404,13,2,2,10.0,16.0,4.0,12.0
262,main_green,main_green,52,246.0,8.874268937297073,14,2,2,10.0,16.0,4.0,12.0
263,main_green,main_green,53,260.0,8.76221274445678,15,2,2,10.0,16.0,4.0,12.0
264,main_green,main_green,58,274.0,8.133383404407208,19,2,2,10.0,16.0,4.0,12.0
265,main_green,main_green,58,288.0,8.442215075715849,14,2,2,10.0,16.0,4.0,12.0
266,main_green,main_green,57,302.0,8.623961001875465,14,2,2,10.0,16.0,4.0,12.0
267,main_green,main_green,56,316.0,8.601207838831911,14,2,2,10.0,16.0,4.0,12.0
268,main_green,main_green,58,330.0,8.412229632446603,16,2,2,10.0,16.0,4.0,12.0
269,main_green,main_green,58,344.0,8.466057443115778,14,2,2,10.0,16.0,4.0,12.0
270,main_green,main_green,57,358.0,8.2923440461224,14,2,2,10.0,16.0,4.0,12.0
271,yellow_transition,yellow_transition,57,374.0,8.355594205403557,16,3,3,13.0,11.0,8.0,10.0
272,yellow_transition,yellow_transition,57,392.0,8.035356119745217,19,3,3,13.0,11.0,8.0,10.0
273,yellow_transition,yellow_transition,58,410.0,7.8591933766034625,19,3,3,13.0,11.0,8.0,10.0
274,side_green,main_green,58,255.0,8.185778534764129,14,0,2,13.0,11.0,8.0,10.0
275,side_green,main_green,57,183.0,8.497909828451467,10,0,2,13.0,11.0,8.0,10.0
276,side_green,main_green,61,182.0,7.936906972742869,13,0,2,13.0,11.0,8.0,10.0
277,side_green,main_green,61,191.0,8.29691182916568,9,0,2,13.0,11.0,8.0,10.0
278,side_green,main_green,62,200.0,8.578196766828867,10,0,2,13.0,11.0,8.0,10.0
279,side_green,main_green,62,211.0,9.078096942073305,11,0,2,13.0,11.0,8.0,10.0
280,side_green,main_green,62,222.0,9.200176480016177,12,0,2,13.0,11.0,8.0,10.0
281,side_green,main_green,62,233.0,9.296610602893418,11,0,2,13.0,11.0,8.0,10.0
282,side_green,main_green,61,244.0,9.326178739477013,11,0,2,13.0,11.0,8.0,10.0
283,side_green,main_green,62,255.0,9.069881980136543,12,0,2,13.0,11.0,8.0,10.0
284,yellow_transition,yellow_transition,62,267.0,8.861745509382239,13,1,3,-14.0,12.0,10.0,0.0
285,yellow_transition,yellow_transition,62,282.0,8.983720238574334,15,1,3,-14.0,12.0,10.0,0.0
286,yellow_transition,yellow_transition,61,297.0,8.920647575428204,15,1,3,-14.0,12.0,10.0,0.0
287,main_green,side_green,61,100.0,9.0979016455986,7,2,0,-14.0,12.0,10.0,0.0
288,main_green,side_green,64,9.0,8.624231811345322,7,2,0,-14.0,12.0,10.0,0.0
289,main_green,side_green,64,0.0,8.976299353549157,1,2,0,-14.0,12.0,10.0,0.0
290,main_green,side_green,64,0.0,9.566346115691369,0,2,0,-14.0,12.0,10.0,0.0
291,main_green,side_green,64,1.0,10.125032329842933,1,2,0,-14.0,12.0,10.0,0.0
