step,vehicle_count,total_waiting_time,mean_speed,phase,state
198,62,2586.0,3.4259622147067517,3,rrrGGgrrrGGg
199,61,2624.0,3.336997339336654,3,rrrGGgrrrGGg
200,61,2663.0,3.407220028985877,3,rrrGGgrrrGGg
201,62,2702.0,3.4445583422711104,3,rrrGGgrrrGGg
202,63,2741.0,3.462105701344623,3,rrrGGgrrrGGg
203,63,2780.0,3.338880373887557,3,rrrGGgrrrGGg
204,63,2820.0,3.3512942682543456,3,rrrGGgrrrGGg
205,63,2860.0,3.303426652294615,3,rrrGGgrrrGGg
206,63,2900.0,3.320797520718104,3,rrrGGgrrrGGg
207,65,2942.0,3.2623742866181225,3,rrrGGgrrrGGg
208,65,2984.0,3.3389604865625833,3,rrrGGgrrrGGg
209,65,3026.0,3.3491633651152815,3,rrrGGgrrrGGg
210,63,3068.0,3.001709623043462,3,rrrGGgrrrGGg
211,63,3110.0,3.0588080248143172,3,rrrGGgrrrGGg
212,64,3153.0,3.116524692392968,3,rrrGGgrrrGGg
213,65,3196.0,3.1442206939887964,3,rrrGGgrrrGGg
214,65,3239.0,2.9844014149343683,3,rrrGGgrrrGGg
215,65,3282.0,3.0300558645679434,3,rrrGGgrrrGGg
216,65,3326.0,3.054367631077898,3,rrrGGgrrrGGg
217,66,3370.0,2.935781446849246,3,rrrGGgrrrGGg
218,66,3414.0,3.0847847826479704,3,rrrGGgrrrGGg
219,65,3458.0,3.0515299988738143,3,rrrGGgrrrGGg
220,65,3502.0,3.1243740054436726,3,rrrGGgrrrGGg
221,66,3546.0,3.073987041657121,3,rrrGGgrrrGGg
222,66,3591.0,2.868100832404287,3,rrrGGgrrrGGg
223,67,3637.0,2.912649032590678,3,rrrGGgrrrGGg
224,68,3683.0,2.9220236433179045,3,rrrGGgrrrGGg
225,68,3729.0,2.9722881836244883,3,rrrGGgrrrGGg
226,69,3775.0,2.9860104037693356,3,rrrGGgrrrGGg
227,70,3821.0,3.016330879009021,3,rrrGGgrrrGGg
228,69,3868.0,2.9428109631060018,3,rrrGGgrrrGGg
229,70,3915.0,2.8629650870887993,3,rrrGGgrrrGGg
230,69,3962.0,2.6497213121234,3,rrrGGgrrrGGg
231,69,4010.0,2.6529439975881117,3,rrrGGgrrrGGg
232,69,4059.0,2.768913115703828,3,rrrGGgrrrGGg
233,70,4108.0,2.8414110756768616,3,rrrGGgrrrGGg
234,70,4157.0,2.868054244433137,3,rrrGGgrrrGGg
235,70,4206.0,2.6752189705035074,3,rrrGGgrrrGGg
236,70,4255.0,2.751772249420723,3,rrrGGgrrrGGg
237,70,4304.0,2.6406515234232804,3,rrrGGgrrrGGg
238,71,4353.0,2.680038103704236,3,rrrGGgrrrGGg
239,70,4403.0,2.5505963730624024,3,rrrGGgrrrGGg
240,70,4453.0,2.6145258039052464,3,rrrGGgrrrGGg
241,70,4503.0,2.6192884401450374,3,rrrGGgrrrGGg
242,69,4553.0,2.481237207517083,3,rrrGGgrrrGGg
243,70,4603.0,2.4673578104316634,3,rrrGGgrrrGGg
244,70,4655.0,2.528769858000783,3,rrrGGgrrrGGg
245,70,4707.0,2.5623233288026612,3,rrrGGgrrrGGg
246,73,4760.0,2.485069677180387,3,rrrGGgrrrGGg
247,73,4813.0,2.6014073973940777,3,rrrGGgrrrGGg
248,73,4866.0,2.4909499059877054,3,rrrGGgrrrGGg
249,73,4919.0,2.5073280904824085,3,rrrGGgrrrGGg
250,73,4972.0,2.522225945677597,3,rrrGGgrrrGGg
251,73,5025.0,2.5198201710326233,3,rrrGGgrrrGGg
252,73,5079.0,2.5021765022863307,3,rrrGGgrrrGGg
253,74,5134.0,2.4708263548042377,3,rrrGGgrrrGGg
254,74,5189.0,2.330789551785122,3,rrrGGgrrrGGg
255,74,5244.0,2.383425376544875,3,rrrGGgrrrGGg
256,74,5299.0,2.37055084998599,3,rrrGGgrrrGGg
257,75,5355.0,2.3803639042817233,3,rrrGGgrrrGGg
258,77,5411.0,2.3340003812851093,3,rrrGGgrrrGGg
259,76,5467.0,2.200525242856546,3,rrrGGgrrrGGg
260,76,5523.0,2.1574908290161505,3,rrrGGgrrrGGg
261,77,5580.0,2.2255069810276833,3,rrrGGgrrrGGg
262,77,5637.0,2.1283166424532096,3,rrrGGgrrrGGg
263,78,5694.0,2.2126680306694775,3,rrrGGgrrrGGg
264,78,5751.0,2.2672441072609573,3,rrrGGgrrrGGg
265,78,5808.0,2.3291679177733187,3,rrrGGgrrrGGg
266,79,5866.0,2.359140166459659,3,rrrGGgrrrGGg
267,80,5924.0,2.405880449054087,3,rrrGGgrrrGGg
268,81,5982.0,2.501174982604557,3,rrrGGgrrrGGg
269,81,6040.0,2.342461258250511,3,rrrGGgrrrGGg
270,81,6098.0,2.3917338115651363,3,rrrGGgrrrGGg
271,82,6156.0,2.448253036136397,3,rrrGGgrrrGGg
272,82,6215.0,2.538515619447192,3,rrrGGgrrrGGg
273,82,6274.0,2.425794791676238,3,rrrGGgrrrGGg
274,84,6333.0,2.4092318489442794,3,rrrGGgrrrGGg
275,84,6393.0,2.4757924299898044,3,rrrGGgrrrGGg
276,84,6453.0,2.3422142332758304,3,rrrGGgrrrGGg
277,84,6514.0,2.3395100757649665,3,rrrGGgrrrGGg
278,85,6575.0,2.280194196436704,3,rrrGGgrrrGGg
279,85,6636.0,2.3363890819987563,3,rrrGGgrrrGGg
280,85,6698.0,2.4532975584952,3,rrrGGgrrrGGg
281,86,6760.0,2.3829350589247804,3,rrrGGgrrrGGg
282,86,6822.0,2.4528652826698707,3,rrrGGgrrrGGg
283,86,6884.0,2.325743886414628,3,rrrGGgrrrGGg
284,86,6946.0,2.40155842303617,3,rrrGGgrrrGGg
285,85,7009.0,2.3378254347273115,3,rrrGGgrrrGGg
286,87,7072.0,2.339775319299388,3,rrrGGgrrrGGg
287,87,7135.0,2.3730873620575212,3,rrrGGgrrrGGg
288,89,7199.0,2.3705907834205084,3,rrrGGgrrrGGg
289,88,7263.0,2.280063190278126,3,rrrGGgrrrGGg
290,88,7328.0,2.344476762676107,3,rrrGGgrrrGGg
291,89,7393.0,2.369244495623216,3,rrrGGgrrrGGg
292,90,7458.0,2.373936250770161,3,rrrGGgrrrGGg
293,91,7524.0,2.3816733421808784,3,rrrGGgrrrGGg
294,91,7590.0,2.426563946714905,3,rrrGGgrrrGGg
295,90,7656.0,2.3294479218876956,3,rrrGGgrrrGGg
296,91,7722.0,2.2799786568912896,3,rrrGGgrrrGGg
297,91,7788.0,2.2969588853331553,3,rrrGGgrrrGGg
298,91,7855.0,2.3147688901786014,3,rrrGGgrrrGGg
299,92,7923.0,2.2739106898733867,3,rrrGGgrrrGGg
300,92,7991.0,2.0443326468775695,3,rrrGGgrrrGGg
301,93,8059.0,1.976547622289142,3,rrrGGgrrrGGg
302,93,8129.0,2.010659302770129,3,rrrGGgrrrGGg
303,92,8200.0,1.906808741994646,3,rrrGGgrrrGGg
304,93,8271.0,1.9212079202953412,3,rrrGGgrrrGGg
305,93,8342.0,1.8733607339862097,3,rrrGGgrrrGGg
306,94,8413.0,1.840644528965165,3,rrrGGgrrrGGg
307,96,8480.0,1.8661833300242356,3,rrrGGgrrrGGg
308,96,8550.0,1.9233776993306932,3,rrrGGgrrrGGg
309,97,8621.0,1.9783228688525882,3,rrrGGgrrrGGg
310,97,8692.0,2.059169933727887,3,rrrGGgrrrGGg
311,98,8763.0,2.116045762970498,3,rrrGGgrrrGGg
312,97,8834.0,2.05359504313633,3,rrrGGgrrrGGg
313,98,8906.0,2.083297147839339,3,rrrGGgrrrGGg
314,99,8978.0,2.0478856893572317,3,rrrGGgrrrGGg
315,99,9050.0,2.0825292493275938,3,rrrGGgrrrGGg
316,99,9123.0,2.1517828049365066,3,rrrGGgrrrGGg
317,99,9196.0,2.2324438587048125,3,rrrGGgrrrGGg
318,99,9269.0,2.2677626893795275,3,rrrGGgrrrGGg
319,101,9342.0,2.144423376088356,3,rrrGGgrrrGGg
320,101,9415.0,2.202161637746484,3,rrrGGgrrrGGg
321,101,9489.0,2.3018310405003217,3,rrrGGgrrrGGg
322,101,9563.0,2.379314493694281,3,rrrGGgrrrGGg
323,102,9637.0,2.366087252606821,3,rrrGGgrrrGGg
324,102,9711.0,2.2448560124737122,3,rrrGGgrrrGGg
325,103,9786.0,2.2424497757136765,3,rrrGGgrrrGGg
326,103,9862.0,2.2995328137800195,3,rrrGGgrrrGGg
327,103,9938.0,2.372184783854966,3,rrrGGgrrrGGg
328,103,10015.0,2.3952103714369883,3,rrrGGgrrrGGg
329,102,10092.0,2.1828256044440653,3,rrrGGgrrrGGg
330,102,10170.0,2.28039991741216,3,rrrGGgrrrGGg
331,103,10248.0,2.298793851332044,3,rrrGGgrrrGGg
332,102,10326.0,2.173161297698382,3,rrrGGgrrrGGg
333,103,10404.0,2.1277020391064085,3,rrrGGgrrrGGg
334,104,10483.0,2.1410778907193,3,rrrGGgrrrGGg
335,104,10563.0,2.2298709311548364,3,rrrGGgrrrGGg
336,105,10643.0,2.276599109758216,3,rrrGGgrrrGGg
337,105,10723.0,2.3174663132601263,3,rrrGGgrrrGGg
338,105,10803.0,2.3809624014519972,3,rrrGGgrrrGGg
339,105,10883.0,2.198331648300075,3,rrrGGgrrrGGg
340,106,10963.0,2.2466332287489914,3,rrrGGgrrrGGg
341,106,11043.0,2.2773167459741037,3,rrrGGgrrrGGg
342,105,11123.0,2.150641104580186,3,rrrGGgrrrGGg
343,104,11204.0,1.9754869205569348,3,rrrGGgrrrGGg
344,105,11285.0,1.9674124570974036,3,rrrGGgrrrGGg
345,105,11368.0,2.007956226517794,3,rrrGGgrrrGGg
346,106,11451.0,1.8518818874535694,3,rrrGGgrrrGGg
347,105,11535.0,1.7869665715786338,3,rrrGGgrrrGGg
348,105,11619.0,1.7504712624719119,3,rrrGGgrrrGGg
349,105,11703.0,1.7074647685134474,3,rrrGGgrrrGGg
350,104,11787.0,1.6894122418895352,3,rrrGGgrrrGGg
351,104,11871.0,1.7348461553848382,3,rrrGGgrrrGGg
352,104,11955.0,1.7838752763011787,3,rrrGGgrrrGGg
353,105,12039.0,1.8479790470488773,3,rrrGGgrrrGGg
354,106,12123.0,1.9035942305902422,3,rrrGGgrrrGGg
355,107,12207.0,1.9329486663312039,3,rrrGGgrrrGGg
356,107,12291.0,1.8028963602762558,3,rrrGGgrrrGGg
357,107,12375.0,1.837662580300089,3,rrrGGgrrrGGg
358,107,12459.0,1.870677662072506,3,rrrGGgrrrGGg
359,108,12544.0,1.883955312780328,3,rrrGGgrrrGGg
