step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_pressure,J1_main_pressure,J2_side_pressure,J2_main_pressure
27,main_green,main_green,25,24.0,8.816902973744721,4,2,2,8.0,10.0,8.0,8.0
28,main_green,main_green,26,28.0,8.967289775837896,5,2,2,8.0,10.0,8.0,8.0
29,main_green,main_green,26,32.0,9.336082168250947,4,2,2,8.0,10.0,8.0,8.0
30,main_green,main_green,26,36.0,9.155718177996611,4,2,2,11.0,13.0,11.0,11.0
31,main_green,main_green,27,40.0,8.453759993044597,5,2,2,11.0,13.0,11.0,11.0
32,main_green,main_green,28,47.0,7.901984020182058,8,2,2,11.0,13.0,11.0,11.0
33,main_green,main_green,28,55.0,8.248083983909655,8,2,2,11.0,13.0,11.0,11.0
34,main_green,main_green,28,63.0,8.469211896724678,8,2,2,11.0,13.0,11.0,11.0
35,main_green,main_green,28,71.0,8.705979322195166,8,2,2,11.0,13.0,11.0,11.0
36,main_green,main_green,33,79.0,7.465711874848296,13,2,2,11.0,13.0,11.0,11.0
37,main_green,main_green,34,87.0,7.583962508241205,9,2,2,11.0,13.0,11.0,11.0
38,main_green,main_green,34,95.0,7.985890448405314,8,2,2,11.0,13.0,11.0,11.0
39,main_green,main_green,34,103.0,8.427220189735024,8,2,2,11.0,13.0,11.0,11.0
40,main_green,main_green,35,111.0,8.180314917939944,9,2,2,12.0,14.0,13.0,15.0
41,main_green,main_green,35,119.0,8.186736345515003,8,2,2,12.0,14.0,13.0,15.0
42,main_green,main_green,36,127.0,7.8896134699950045,9,2,2,12.0,14.0,13.0,15.0
43,main_green,main_green,36,135.0,8.006076230307295,8,2,2,12.0,14.0,13.0,15.0
44,main_green,main_green,37,146.0,7.750874268286408,12,2,2,12.0,14.0,13.0,15.0
45,main_green,main_green,37,158.0,8.024103330377823,12,2,2,12.0,14.0,13.0,15.0
46,main_green,main_green,37,170.0,8.108902227468551,12,2,2,12.0,14.0,13.0,15.0
47,main_green,main_green,38,182.0,8.005607387612258,13,2,2,12.0,14.0,13.0,15.0
48,main_green,main_green,43,194.0,7.215451876968126,17,2,2,12.0,14.0,13.0,15.0
49,main_green,main_green,43,206.0,7.665294884719,12,2,2,12.0,14.0,13.0,15.0
50,main_green,main_green,43,218.0,7.971715086224378,12,2,2,14.0,14.0,16.0,16.0
51,main_green,main_green,43,230.0,7.98094461879847,12,2,2,14.0,14.0,16.0,16.0
52,main_green,main_green,45,242.0,7.824228710894906,14,2,2,14.0,14.0,16.0,16.0
53,main_green,main_green,45,254.0,7.8987036930337355,12,2,2,14.0,14.0,16.0,16.0
54,main_green,main_green,45,266.0,7.948900073373462,12,2,2,14.0,14.0,16.0,16.0
55,main_green,main_green,45,278.0,7.910644230670594,12,2,2,14.0,14.0,16.0,16.0
56,main_green,main_green,46,293.0,7.817764545255058,16,2,2,14.0,14.0,16.0,16.0
57,main_green,main_green,47,308.0,7.6604595608552275,16,2,2,14.0,14.0,16.0,16.0
58,main_green,main_green,47,323.0,7.859280098632828,15,2,2,14.0,14.0,16.0,16.0
59,main_green,main_green,47,338.0,8.000188653804376,15,2,2,14.0,14.0,16.0,16.0
60,main_green,main_green,52,354.0,7.267561103939713,21,2,2,13.0,15.0,13.0,15.0
61,main_green,main_green,52,370.0,7.557597279890175,16,2,2,13.0,15.0,13.0,15.0
62,main_green,main_green,53,386.0,7.695532688936858,17,2,2,13.0,15.0,13.0,15.0
63,main_green,main_green,53,402.0,7.924159966785468,16,2,2,13.0,15.0,13.0,15.0
64,main_green,main_green,54,418.0,7.737390002560322,17,2,2,13.0,15.0,13.0,15.0
65,main_green,main_green,54,434.0,7.71572011496567,16,2,2,13.0,15.0,13.0,15.0
66,main_green,main_green,54,453.0,7.665290492136325,19,2,2,13.0,15.0,13.0,15.0
67,main_green,main_green,55,472.0,7.663144818354902,20,2,2,13.0,15.0,13.0,15.0
68,main_green,main_green,56,491.0,7.670193576991558,20,2,2,13.0,15.0,13.0,15.0
69,main_green,main_green,56,511.0,7.813371587858527,20,2,2,13.0,15.0,13.0,15.0
70,yellow_transition,yellow_transition,56,531.0,7.858940079701543,20,3,3,15.0,11.0,15.0,11.0
71,yellow_transition,yellow_transition,55,551.0,7.730849940143721,20,3,3,15.0,11.0,15.0,11.0
72,yellow_transition,yellow_transition,60,571.0,7.089030790847417,25,3,3,15.0,11.0,15.0,11.0
73,side_green,side_green,60,216.0,7.230818486764693,13,0,0,15.0,11.0,15.0,11.0
74,side_green,side_green,60,33.0,7.7482043919094075,4,0,0,15.0,11.0,15.0,11.0
75,side_green,side_green,59,0.0,8.265450693363716,0,0,0,15.0,11.0,15.0,11.0
76,side_green,side_green,60,1.0,8.666794686350077,2,0,0,15.0,11.0,15.0,11.0
77,side_green,side_green,60,4.0,9.10343407058656,3,0,0,15.0,11.0,15.0,11.0
78,side_green,side_green,61,8.0,9.668590190215834,5,0,0,15.0,11.0,15.0,11.0
79,side_green,side_green,61,12.0,10.097962786956677,4,0,0,15.0,11.0,15.0,11.0
80,side_green,side_green,62,17.0,10.366454994992425,6,0,0,15.0,11.0,15.0,11.0
81,side_green,side_green,61,23.0,10.311092335480012,6,0,0,15.0,11.0,15.0,11.0
82,side_green,side_green,61,30.0,10.06779760562005,7,0,0,15.0,11.0,15.0,11.0
83,yellow_transition,yellow_transition,61,37.0,9.513155433519062,8,1,1,-17.0,5.0,-16.0,6.0
84,yellow_transition,yellow_transition,66,46.0,8.702906597925688,14,1,1,-17.0,5.0,-16.0,6.0
85,yellow_transition,yellow_transition,66,55.0,8.796611240045896,9,1,1,-17.0,5.0,-16.0,6.0
86,main_green,main_green,66,7.0,9.153830674819469,3,2,2,-17.0,5.0,-16.0,6.0
87,main_green,main_green,65,0.0,9.576831814188424,0,2,2,-17.0,5.0,-16.0,6.0
88,main_green,main_green,66,0.0,9.77591969954033,2,2,2,-17.0,5.0,-16.0,6.0
89,main_green,main_green,66,0.0,10.161198737327444,0,2,2,-17.0,5.0,-16.0,6.0
90,main_green,main_green,65,0.0,10.623062206890626,0,2,2,-17.0,5.0,-16.0,6.0
91,main_green,main_green,63,0.0,11.00879050003105,0,2,2,-17.0,5.0,-16.0,6.0
92,main_green,main_green,61,0.0,10.97791204450599,1,2,2,-17.0,5.0,-16.0,6.0
93,main_green,main_green,57,1.0,10.835847807847186,2,2,2,-17.0,5.0,-16.0,6.0
94,main_green,main_green,53,4.0,10.922031227334722,3,2,2,-17.0,5.0,-16.0,6.0
95,main_green,main_green,51,8.0,11.040318652370134,4,2,2,-17.0,5.0,-16.0,6.0
96,main_green,main_green,52,12.0,9.891322906963003,9,2,2,-7.0,7.0,-8.0,4.0
97,main_green,main_green,48,16.0,10.003162874461374,4,2,2,-7.0,7.0,-8.0,4.0
98,main_green,main_green,48,20.0,10.06084897881118,5,2,2,-7.0,7.0,-8.0,4.0
99,main_green,main_green,47,24.0,10.42609070947888,4,2,2,-7.0,7.0,-8.0,4.0
100,main_green,main_green,47,28.0,10.18485318333026,5,2,2,-7.0,7.0,-8.0,4.0
101,main_green,main_green,47,32.0,10.514450030946358,4,2,2,-7.0,7.0,-8.0,4.0
102,main_green,main_green,47,36.0,10.407269522280117,4,2,2,-7.0,7.0,-8.0,4.0
103,main_green,main_green,48,40.0,10.285558788729324,5,2,2,-7.0,7.0,-8.0,4.0
104,main_green,main_green,49,44.0,10.029886451767634,5,2,2,-7.0,7.0,-8.0,4.0
105,main_green,main_green,49,49.0,10.167314414652369,5,2,2,-7.0,7.0,-8.0,4.0
106,main_green,main_green,49,56.0,10.232981547962835,7,2,2,1.0,13.0,0.0,14.0
107,main_green,main_green,49,64.0,10.255703583703752,8,2,2,1.0,13.0,0.0,14.0
108,main_green,main_green,54,72.0,9.390176520609078,13,2,2,1.0,13.0,0.0,14.0
109,main_green,main_green,55,80.0,9.467609744890687,9,2,2,1.0,13.0,0.0,14.0
110,main_green,main_green,55,88.0,9.704432752048817,8,2,2,1.0,13.0,0.0,14.0
111,main_green,main_green,55,96.0,9.832784051901893,8,2,2,1.0,13.0,0.0,14.0
112,main_green,main_green,56,104.0,9.594256113430466,9,2,2,1.0,13.0,0.0,14.0
113,main_green,main_green,53,112.0,9.434150578380743,8,2,2,1.0,13.0,0.0,14.0
114,main_green,main_green,52,120.0,9.173537516143234,9,2,2,1.0,13.0,0.0,14.0
115,main_green,main_green,50,129.0,9.105187679584848,9,2,2,1.0,13.0,0.0,14.0
116,main_green,main_green,51,139.0,9.113849467470809,11,2,2,4.0,8.0,6.0,16.0
117,main_green,main_green,50,151.0,9.121411134978816,12,2,2,4.0,8.0,6.0,16.0
118,main_green,main_green,49,163.0,9.212589646548583,12,2,2,4.0,8.0,6.0,16.0
119,main_green,main_green,50,175.0,9.112996802613925,13,2,2,4.0,8.0,6.0,16.0
120,main_green,main_green,54,187.0,8.419939038556814,17,2,2,4.0,8.0,6.0,16.0
121,main_green,main_green,54,199.0,8.59826894319233,12,2,2,4.0,8.0,6.0,16.0
122,main_green,main_green,54,211.0,8.858074325478793,12,2,2,4.0,8.0,6.0,16.0
123,main_green,main_green,54,223.0,9.139238123252706,12,2,2,4.0,8.0,6.0,16.0
124,main_green,main_green,56,235.0,8.709135848067623,14,2,2,4.0,8.0,6.0,16.0
125,main_green,main_green,56,247.0,8.928935459897163,12,2,2,4.0,8.0,6.0,16.0
126,main_green,main_green,56,259.0,8.976627793649337,12,2,2,8.0,12.0,8.0,10.0
127,main_green,main_green,56,271.0,8.792641968034596,12,2,2,8.0,12.0,8.0,10.0
128,main_green,main_green,57,285.0,8.730683453331798,15,2,2,8.0,12.0,8.0,10.0
129,main_green,main_green,58,301.0,8.65897129660631,17,2,2,8.0,12.0,8.0,10.0
130,main_green,main_green,58,317.0,8.793503804327532,16,2,2,8.0,12.0,8.0,10.0
131,main_green,main_green,58,333.0,8.899911602893704,16,2,2,8.0,12.0,8.0,10.0
132,main_green,main_green,63,349.0,8.267148573744414,21,2,2,8.0,12.0,8.0,10.0
133,main_green,main_green,63,365.0,8.480294566636479,16,2,2,8.0,12.0,8.0,10.0
134,main_green,main_green,63,381.0,8.463658109130838,17,2,2,8.0,12.0,8.0,10.0
135,main_green,main_green,61,397.0,8.445322240260705,16,2,2,8.0,12.0,8.0,10.0
136,yellow_transition,yellow_transition,61,413.0,8.12826183551501,17,3,3,11.0,7.0,12.0,12.0
137,yellow_transition,yellow_transition,60,429.0,7.9113374161380925,16,3,3,11.0,7.0,12.0,12.0
138,yellow_transition,yellow_transition,59,446.0,7.800977550928679,17,3,3,11.0,7.0,12.0,12.0
139,side_green,main_green,59,301.0,7.842874208661992,14,0,2,11.0,7.0,12.0,12.0
140,side_green,main_green,58,242.0,7.8706407934110185,12,0,2,11.0,7.0,12.0,12.0
141,side_green,main_green,58,249.0,8.21597183867044,10,0,2,11.0,7.0,12.0,12.0
142,side_green,main_green,58,259.0,8.385988080742843,10,0,2,11.0,7.0,12.0,12.0
143,side_green,main_green,58,270.0,8.514309482530434,11,0,2,11.0,7.0,12.0,12.0
144,side_green,main_green,62,281.0,8.012545405239447,16,0,2,11.0,7.0,12.0,12.0
145,side_green,main_green,63,294.0,8.271767367982823,14,0,2,11.0,7.0,12.0,12.0
146,side_green,main_green,63,307.0,8.53554757529289,13,0,2,11.0,7.0,12.0,12.0
147,side_green,main_green,62,320.0,8.617933903949883,13,0,2,11.0,7.0,12.0,12.0
148,side_green,main_green,63,335.0,8.616459790196915,16,0,2,11.0,7.0,12.0,12.0
149,yellow_transition,yellow_transition,61,350.0,8.432595137400348,15,1,3,-9.0,15.0,15.0,3.0
150,yellow_transition,yellow_transition,62,365.0,8.17297535553788,16,1,3,-9.0,15.0,15.0,3.0
151,yellow_transition,yellow_transition,61,381.0,7.845579050888432,16,1,3,-9.0,15.0,15.0,3.0
152,main_green,side_green,62,156.0,7.915907821401742,10,2,0,-9.0,15.0,15.0,3.0
153,main_green,side_green,62,32.0,8.343577570466795,5,2,0,-9.0,15.0,15.0,3.0
154,main_green,side_green,62,4.0,8.827544003070248,2,2,0,-9.0,15.0,15.0,3.0
155,main_green,side_green,62,6.0,9.167587358985925,3,2,0,-9.0,15.0,15.0,3.0
156,main_green,side_green,66,8.0,8.88275288826208,7,2,0,-9.0,15.0,15.0,3.0
157,main_green,side_green,64,11.0,9.441282343143683,3,2,0,-9.0,15.0,15.0,3.0
158,main_green,side_green,64,14.0,9.835944047914884,3,2,0,-9.0,15.0,15.0,3.0
159,main_green,side_green,58,19.0,10.094811417724486,5,2,0,-9.0,15.0,15.0,3.0
160,main_green,side_green,60,25.0,10.08421367736084,8,2,0,-9.0,15.0,15.0,3.0
161,main_green,side_green,57,31.0,10.26001185820265,6,2,0,-9.0,15.0,15.0,3.0
162,yellow_transition,yellow_transition,56,37.0,10.105021168536236,6,3,1,-3.0,5.0,-12.0,14.0
163,yellow_transition,yellow_transition,55,43.0,9.678255296942945,6,3,1,-3.0,5.0,-12.0,14.0
164,yellow_transition,yellow_transition,56,49.0,9.301205160459173,7,3,1,-3.0,5.0,-12.0,14.0
165,main_green,main_green,57,34.0,9.501915814821794,5,2,2,-3.0,5.0,-12.0,14.0
166,main_green,main_green,57,31.0,9.803874426804338,4,2,2,-3.0,5.0,-12.0,14.0
167,main_green,main_green,57,35.0,10.101712917416192,4,2,2,-3.0,5.0,-12.0,14.0
168,main_green,main_green,62,39.0,9.630635927067399,9,2,2,-3.0,5.0,-12.0,14.0
169,main_green,main_green,62,43.0,10.152212966551495,4,2,2,-3.0,5.0,-12.0,14.0
170,main_green,main_green,62,47.0,10.383625268232606,5,2,2,-3.0,5.0,-12.0,14.0
171,main_green,main_green,61,51.0,10.624688311668955,4,2,2,-3.0,5.0,-12.0,14.0
172,main_green,main_green,61,55.0,10.52816912246966,5,2,2,-3.0,5.0,-12.0,14.0
173,main_green,main_green,57,59.0,10.307983060821243,4,2,2,-3.0,5.0,-12.0,14.0
174,main_green,main_green,56,63.0,10.419667957359865,4,2,2,-3.0,5.0,-12.0,14.0
175,main_green,main_green,54,67.0,10.126003726469126,5,2,2,-1.0,3.0,-8.0,14.0
176,main_green,main_green,53,73.0,10.029865284188388,7,2,2,-1.0,3.0,-8.0,14.0
177,main_green,main_green,51,81.0,10.0237693589755,8,2,2,-1.0,3.0,-8.0,14.0
178,main_green,main_green,48,89.0,9.981737064485559,8,2,2,-1.0,3.0,-8.0,14.0
179,main_green,main_green,47,97.0,9.963747506113565,8,2,2,-1.0,3.0,-8.0,14.0
180,main_green,main_green,50,105.0,8.960577835386015,13,2,2,-1.0,3.0,-8.0,14.0
181,main_green,main_green,51,113.0,9.014755687698317,9,2,2,-1.0,3.0,-8.0,14.0
182,main_green,main_green,51,121.0,9.295418402286371,8,2,2,-1.0,3.0,-8.0,14.0
183,main_green,main_green,51,129.0,9.391686979578115,8,2,2,-1.0,3.0,-8.0,14.0
184,main_green,main_green,52,137.0,9.279984181064082,9,2,2,-1.0,3.0,-8.0,14.0
185,main_green,main_green,52,145.0,9.502100014411894,8,2,2,11.0,15.0,0.0,10.0
186,main_green,main_green,53,153.0,9.413215600789455,9,2,2,11.0,15.0,0.0,10.0
187,main_green,main_green,53,161.0,9.473072796822992,8,2,2,11.0,15.0,0.0,10.0
188,main_green,main_green,54,170.0,9.45793632258736,10,2,2,11.0,15.0,0.0,10.0
189,main_green,main_green,54,181.0,9.503059485101353,11,2,2,11.0,15.0,0.0,10.0
190,main_green,main_green,53,192.0,9.402990412953235,11,2,2,11.0,15.0,0.0,10.0
191,main_green,main_green,52,203.0,9.158704492257591,12,2,2,11.0,15.0,0.0,10.0
192,main_green,main_green,57,215.0,8.518249073902584,17,2,2,11.0,15.0,0.0,10.0
193,main_green,main_green,57,227.0,8.650168891577533,12,2,2,11.0,15.0,0.0,10.0
194,main_green,main_green,56,239.0,8.855180042925587,12,2,2,11.0,15.0,0.0,10.0
195,main_green,main_green,54,251.0,9.035773025547245,12,2,2,18.0,18.0,1.0,5.0
196,main_green,main_green,56,263.0,8.597205000399127,14,2,2,18.0,18.0,1.0,5.0
197,main_green,main_green,56,275.0,8.552060288570317,12,2,2,18.0,18.0,1.0,5.0
198,main_green,main_green,56,287.0,8.502603202587329,12,2,2,18.0,18.0,1.0,5.0
199,main_green,main_green,56,301.0,8.64071128772905,14,2,2,18.0,18.0,1.0,5.0
200,main_green,main_green,57,316.0,8.495950032841867,16,2,2,18.0,18.0,1.0,5.0
201,main_green,main_green,57,332.0,8.414507384155351,17,2,2,18.0,18.0,1.0,5.0
202,main_green,main_green,57,348.0,8.613604129911716,16,2,2,18.0,18.0,1.0,5.0
203,main_green,main_green,56,364.0,8.601694257602128,16,2,2,18.0,18.0,1.0,5.0
204,main_green,main_green,61,380.0,7.953927722104423,21,2,2,18.0,18.0,1.0,5.0
205,yellow_transition,yellow_transition,60,396.0,8.047621681439907,16,3,3,17.0,13.0,7.0,9.0
206,yellow_transition,yellow_transition,61,412.0,8.025833686335101,17,3,3,17.0,13.0,7.0,9.0
207,yellow_transition,yellow_transition,61,428.0,7.874601047966598,16,3,3,17.0,13.0,7.0,9.0
208,side_green,main_green,62,245.0,7.933558445969885,13,0,2,17.0,13.0,7.0,9.0
209,side_green,main_green,61,151.0,8.070376872959214,8,0,2,17.0,13.0,7.0,9.0
210,side_green,main_green,61,135.0,8.30078210897618,6,0,2,17.0,13.0,7.0,9.0
211,side_green,main_green,61,144.0,8.400030283402076,10,0,2,17.0,13.0,7.0,9.0
212,side_green,main_green,60,154.0,8.468562268918728,11,0,2,17.0,13.0,7.0,9.0
213,side_green,main_green,60,165.0,9.032710433729275,11,0,2,17.0,13.0,7.0,9.0
214,side_green,main_green,60,176.0,9.309178274073155,11,0,2,17.0,13.0,7.0,9.0
215,side_green,main_green,59,188.0,9.401037124222922,12,0,2,17.0,13.0,7.0,9.0
216,side_green,main_green,64,200.0,8.741065139844531,17,0,2,17.0,13.0,7.0,9.0
217,side_green,main_green,65,212.0,8.641213284153851,13,0,2,17.0,13.0,7.0,9.0
218,yellow_transition,yellow_transition,65,225.0,8.732593115752975,13,1,3,-11.0,15.0,11.0,1.0
219,yellow_transition,yellow_transition,63,238.0,8.644505780242115,13,1,3,-11.0,15.0,11.0,1.0
220,yellow_transition,yellow_transition,64,252.0,8.373237258963188,15,1,3,-11.0,15.0,11.0,1.0
221,main_green,side_green,63,78.0,8.242000270207026,7,2,0,-11.0,15.0,11.0,1.0
222,main_green,side_green,63,0.0,8.242580345152048,1,2,0,-11.0,15.0,11.0,1.0
223,main_green,side_green,61,0.0,8.493196137321858,0,2,0,-11.0,15.0,11.0,1.0
224,main_green,side_green,61,2.0,8.859521292082512,3,2,0,-11.0,15.0,11.0,1.0
225,main_green,side_green,61,5.0,9.505061706406664,3,2,0,-11.0,15.0,11.0,1.0
226,main_green,side_green,61,9.0,10.217519148730538,4,2,0,-11.0,15.0,11.0,1.0
227,main_green,side_green,59,13.0,10.51083973340621,5,2,0,-11.0,15.0,11.0,1.0
228,main_green,side_green,62,18.0,9.869605839496199,10,2,0,-11.0,15.0,11.0,1.0
229,main_green,side_green,60,24.0,10.128301433610817,6,2,0,-11.0,15.0,11.0,1.0
230,main_green,side_green,58,30.0,10.274757240818882,6,2,0,-11.0,15.0,11.0,1.0
231,yellow_transition,yellow_transition,57,36.0,10.413789996511024,6,3,1,-5.0,3.0,-9.0,13.0
232,yellow_transition,yellow_transition,57,43.0,9.838903733873096,9,3,1,-5.0,3.0,-9.0,13.0
233,yellow_transition,yellow_transition,57,50.0,9.697023773564089,7,3,1,-5.0,3.0,-9.0,13.0
234,main_green,main_green,56,23.0,9.80877283611583,3,2,2,-5.0,3.0,-9.0,13.0
235,main_green,main_green,55,24.0,9.97690826090952,4,2,2,-5.0,3.0,-9.0,13.0
236,main_green,main_green,54,28.0,9.956981697154363,5,2,2,-5.0,3.0,-9.0,13.0
237,main_green,main_green,55,33.0,9.982390156334132,6,2,2,-5.0,3.0,-9.0,13.0
238,main_green,main_green,55,39.0,10.340200652894357,6,2,2,-5.0,3.0,-9.0,13.0
239,main_green,main_green,52,45.0,10.527322790414843,6,2,2,-5.0,3.0,-9.0,13.0
240,main_green,main_green,56,51.0,9.832984844676563,11,2,2,-5.0,3.0,-9.0,13.0
241,main_green,main_green,52,57.0,9.894275920278371,6,2,2,-5.0,3.0,-9.0,13.0
242,main_green,main_green,52,63.0,9.941348251662522,7,2,2,-5.0,3.0,-9.0,13.0
243,main_green,main_green,51,69.0,10.045511324625013,6,2,2,-5.0,3.0,-9.0,13.0
244,main_green,main_green,51,75.0,10.070479543648302,7,2,2,-1.0,5.0,4.0,22.0
245,main_green,main_green,51,81.0,10.129917410075343,6,2,2,-1.0,5.0,4.0,22.0
246,main_green,main_green,51,87.0,10.263888699262901,6,2,2,-1.0,5.0,4.0,22.0
247,main_green,main_green,52,93.0,9.986072264913677,7,2,2,-1.0,5.0,4.0,22.0
248,main_green,main_green,53,100.0,9.67736697905624,8,2,2,-1.0,5.0,4.0,22.0
249,main_green,main_green,52,108.0,9.720832000259936,8,2,2,-1.0,5.0,4.0,22.0
250,main_green,main_green,51,117.0,9.775475039628683,9,2,2,-1.0,5.0,4.0,22.0
251,main_green,main_green,50,127.0,10.004567779475266,10,2,2,-1.0,5.0,4.0,22.0
252,main_green,main_green,54,137.0,9.061003624062797,15,2,2,-1.0,5.0,4.0,22.0
253,main_green,main_green,55,147.0,9.099434009556386,11,2,2,-1.0,5.0,4.0,22.0
254,main_green,main_green,54,157.0,9.368482950658217,10,2,2,10.0,16.0,2.0,8.0
255,main_green,main_green,54,167.0,9.543499408260889,10,2,2,10.0,16.0,2.0,8.0
256,main_green,main_green,55,177.0,9.37942165615011,11,2,2,10.0,16.0,2.0,8.0
257,main_green,main_green,55,187.0,9.562704433147402,10,2,2,10.0,16.0,2.0,8.0
258,main_green,main_green,54,197.0,9.128215184492598,11,2,2,10.0,16.0,2.0,8.0
259,main_green,main_green,54,209.0,9.152318991266752,12,2,2,10.0,16.0,2.0,8.0
260,main_green,main_green,53,222.0,8.909062113227169,14,2,2,10.0,16.0,2.0,8.0
261,main_green,main_green,53,236.0,9.00432672656815,14,2,2,10.0,16.0,2.0,8.0
262,main_green,main_green,53,250.0,9.049085302920924,14,2,2,10.0,16.0,2.0,8.0
263,main_green,main_green,54,264.0,8.989077137263138,15,2,2,10.0,16.0,2.0,8.0
264,main_green,main_green,59,278.0,8.314126220547776,19,2,2,10.0,12.0,4.0,10.0
265,main_green,main_green,59,292.0,8.557630092647145,14,2,2,10.0,12.0,4.0,10.0
266,main_green,main_green,59,306.0,8.830984658696538,14,2,2,10.0,12.0,4.0,10.0
267,main_green,main_green,59,320.0,8.958386467964933,14,2,2,10.0,12.0,4.0,10.0
268,main_green,main_green,60,334.0,8.62615609946033,16,2,2,10.0,12.0,4.0,10.0
269,main_green,main_green,60,348.0,8.680358394840386,14,2,2,10.0,12.0,4.0,10.0
270,main_green,main_green,60,363.0,8.577752167431347,15,2,2,10.0,12.0,4.0,10.0
271,main_green,main_green,60,379.0,8.69978029413659,16,2,2,10.0,12.0,4.0,10.0
272,main_green,main_green,59,396.0,8.522261289938015,18,2,2,10.0,12.0,4.0,10.0
273,main_green,main_green,60,414.0,8.40906347598143,19,2,2,10.0,12.0,4.0,10.0
274,main_green,main_green,59,432.0,8.385369126345093,18,2,2,14.0,14.0,5.0,5.0
275,main_green,main_green,58,450.0,8.477295392901071,18,2,2,14.0,14.0,5.0,5.0
276,main_green,main_green,62,468.0,7.820168936253099,23,2,2,14.0,14.0,5.0,5.0
277,main_green,main_green,61,486.0,7.858130293999526,18,2,2,14.0,14.0,5.0,5.0
278,main_green,main_green,62,504.0,8.005062638108788,19,2,2,14.0,14.0,5.0,5.0
279,main_green,main_green,62,522.0,8.118022050440993,18,2,2,14.0,14.0,5.0,5.0
280,main_green,main_green,63,540.0,8.087784594544862,19,2,2,14.0,14.0,5.0,5.0
281,main_green,main_green,62,558.0,7.9180154741296125,18,2,2,14.0,14.0,5.0,5.0
282,main_green,main_green,61,576.0,7.832174514381271,18,2,2,14.0,14.0,5.0,5.0
283,main_green,main_green,61,594.0,7.809274721415793,19,2,2,14.0,14.0,5.0,5.0
284,yellow_transition,yellow_transition,62,616.0,7.701234704712078,23,3,3,15.0,5.0,15.0,13.0
285,yellow_transition,yellow_transition,61,638.0,7.6397552324002165,22,3,3,15.0,5.0,15.0,13.0
286,yellow_transition,yellow_transition,60,660.0,7.468916216771466,22,3,3,15.0,5.0,15.0,13.0
287,side_green,side_green,59,274.0,7.664433360514123,14,0,0,15.0,5.0,15.0,13.0
288,side_green,side_green,62,58.0,7.1922893033599715,12,0,0,15.0,5.0,15.0,13.0
289,side_green,side_green,63,3.0,7.596669050839879,3,0,0,15.0,5.0,15.0,13.0
290,side_green,side_green,63,5.0,8.289906358377516,2,0,0,15.0,5.0,15.0,13.0
291,side_green,side_green,62,8.0,8.739398278002962,3,0,0,15.0,5.0,15.0,13.0
292,side_green,side_green,62,12.0,9.142908924732732,5,0,0,15.0,5.0,15.0,13.0
