step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_pressure,J1_main_pressure,J2_side_pressure,J2_main_pressure
27,main_green,main_green,25,30.0,8.82725642842865,4,2,2,8.0,10.0,8.0,8.0
28,main_green,main_green,26,34.0,8.785462592624944,5,2,2,8.0,10.0,8.0,8.0
29,main_green,main_green,26,38.0,8.910320513076185,4,2,2,8.0,10.0,8.0,8.0
30,main_green,main_green,26,42.0,8.841752702668986,4,2,2,11.0,15.0,11.0,11.0
31,main_green,main_green,27,47.0,8.145569900798304,6,2,2,11.0,15.0,11.0,11.0
32,main_green,main_green,28,54.0,7.791880278064675,8,2,2,11.0,15.0,11.0,11.0
33,main_green,main_green,28,62.0,8.118420942446459,8,2,2,11.0,15.0,11.0,11.0
34,main_green,main_green,28,70.0,8.403546645477077,8,2,2,11.0,15.0,11.0,11.0
35,main_green,main_green,28,78.0,8.655935449966778,8,2,2,11.0,15.0,11.0,11.0
36,main_green,main_green,33,86.0,7.308445652081692,13,2,2,11.0,15.0,11.0,11.0
37,main_green,main_green,34,94.0,7.466436311621777,9,2,2,11.0,15.0,11.0,11.0
38,main_green,main_green,34,102.0,7.999354876401874,8,2,2,11.0,15.0,11.0,11.0
39,main_green,main_green,34,110.0,8.544499221928874,8,2,2,11.0,15.0,11.0,11.0
40,main_green,main_green,35,118.0,8.445669770925324,9,2,2,13.0,15.0,13.0,13.0
41,main_green,main_green,35,126.0,8.38460231409543,8,2,2,13.0,15.0,13.0,13.0
42,main_green,main_green,36,134.0,8.112073637470907,9,2,2,13.0,15.0,13.0,13.0
43,main_green,main_green,36,143.0,8.125619905069563,9,2,2,13.0,15.0,13.0,13.0
44,main_green,main_green,37,153.0,7.976850482442284,11,2,2,13.0,15.0,13.0,13.0
45,main_green,main_green,37,165.0,8.162592500748218,12,2,2,13.0,15.0,13.0,13.0
46,main_green,main_green,37,177.0,8.300355351437538,12,2,2,13.0,15.0,13.0,13.0
47,main_green,main_green,38,189.0,8.197261595587818,13,2,2,13.0,15.0,13.0,13.0
48,main_green,main_green,43,201.0,7.354668497672178,17,2,2,13.0,15.0,13.0,13.0
49,main_green,main_green,43,213.0,7.665257577955372,12,2,2,13.0,15.0,13.0,13.0
50,main_green,main_green,43,225.0,8.016560047392382,12,2,2,15.0,19.0,14.0,14.0
51,main_green,main_green,43,237.0,8.230943697037489,12,2,2,15.0,19.0,14.0,14.0
52,main_green,main_green,45,249.0,7.893720110775644,14,2,2,15.0,19.0,14.0,14.0
53,main_green,main_green,45,261.0,8.052620424785566,12,2,2,15.0,19.0,14.0,14.0
54,main_green,main_green,45,273.0,8.082076757094185,12,2,2,15.0,19.0,14.0,14.0
55,main_green,main_green,45,285.0,8.049032818009605,12,2,2,15.0,19.0,14.0,14.0
56,main_green,main_green,46,298.0,7.8693705233131155,14,2,2,15.0,19.0,14.0,14.0
57,main_green,main_green,47,313.0,7.8417096783698055,16,2,2,15.0,19.0,14.0,14.0
58,main_green,main_green,47,329.0,7.954214005648632,16,2,2,15.0,19.0,14.0,14.0
59,main_green,main_green,47,345.0,8.17723091943024,16,2,2,15.0,19.0,14.0,14.0
60,main_green,main_green,52,361.0,7.394888310535038,21,2,2,12.0,14.0,12.0,14.0
61,main_green,main_green,52,377.0,7.711284892399614,16,2,2,12.0,14.0,12.0,14.0
62,main_green,main_green,53,393.0,7.8306977564167894,17,2,2,12.0,14.0,12.0,14.0
63,main_green,main_green,53,409.0,7.9642841015639405,16,2,2,12.0,14.0,12.0,14.0
64,main_green,main_green,54,425.0,7.851676934919175,17,2,2,12.0,14.0,12.0,14.0
65,main_green,main_green,54,441.0,7.890146883723106,16,2,2,12.0,14.0,12.0,14.0
66,main_green,main_green,54,457.0,7.800596152953303,16,2,2,12.0,14.0,12.0,14.0
67,main_green,main_green,55,476.0,7.737506032453283,20,2,2,12.0,14.0,12.0,14.0
68,main_green,main_green,56,496.0,7.686623003122052,21,2,2,12.0,14.0,12.0,14.0
69,main_green,main_green,56,516.0,7.779034460268494,20,2,2,12.0,14.0,12.0,14.0
70,yellow_transition,yellow_transition,56,536.0,7.855099011762489,20,3,3,15.0,13.0,14.0,10.0
71,yellow_transition,yellow_transition,55,556.0,7.734283315475218,20,3,3,15.0,13.0,14.0,10.0
72,yellow_transition,yellow_transition,60,576.0,6.9070447432286555,25,3,3,15.0,13.0,14.0,10.0
73,side_green,side_green,61,214.0,7.070121145730747,13,0,0,15.0,13.0,14.0,10.0
74,side_green,side_green,61,33.0,7.458383956082472,6,0,0,15.0,13.0,14.0,10.0
75,side_green,side_green,61,5.0,7.939989610545163,3,0,0,15.0,13.0,14.0,10.0
76,side_green,side_green,62,9.0,8.373711183155141,5,0,0,15.0,13.0,14.0,10.0
77,side_green,side_green,62,13.0,8.906315061810824,4,0,0,15.0,13.0,14.0,10.0
78,side_green,side_green,63,18.0,9.390080916700276,6,0,0,15.0,13.0,14.0,10.0
79,side_green,side_green,61,23.0,9.661757290750604,5,0,0,15.0,13.0,14.0,10.0
80,side_green,side_green,61,30.0,9.711302307821583,8,0,0,15.0,13.0,14.0,10.0
81,side_green,side_green,61,39.0,9.889502579512838,9,0,0,15.0,13.0,14.0,10.0
82,side_green,side_green,61,48.0,10.00295808765693,9,0,0,15.0,13.0,14.0,10.0
83,yellow_transition,yellow_transition,61,59.0,9.678065589991899,12,1,1,-17.0,7.0,-16.0,6.0
84,yellow_transition,yellow_transition,65,71.0,8.842216579960354,17,1,1,-17.0,7.0,-16.0,6.0
85,yellow_transition,yellow_transition,65,84.0,9.139073568961676,13,1,1,-17.0,7.0,-16.0,6.0
86,main_green,main_green,65,19.0,9.524725429029806,5,2,2,-17.0,7.0,-16.0,6.0
87,main_green,main_green,63,0.0,9.818011111339382,0,2,2,-17.0,7.0,-16.0,6.0
88,main_green,main_green,64,0.0,9.71537278918114,2,2,2,-17.0,7.0,-16.0,6.0
89,main_green,main_green,64,0.0,10.059587577535533,0,2,2,-17.0,7.0,-16.0,6.0
90,main_green,main_green,64,0.0,10.398787273955257,0,2,2,-17.0,7.0,-16.0,6.0
91,main_green,main_green,61,1.0,10.810556303329365,1,2,2,-17.0,7.0,-16.0,6.0
92,main_green,main_green,57,4.0,10.935415028880923,4,2,2,-17.0,7.0,-16.0,6.0
93,main_green,main_green,56,7.0,10.988360584394156,4,2,2,-17.0,7.0,-16.0,6.0
94,main_green,main_green,51,10.0,11.186720012174943,3,2,2,-17.0,7.0,-16.0,6.0
95,main_green,main_green,48,14.0,11.29335298076934,4,2,2,-17.0,7.0,-16.0,6.0
96,main_green,main_green,47,18.0,9.966483008211979,9,2,2,-5.0,9.0,-7.0,5.0
97,main_green,main_green,46,22.0,10.3554722417373,4,2,2,-5.0,9.0,-7.0,5.0
98,main_green,main_green,47,26.0,10.358485388157407,5,2,2,-5.0,9.0,-7.0,5.0
99,main_green,main_green,47,30.0,10.581139156316123,4,2,2,-5.0,9.0,-7.0,5.0
100,main_green,main_green,48,34.0,10.603330956300768,5,2,2,-5.0,9.0,-7.0,5.0
101,main_green,main_green,48,38.0,10.54749584221404,4,2,2,-5.0,9.0,-7.0,5.0
102,main_green,main_green,48,42.0,10.505564180119054,4,2,2,-5.0,9.0,-7.0,5.0
103,main_green,main_green,49,48.0,10.069125347411623,7,2,2,-5.0,9.0,-7.0,5.0
104,main_green,main_green,50,54.0,9.935764812590655,7,2,2,-5.0,9.0,-7.0,5.0
105,main_green,main_green,50,61.0,10.076521188920815,7,2,2,-5.0,9.0,-7.0,5.0
106,main_green,main_green,50,69.0,10.177760623115251,8,2,2,-1.0,15.0,-1.0,13.0
107,main_green,main_green,50,77.0,10.296960093866565,8,2,2,-1.0,15.0,-1.0,13.0
108,main_green,main_green,55,85.0,9.523653327057602,13,2,2,-1.0,15.0,-1.0,13.0
109,main_green,main_green,56,93.0,9.618143157037412,9,2,2,-1.0,15.0,-1.0,13.0
110,main_green,main_green,56,101.0,9.8469795450897,8,2,2,-1.0,15.0,-1.0,13.0
111,main_green,main_green,56,109.0,10.014923916983987,8,2,2,-1.0,15.0,-1.0,13.0
112,main_green,main_green,56,117.0,9.936364605091953,9,2,2,-1.0,15.0,-1.0,13.0
113,main_green,main_green,53,125.0,9.666330628710794,8,2,2,-1.0,15.0,-1.0,13.0
114,main_green,main_green,53,133.0,9.529393836261573,9,2,2,-1.0,15.0,-1.0,13.0
115,main_green,main_green,50,141.0,9.364627717664359,8,2,2,-1.0,15.0,-1.0,13.0
116,main_green,main_green,51,151.0,9.185694046089232,11,2,2,6.0,14.0,5.0,13.0
117,main_green,main_green,49,163.0,8.995712581610709,12,2,2,6.0,14.0,5.0,13.0
118,main_green,main_green,48,175.0,9.200554170281379,12,2,2,6.0,14.0,5.0,13.0
119,main_green,main_green,49,187.0,9.016157551661083,13,2,2,6.0,14.0,5.0,13.0
120,main_green,main_green,54,199.0,8.34097450441429,17,2,2,6.0,14.0,5.0,13.0
121,main_green,main_green,54,211.0,8.535001098573353,12,2,2,6.0,14.0,5.0,13.0
122,main_green,main_green,54,223.0,8.83921115345767,12,2,2,6.0,14.0,5.0,13.0
123,main_green,main_green,54,235.0,8.961092765494268,12,2,2,6.0,14.0,5.0,13.0
124,main_green,main_green,56,247.0,8.681458769327914,14,2,2,6.0,14.0,5.0,13.0
125,main_green,main_green,56,259.0,8.80991444906955,12,2,2,6.0,14.0,5.0,13.0
126,main_green,main_green,56,271.0,8.766078837945367,12,2,2,9.0,9.0,9.0,11.0
127,main_green,main_green,56,286.0,8.817084329128516,15,2,2,9.0,9.0,9.0,11.0
128,main_green,main_green,57,301.0,8.639039141883817,16,2,2,9.0,9.0,9.0,11.0
129,main_green,main_green,58,316.0,8.473376552728443,16,2,2,9.0,9.0,9.0,11.0
130,main_green,main_green,58,331.0,8.614745990944625,15,2,2,9.0,9.0,9.0,11.0
131,main_green,main_green,58,347.0,8.740617819085946,16,2,2,9.0,9.0,9.0,11.0
132,main_green,main_green,63,363.0,8.187480581560008,21,2,2,9.0,9.0,9.0,11.0
133,main_green,main_green,63,379.0,8.332255104868661,16,2,2,9.0,9.0,9.0,11.0
134,main_green,main_green,62,395.0,8.208854390020363,17,2,2,9.0,9.0,9.0,11.0
135,main_green,main_green,60,411.0,8.298667057945176,16,2,2,9.0,9.0,9.0,11.0
136,yellow_transition,yellow_transition,61,427.0,8.307198296265307,17,3,3,13.0,9.0,12.0,10.0
137,yellow_transition,yellow_transition,60,443.0,8.216732830518104,16,3,3,13.0,9.0,12.0,10.0
138,yellow_transition,yellow_transition,59,459.0,8.02909280297728,16,3,3,13.0,9.0,12.0,10.0
139,side_green,side_green,60,143.0,8.058762601403478,10,0,0,13.0,9.0,12.0,10.0
140,side_green,side_green,60,5.0,8.121381982622498,5,0,0,13.0,9.0,12.0,10.0
141,side_green,side_green,59,2.0,8.613015008430938,1,0,0,13.0,9.0,12.0,10.0
142,side_green,side_green,59,3.0,9.143213834370341,1,0,0,13.0,9.0,12.0,10.0
143,side_green,side_green,57,6.0,9.66156286354612,3,0,0,13.0,9.0,12.0,10.0
144,side_green,side_green,62,10.0,9.35519491196163,9,0,0,13.0,9.0,12.0,10.0
145,side_green,side_green,63,15.0,9.743994096285295,6,0,0,13.0,9.0,12.0,10.0
146,side_green,side_green,63,20.0,10.018572061731383,5,0,0,13.0,9.0,12.0,10.0
147,side_green,side_green,63,26.0,10.108019372872832,6,0,0,13.0,9.0,12.0,10.0
148,side_green,side_green,63,34.0,9.939206696490208,9,0,0,13.0,9.0,12.0,10.0
149,yellow_transition,yellow_transition,61,42.0,9.61855222809205,8,1,1,-12.0,8.0,-10.0,8.0
150,yellow_transition,yellow_transition,62,50.0,9.294022037846052,9,1,1,-12.0,8.0,-10.0,8.0
151,yellow_transition,yellow_transition,61,58.0,9.123658349392024,8,1,1,-12.0,8.0,-10.0,8.0
152,main_green,main_green,62,10.0,9.061284665410188,6,2,2,-12.0,8.0,-10.0,8.0
153,main_green,main_green,61,3.0,9.393738275848525,2,2,2,-12.0,8.0,-10.0,8.0
154,main_green,main_green,60,2.0,9.653306924339496,1,2,2,-12.0,8.0,-10.0,8.0
155,main_green,main_green,61,3.0,10.062409698659152,2,2,2,-12.0,8.0,-10.0,8.0
156,main_green,main_green,66,4.0,9.930514716923769,6,2,2,-12.0,8.0,-10.0,8.0
157,main_green,main_green,60,5.0,10.381376603728171,1,2,2,-12.0,8.0,-10.0,8.0
158,main_green,main_green,58,6.0,10.928564328972103,1,2,2,-12.0,8.0,-10.0,8.0
159,main_green,main_green,54,7.0,11.296833868680823,1,2,2,-12.0,8.0,-10.0,8.0
160,main_green,main_green,52,8.0,10.985536661667895,3,2,2,-12.0,8.0,-10.0,8.0
161,main_green,main_green,51,9.0,11.132286198574882,1,2,2,-12.0,8.0,-10.0,8.0
162,main_green,main_green,50,10.0,11.10647821958171,1,2,2,-3.0,9.0,-9.0,5.0
163,main_green,main_green,47,12.0,11.066472399659652,2,2,2,-3.0,9.0,-9.0,5.0
164,main_green,main_green,47,15.0,10.808957291929566,4,2,2,-3.0,9.0,-9.0,5.0
165,main_green,main_green,46,19.0,10.495228024150105,5,2,2,-3.0,9.0,-9.0,5.0
166,main_green,main_green,44,24.0,10.663659992736699,5,2,2,-3.0,9.0,-9.0,5.0
167,main_green,main_green,44,29.0,10.831996301954208,5,2,2,-3.0,9.0,-9.0,5.0
168,main_green,main_green,49,34.0,9.669497893371581,10,2,2,-3.0,9.0,-9.0,5.0
169,main_green,main_green,49,39.0,10.116803664261706,5,2,2,-3.0,9.0,-9.0,5.0
170,main_green,main_green,50,44.0,10.095592439346536,6,2,2,-3.0,9.0,-9.0,5.0
171,main_green,main_green,50,49.0,10.349520048069452,5,2,2,-3.0,9.0,-9.0,5.0
172,main_green,main_green,51,54.0,10.251377239778718,6,2,2,1.0,13.0,-1.0,15.0
173,main_green,main_green,51,59.0,10.271585913509048,5,2,2,1.0,13.0,-1.0,15.0
174,main_green,main_green,51,64.0,10.210178978915067,5,2,2,1.0,13.0,-1.0,15.0
175,main_green,main_green,52,69.0,9.951428893892768,6,2,2,1.0,13.0,-1.0,15.0
176,main_green,main_green,53,77.0,9.772162783891003,9,2,2,1.0,13.0,-1.0,15.0
177,main_green,main_green,53,86.0,10.00162010496217,9,2,2,1.0,13.0,-1.0,15.0
178,main_green,main_green,52,95.0,9.969321206862086,9,2,2,1.0,13.0,-1.0,15.0
179,main_green,main_green,49,104.0,9.881657439013237,9,2,2,1.0,13.0,-1.0,15.0
180,main_green,main_green,52,113.0,9.008630889652528,14,2,2,1.0,13.0,-1.0,15.0
181,main_green,main_green,53,122.0,8.926571176689455,10,2,2,1.0,13.0,-1.0,15.0
182,main_green,main_green,51,131.0,9.27004090690332,9,2,2,6.0,8.0,9.0,19.0
183,main_green,main_green,51,140.0,9.54603275751907,9,2,2,6.0,8.0,9.0,19.0
184,main_green,main_green,51,149.0,9.351579019676771,10,2,2,6.0,8.0,9.0,19.0
185,main_green,main_green,50,158.0,9.221071193631111,9,2,2,6.0,8.0,9.0,19.0
186,main_green,main_green,51,167.0,9.222814822193323,10,2,2,6.0,8.0,9.0,19.0
187,main_green,main_green,51,176.0,9.176530902857419,9,2,2,6.0,8.0,9.0,19.0
188,main_green,main_green,52,187.0,9.125049625137596,12,2,2,6.0,8.0,9.0,19.0
189,main_green,main_green,52,199.0,9.075372222812536,12,2,2,6.0,8.0,9.0,19.0
190,main_green,main_green,52,212.0,9.171433035658701,13,2,2,6.0,8.0,9.0,19.0
191,main_green,main_green,53,225.0,9.227893561303095,14,2,2,6.0,8.0,9.0,19.0
192,main_green,main_green,58,238.0,8.446785216953876,18,2,2,7.0,9.0,4.0,10.0
193,main_green,main_green,58,251.0,8.64389293797902,13,2,2,7.0,9.0,4.0,10.0
194,main_green,main_green,58,264.0,8.892318725503163,13,2,2,7.0,9.0,4.0,10.0
195,main_green,main_green,58,277.0,8.946884116985338,13,2,2,7.0,9.0,4.0,10.0
196,main_green,main_green,60,290.0,8.625711554837011,15,2,2,7.0,9.0,4.0,10.0
197,main_green,main_green,60,303.0,8.741762088791353,13,2,2,7.0,9.0,4.0,10.0
198,main_green,main_green,60,316.0,8.754544519637205,13,2,2,7.0,9.0,4.0,10.0
199,main_green,main_green,60,329.0,8.846960732704149,13,2,2,7.0,9.0,4.0,10.0
200,main_green,main_green,61,344.0,8.710020326321187,16,2,2,7.0,9.0,4.0,10.0
201,main_green,main_green,61,359.0,8.487585939061725,16,2,2,7.0,9.0,4.0,10.0
202,yellow_transition,yellow_transition,61,375.0,8.4963143036314,16,3,3,9.0,7.0,6.0,8.0
203,yellow_transition,yellow_transition,59,392.0,8.298167774654761,17,3,3,9.0,7.0,6.0,8.0
204,yellow_transition,yellow_transition,64,409.0,7.625268794748561,22,3,3,9.0,7.0,6.0,8.0
205,side_green,main_green,63,260.0,7.786734857765772,13,0,2,9.0,7.0,6.0,8.0
206,side_green,main_green,64,202.0,8.047903789616466,11,0,2,9.0,7.0,6.0,8.0
207,side_green,main_green,62,204.0,8.312646041434624,9,0,2,9.0,7.0,6.0,8.0
208,side_green,main_green,62,214.0,8.690678583417045,11,0,2,9.0,7.0,6.0,8.0
209,side_green,main_green,61,224.0,9.015943240787726,10,0,2,9.0,7.0,6.0,8.0
210,side_green,main_green,60,234.0,9.275319587202997,10,0,2,9.0,7.0,6.0,8.0
211,side_green,main_green,60,244.0,9.253775570538718,11,0,2,9.0,7.0,6.0,8.0
212,side_green,main_green,59,256.0,9.019254928059787,13,0,2,9.0,7.0,6.0,8.0
213,side_green,main_green,58,268.0,9.108174543737718,12,0,2,9.0,7.0,6.0,8.0
214,side_green,main_green,58,281.0,9.149595898459772,13,0,2,9.0,7.0,6.0,8.0
215,yellow_transition,yellow_transition,57,296.0,9.013841360205852,15,1,3,-13.0,13.0,12.0,6.0
216,yellow_transition,yellow_transition,60,311.0,8.01903787068401,20,1,3,-13.0,13.0,12.0,6.0
217,yellow_transition,yellow_transition,61,326.0,7.777737472997809,16,1,3,-13.0,13.0,12.0,6.0
218,main_green,side_green,61,110.0,8.029532693421482,7,2,0,-13.0,13.0,12.0,6.0
219,main_green,side_green,60,13.0,8.069653773292673,2,2,0,-13.0,13.0,12.0,6.0
220,main_green,side_green,61,1.0,8.465011695512572,2,2,0,-13.0,13.0,12.0,6.0
221,main_green,side_green,60,2.0,8.761672405464195,1,2,0,-13.0,13.0,12.0,6.0
222,main_green,side_green,61,5.0,9.154322977812132,4,2,0,-13.0,13.0,12.0,6.0
223,main_green,side_green,60,8.0,9.61310179189088,3,2,0,-13.0,13.0,12.0,6.0
224,main_green,side_green,60,13.0,9.91422150621083,6,2,0,-13.0,13.0,12.0,6.0
225,main_green,side_green,59,19.0,10.30144232194895,6,2,0,-13.0,13.0,12.0,6.0
226,main_green,side_green,55,25.0,10.427514472715746,6,2,0,-13.0,13.0,12.0,6.0
227,main_green,side_green,56,32.0,10.33307539021244,8,2,0,-13.0,13.0,12.0,6.0
228,yellow_transition,yellow_transition,58,39.0,9.33698297310484,12,3,1,-10.0,-2.0,-14.0,16.0
229,yellow_transition,yellow_transition,57,47.0,9.370929445799964,8,3,1,-10.0,-2.0,-14.0,16.0
230,yellow_transition,yellow_transition,56,55.0,9.56189909114084,8,3,1,-10.0,-2.0,-14.0,16.0
231,main_green,main_green,56,23.0,9.888416178295625,4,2,2,-10.0,-2.0,-14.0,16.0
232,main_green,main_green,58,17.0,9.820118833300402,4,2,2,-10.0,-2.0,-14.0,16.0
233,main_green,main_green,57,19.0,10.08441374803064,2,2,2,-10.0,-2.0,-14.0,16.0
234,main_green,main_green,56,21.0,10.303284165071117,2,2,2,-10.0,-2.0,-14.0,16.0
235,main_green,main_green,55,23.0,10.420136847047711,2,2,2,-10.0,-2.0,-14.0,16.0
236,main_green,main_green,55,28.0,10.420788999041633,6,2,2,-10.0,-2.0,-14.0,16.0
237,main_green,main_green,53,34.0,10.378203367252087,7,2,2,-10.0,-2.0,-14.0,16.0
238,main_green,main_green,53,40.0,10.681922075145339,6,2,2,-10.0,-2.0,-14.0,16.0
239,main_green,main_green,51,46.0,10.753704512138238,6,2,2,-10.0,-2.0,-14.0,16.0
240,main_green,main_green,56,52.0,9.90915902228544,11,2,2,-10.0,-2.0,-14.0,16.0
241,main_green,main_green,54,58.0,10.09080172472072,6,2,2,1.0,11.0,-3.0,13.0
242,main_green,main_green,54,64.0,10.069665030257719,7,2,2,1.0,11.0,-3.0,13.0
243,main_green,main_green,53,70.0,10.331197595773478,6,2,2,1.0,11.0,-3.0,13.0
244,main_green,main_green,51,76.0,10.119039310695669,7,2,2,1.0,11.0,-3.0,13.0
245,main_green,main_green,51,82.0,10.325791017800093,6,2,2,1.0,11.0,-3.0,13.0
246,main_green,main_green,49,88.0,10.20388750414021,6,2,2,1.0,11.0,-3.0,13.0
247,main_green,main_green,50,95.0,10.065957934774923,8,2,2,1.0,11.0,-3.0,13.0
248,main_green,main_green,49,103.0,9.618803174403423,9,2,2,1.0,11.0,-3.0,13.0
249,main_green,main_green,49,111.0,9.840195232683401,8,2,2,1.0,11.0,-3.0,13.0
250,main_green,main_green,49,119.0,9.84907708665728,8,2,2,1.0,11.0,-3.0,13.0
251,main_green,main_green,49,129.0,10.018902034658986,10,2,2,8.0,18.0,-2.0,8.0
252,main_green,main_green,53,139.0,9.093646428482755,15,2,2,8.0,18.0,-2.0,8.0
253,main_green,main_green,54,149.0,9.158653419301105,11,2,2,8.0,18.0,-2.0,8.0
254,main_green,main_green,54,159.0,9.45853585960235,10,2,2,8.0,18.0,-2.0,8.0
255,main_green,main_green,54,169.0,9.561689630364091,10,2,2,8.0,18.0,-2.0,8.0
256,main_green,main_green,55,179.0,9.380042111630958,11,2,2,8.0,18.0,-2.0,8.0
257,main_green,main_green,54,189.0,9.324192115735476,10,2,2,8.0,18.0,-2.0,8.0
258,main_green,main_green,54,199.0,8.961998198081412,11,2,2,8.0,18.0,-2.0,8.0
259,main_green,main_green,53,210.0,9.013569312506226,11,2,2,8.0,18.0,-2.0,8.0
260,main_green,main_green,54,223.0,8.95343273592468,14,2,2,8.0,18.0,-2.0,8.0
261,main_green,main_green,54,237.0,9.083309035892388,14,2,2,10.0,12.0,5.0,11.0
262,main_green,main_green,54,251.0,9.182034442249405,14,2,2,10.0,12.0,5.0,11.0
263,main_green,main_green,55,265.0,9.170510576765395,15,2,2,10.0,12.0,5.0,11.0
264,main_green,main_green,60,279.0,8.456580172835922,19,2,2,10.0,12.0,5.0,11.0
265,main_green,main_green,60,293.0,8.738240790271517,14,2,2,10.0,12.0,5.0,11.0
266,main_green,main_green,58,307.0,8.768625238627704,14,2,2,10.0,12.0,5.0,11.0
267,main_green,main_green,58,321.0,8.891228808489002,14,2,2,10.0,12.0,5.0,11.0
268,main_green,main_green,60,335.0,8.57173428846923,16,2,2,10.0,12.0,5.0,11.0
269,main_green,main_green,60,349.0,8.700737491517843,14,2,2,10.0,12.0,5.0,11.0
270,main_green,main_green,59,363.0,8.52190719732895,14,2,2,10.0,12.0,5.0,11.0
271,yellow_transition,yellow_transition,59,377.0,8.474762187200254,14,3,3,12.0,8.0,9.0,9.0
272,yellow_transition,yellow_transition,58,393.0,8.098402120316019,17,3,3,12.0,8.0,9.0,9.0
273,yellow_transition,yellow_transition,59,411.0,7.835091043301288,19,3,3,12.0,8.0,9.0,9.0
274,side_green,main_green,58,250.0,7.947753102934904,14,0,2,12.0,8.0,9.0,9.0
275,side_green,main_green,58,177.0,8.285547051572259,10,0,2,12.0,8.0,9.0,9.0
276,side_green,main_green,63,179.0,7.97421215444003,14,0,2,12.0,8.0,9.0,9.0
277,side_green,main_green,62,188.0,8.477448314412298,9,0,2,12.0,8.0,9.0,9.0
278,side_green,main_green,63,197.0,8.78554007542958,10,0,2,12.0,8.0,9.0,9.0
279,side_green,main_green,62,207.0,9.118117482000448,10,0,2,12.0,8.0,9.0,9.0
280,side_green,main_green,62,217.0,9.31796692921383,11,0,2,12.0,8.0,9.0,9.0
281,side_green,main_green,62,227.0,9.488408897205602,10,0,2,12.0,8.0,9.0,9.0
282,side_green,main_green,61,238.0,9.444061759192458,11,0,2,12.0,8.0,9.0,9.0
283,side_green,main_green,61,249.0,9.205525086331583,12,0,2,12.0,8.0,9.0,9.0
284,yellow_transition,yellow_transition,60,260.0,8.971377522046902,12,1,3,-13.0,13.0,11.0,5.0
285,yellow_transition,yellow_transition,59,273.0,8.924186255892955,13,1,3,-13.0,13.0,11.0,5.0
286,yellow_transition,yellow_transition,59,289.0,9.005127613096617,16,1,3,-13.0,13.0,11.0,5.0
287,main_green,side_green,58,96.0,9.107596568581627,8,2,0,-13.0,13.0,11.0,5.0
288,main_green,side_green,62,7.0,8.626807416014499,7,2,0,-13.0,13.0,11.0,5.0
289,main_green,side_green,62,0.0,9.077835018084212,1,2,0,-13.0,13.0,11.0,5.0
290,main_green,side_green,62,1.0,9.606878933705396,1,2,0,-13.0,13.0,11.0,5.0
291,main_green,side_green,62,2.0,10.306190791879137,1,2,0,-13.0,13.0,11.0,5.0
